
Match Number: 0 
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,	pincherState,	armState,
400,Tele Enable,FALSE,0.000,0.000,-142.640,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,12.900,12.500,Open,Down,
450,Tele Enable,FALSE,0.000,0.000,-142.640,0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,12.900,12.500,Open,Down,
500,Tele Enable,FALSE,0.000,0.000,-142.650,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,12.900,12.500,Open,Down,
550,Tele Enable,FALSE,0.000,0.000,-142.650,-0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,12.900,12.500,Open,Down,
600,Tele Enable,FALSE,0.000,0.000,-142.650,0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,12.900,12.500,Open,Down,
650,Tele Enable,FALSE,0.000,-0.010,-142.650,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,12.900,12.500,Open,Down,
700,Tele Enable,FALSE,0.000,-0.016,-142.650,-0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,12.900,12.500,Open,Down,
750,Tele Enable,FALSE,0.000,-0.020,-142.650,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,12.900,12.500,Open,Down,
800,Tele Enable,FALSE,-0.006,-0.042,-142.650,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,12.900,12.500,Open,Down,
850,Tele Enable,FALSE,-0.009,-0.060,-142.650,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,12.900,12.500,Open,Down,
900,Tele Enable,FALSE,-0.016,-0.149,-142.650,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,12.900,12.500,Open,Down,
950,Tele Enable,FALSE,-0.045,-0.161,-142.650,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,12.438,Open,Down,
1000,Tele Enable,FALSE,-0.052,-0.161,-142.650,0.000,FALSE,0.013,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.438,Open,Down,
1050,Tele Enable,FALSE,-0.104,-0.238,-142.650,0.000,FALSE,0.026,0.038,0.000,0.000,0.000,0.000,0.000,0.000,1.875,0.000,12.850,0.000,12.800,12.375,Open,Down,
1100,Tele Enable,FALSE,-0.120,-0.254,-142.650,0.000,FALSE,0.026,0.154,0.000,0.000,0.000,0.000,0.000,2.250,1.875,2.125,12.750,0.000,12.650,12.281,Open,Down,
1150,Tele Enable,FALSE,-0.143,-0.321,-142.650,0.000,FALSE,0.064,0.410,0.000,0.000,0.000,0.000,0.000,3.875,2.625,2.125,12.550,0.000,12.550,12.188,Open,Down,
1200,Tele Enable,FALSE,-0.155,-0.321,-142.650,0.000,FALSE,0.128,0.820,0.000,0.000,0.000,0.000,0.000,5.125,3.750,3.500,12.500,0.000,12.400,12.031,Open,Down,
1250,Tele Enable,FALSE,-0.194,-0.321,-142.650,0.000,FALSE,0.218,1.820,0.000,0.000,0.000,0.000,0.000,5.125,2.875,5.125,12.550,0.000,12.450,12.031,Open,Down,
1300,Tele Enable,FALSE,-0.223,-0.340,-142.650,0.000,FALSE,0.513,2.692,0.000,0.000,0.000,0.000,0.000,3.875,2.875,4.000,12.550,0.000,12.450,12.094,Open,Down,
1350,Tele Enable,FALSE,-0.223,-0.340,-142.650,0.000,FALSE,1.115,4.281,0.000,0.000,0.000,0.000,0.000,3.250,2.500,3.625,12.550,0.000,12.450,12.094,Open,Down,
1400,Tele Enable,FALSE,-0.223,-0.340,-142.650,0.000,FALSE,1.641,5.447,0.000,0.000,0.000,0.000,0.000,3.250,2.375,3.375,12.600,0.000,12.500,12.094,Open,Down,
1450,Tele Enable,FALSE,-0.223,-0.340,-142.650,0.000,FALSE,2.512,7.306,0.000,0.000,0.000,0.000,0.000,3.000,2.250,3.375,12.650,0.000,12.550,12.125,Open,Down,
1500,Tele Enable,FALSE,-0.223,-0.340,-142.650,0.000,FALSE,3.115,9.190,0.000,0.000,0.000,0.000,0.000,2.625,2.000,2.875,12.650,0.000,12.550,12.188,Open,Down,
1550,Tele Enable,FALSE,-0.223,-0.340,-142.650,0.000,FALSE,4.204,10.536,0.000,0.000,0.000,0.000,0.000,2.625,2.000,2.875,12.650,0.000,12.550,12.188,Open,Down,
1600,Tele Enable,FALSE,-0.223,-0.340,-142.650,0.000,FALSE,4.973,11.843,0.000,0.000,0.000,0.000,0.000,2.375,1.875,2.875,12.700,0.000,12.600,12.188,Open,Down,
1650,Tele Enable,FALSE,-0.155,-0.278,-142.650,0.000,FALSE,6.242,13.945,0.000,0.000,0.000,0.000,0.000,2.125,1.750,2.750,12.750,0.000,12.600,12.250,Open,Down,
1700,Tele Enable,FALSE,-0.155,-0.278,-142.650,0.000,FALSE,7.011,15.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.750,12.850,0.000,12.750,12.344,Open,Down,
1750,Tele Enable,FALSE,-0.155,-0.278,-142.650,0.000,FALSE,9.049,18.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.344,Open,Down,
1800,Tele Enable,FALSE,-0.155,-0.278,-142.650,0.000,FALSE,9.754,19.354,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.344,Open,Down,
1850,Tele Enable,FALSE,-0.155,-0.278,-142.650,0.000,FALSE,10.805,20.905,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.344,Open,Down,
1900,Tele Enable,FALSE,-0.155,-0.340,-142.650,0.000,FALSE,11.690,22.443,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,12.800,0.000,12.700,12.344,Open,Down,
1950,Tele Enable,FALSE,-0.155,-0.368,-142.650,0.000,FALSE,12.189,23.559,0.000,0.000,0.000,0.000,0.000,2.750,2.000,3.000,12.700,0.000,12.550,12.188,Open,Down,
2000,Tele Enable,FALSE,-0.155,-0.368,-142.650,0.000,FALSE,13.010,25.507,0.000,0.000,0.000,0.000,0.000,3.250,2.625,3.000,12.600,0.000,12.450,12.094,Open,Down,
2050,Tele Enable,FALSE,-0.155,-0.368,-142.650,0.000,FALSE,13.433,26.789,0.000,0.000,0.000,0.000,0.000,3.375,2.625,3.875,12.600,0.000,12.500,12.125,Open,Down,
2100,Tele Enable,FALSE,-0.155,-0.368,-142.650,0.000,FALSE,14.151,28.993,0.000,0.000,0.000,0.000,0.000,3.375,2.375,3.875,12.600,0.000,12.550,12.125,Open,Down,
2150,Tele Enable,FALSE,-0.238,-0.368,-142.650,0.000,FALSE,14.599,30.480,0.000,0.000,0.000,0.000,0.000,3.000,2.375,3.625,12.600,0.000,12.500,12.094,Open,Down,
2200,Tele Enable,FALSE,-0.246,-0.368,-142.650,0.000,FALSE,15.419,32.774,0.000,0.000,0.000,0.000,0.000,3.000,2.250,3.125,12.550,0.000,12.450,12.031,Open,Down,
2250,Tele Enable,FALSE,-0.246,-0.368,-142.650,0.000,FALSE,16.150,34.428,0.000,0.000,0.000,0.000,0.000,2.750,2.250,3.125,12.500,0.000,12.450,12.094,Open,Down,
2300,Tele Enable,FALSE,-0.246,-0.368,-142.650,0.000,FALSE,17.227,36.556,0.000,0.000,0.000,0.000,0.000,2.750,2.250,3.125,12.500,0.000,12.500,12.094,Open,Down,
2350,Tele Enable,FALSE,-0.168,-0.278,-142.650,0.000,FALSE,18.483,38.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,12.750,0.000,12.700,12.344,Open,Down,
2400,Tele Enable,FALSE,-0.168,-0.254,-142.650,0.000,FALSE,19.329,40.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.375,Open,Down,
2450,Tele Enable,FALSE,-0.155,-0.238,-142.650,0.000,FALSE,20.623,41.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
2500,Tele Enable,FALSE,-0.155,-0.216,-142.650,0.000,FALSE,21.392,42.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
2550,Tele Enable,FALSE,-0.155,-0.216,-142.650,0.000,FALSE,22.520,44.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
2600,Tele Enable,FALSE,-0.209,-0.216,-142.650,0.000,FALSE,23.238,45.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
2650,Tele Enable,FALSE,-0.223,-0.216,-142.650,0.000,FALSE,24.199,46.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.344,Open,Down,
2700,Tele Enable,FALSE,-0.238,-0.216,-142.650,0.000,FALSE,24.853,47.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.344,Open,Down,
2750,Tele Enable,FALSE,-0.238,-0.216,-142.650,0.000,FALSE,25.930,48.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.700,12.281,Open,Down,
2800,Tele Enable,FALSE,-0.246,-0.216,-142.650,0.000,FALSE,27.019,48.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,0.000,12.650,12.281,Open,Down,
2850,Tele Enable,FALSE,-0.262,-0.216,-142.650,0.000,FALSE,27.763,49.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,0.000,12.650,12.281,Open,Down,
2900,Tele Enable,FALSE,-0.262,-0.216,-142.650,0.000,FALSE,28.980,50.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.281,Open,Down,
2950,Tele Enable,FALSE,-0.262,-0.295,-142.650,0.000,FALSE,29.788,51.180,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,12.700,0.000,12.650,12.250,Open,Down,
3000,Tele Enable,FALSE,-0.262,-0.295,-142.650,0.000,FALSE,31.082,52.436,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,12.600,0.000,12.500,12.125,Open,Down,
3050,Tele Enable,FALSE,-0.262,-0.340,-142.650,0.000,FALSE,31.890,53.359,0.000,0.000,0.000,0.000,0.000,2.375,1.875,2.625,12.550,0.000,12.500,12.094,Open,Down,
3100,Tele Enable,FALSE,-0.194,-0.368,-142.650,0.000,FALSE,33.172,55.026,0.000,0.000,0.000,0.000,0.000,3.000,2.375,3.250,12.500,0.000,12.450,12.094,Open,Down,
3150,Tele Enable,FALSE,-0.194,-0.368,-142.650,0.000,FALSE,34.441,57.038,0.000,0.000,0.000,0.000,0.000,3.500,2.750,3.250,12.600,0.000,12.500,12.094,Open,Down,
3200,Tele Enable,FALSE,-0.194,-0.368,-142.650,0.000,FALSE,35.261,58.512,0.000,0.000,0.000,0.000,0.000,3.000,2.500,3.375,12.600,0.000,12.500,12.125,Open,Down,
3250,Tele Enable,FALSE,-0.194,-0.368,-142.650,0.000,FALSE,36.376,60.729,0.000,0.000,0.000,0.000,0.000,2.750,2.250,3.375,12.650,0.000,12.550,12.125,Open,Down,
3300,Tele Enable,FALSE,-0.181,-0.387,-142.650,0.000,FALSE,37.145,62.306,0.000,0.000,0.000,0.000,0.000,2.750,2.250,3.000,12.650,0.000,12.550,12.188,Open,Down,
3350,Tele Enable,FALSE,-0.181,-0.387,-142.650,0.000,FALSE,38.299,64.677,0.000,0.000,0.000,0.000,0.000,2.875,2.375,3.000,12.600,0.000,12.500,12.125,Open,Down,
3400,Tele Enable,FALSE,-0.168,-0.387,-142.650,0.000,FALSE,39.055,66.382,0.000,0.000,0.000,0.000,0.000,3.000,2.500,3.375,12.650,0.000,12.500,12.125,Open,Down,
3450,Tele Enable,FALSE,-0.168,-0.387,-142.650,0.000,FALSE,40.055,68.689,0.000,0.000,0.000,0.000,0.000,3.000,2.375,3.375,12.600,0.000,12.550,12.125,Open,Down,
3500,Tele Enable,FALSE,-0.168,-0.387,-142.650,0.000,FALSE,40.837,70.432,0.000,0.000,0.000,0.000,0.000,2.875,2.250,3.500,12.600,0.000,12.500,12.125,Open,Down,
3550,Tele Enable,FALSE,-0.168,-0.387,-142.650,0.000,FALSE,41.926,72.957,0.000,0.000,0.000,0.000,0.000,2.875,2.250,3.250,12.600,0.000,12.500,12.125,Open,Down,
3600,Tele Enable,FALSE,-0.168,-0.387,-142.650,0.000,FALSE,42.593,74.623,0.000,0.000,0.000,0.000,0.000,2.750,2.250,3.250,12.650,0.000,12.550,12.125,Open,Down,
3650,Tele Enable,FALSE,-0.168,-0.387,-198.940,-0.068,TRUE,43.631,77.136,0.000,0.000,0.000,0.000,0.000,2.750,2.250,3.250,12.600,0.000,12.500,12.125,Open,Down,
3700,Tele Enable,FALSE,-0.168,-0.387,-200.600,-0.114,TRUE,44.656,79.622,0.000,0.000,0.000,0.000,0.000,2.875,2.250,3.250,12.650,0.000,12.500,12.125,Open,Down,
3750,Tele Enable,FALSE,-0.168,-0.387,-203.140,0.100,TRUE,45.412,81.301,0.000,0.000,0.000,0.000,0.000,2.875,2.250,3.250,12.600,0.000,12.500,12.125,Open,Down,
3800,Tele Enable,FALSE,-0.168,-0.387,-204.790,-0.106,TRUE,46.374,83.762,0.000,0.000,0.000,0.000,0.000,2.875,2.375,3.500,12.650,0.000,12.500,12.094,Open,Down,
3850,Tele Enable,FALSE,-0.223,-0.387,-207.280,-0.126,TRUE,47.091,85.493,0.000,0.000,0.000,0.000,0.000,2.875,2.375,3.375,12.600,0.000,12.450,12.094,Open,Down,
3900,Tele Enable,FALSE,-0.246,-0.387,-209.850,-0.101,TRUE,48.194,88.133,0.000,0.000,0.000,0.000,0.000,2.875,2.250,3.375,12.550,0.000,12.450,12.094,Open,Down,
3950,Tele Enable,FALSE,-0.246,-0.387,-210.680,-0.258,TRUE,48.924,89.684,0.000,0.000,0.000,0.000,0.000,2.750,2.250,3.250,12.500,0.000,12.450,12.031,Open,Down,
4000,Tele Enable,FALSE,-0.262,-0.387,-213.920,0.094,TRUE,50.322,92.209,0.000,0.000,0.000,0.000,0.000,2.750,2.250,3.250,12.500,0.000,12.450,12.094,Open,Down,
4050,Tele Enable,FALSE,-0.262,-0.387,-215.260,-0.029,TRUE,51.257,93.888,0.000,0.000,0.000,0.000,0.000,2.625,2.250,3.375,12.550,0.000,12.450,12.031,Open,Down,
4100,Tele Enable,FALSE,-0.262,-0.387,-217.190,-0.031,TRUE,52.731,96.477,0.000,0.000,0.000,0.000,0.000,2.625,2.250,3.125,12.550,0.000,12.450,12.094,Open,Down,
4150,Tele Enable,FALSE,-0.278,-0.295,-218.370,0.154,TRUE,54.346,98.925,0.000,0.000,0.000,0.000,0.000,1.875,0.000,3.125,12.750,0.000,12.650,12.250,Open,Down,
4200,Tele Enable,FALSE,-0.330,-0.254,-219.950,-0.521,TRUE,55.500,100.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.650,12.250,Open,Down,
4250,Tele Enable,FALSE,-0.349,-0.216,-220.750,0.070,TRUE,57.435,102.361,0.000,0.000,0.000,2.375,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.188,Open,Down,
4300,Tele Enable,FALSE,-0.262,-0.094,-220.860,0.768,TRUE,58.884,103.604,2.000,0.000,0.000,3.250,0.000,0.000,0.000,0.000,12.600,0.000,12.650,12.250,Open,Down,
4350,Tele Enable,FALSE,-0.238,-0.016,-220.270,-0.388,TRUE,60.947,104.988,2.000,0.000,0.000,2.625,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.344,Open,Down,
4400,Tele Enable,FALSE,-0.209,-0.000,-219.430,-0.315,TRUE,62.908,105.988,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.375,Open,Down,
4450,Tele Enable,FALSE,-0.209,-0.000,-217.820,-0.563,TRUE,64.036,106.488,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.750,12.375,Open,Down,
4500,Tele Enable,FALSE,-0.209,-0.000,-216.180,0.273,TRUE,65.472,107.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.750,12.375,Open,Down,
4550,Tele Enable,FALSE,-0.262,0.000,-215.210,-0.023,TRUE,66.292,107.385,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.700,12.344,Open,Down,
4600,Tele Enable,FALSE,-0.181,0.000,-214.000,-0.067,TRUE,67.369,107.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.700,12.344,Open,Down,
4650,Tele Enable,FALSE,-0.060,0.000,-213.620,-0.040,TRUE,68.215,107.962,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.750,12.375,Open,Down,
4700,Tele Enable,FALSE,-0.020,-0.000,-212.290,-0.052,TRUE,68.625,108.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
4750,Tele Enable,FALSE,-0.002,-0.016,-211.570,-0.164,TRUE,68.868,108.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
4800,Tele Enable,FALSE,-0.000,-0.001,-211.440,-0.148,TRUE,68.894,108.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.375,Open,Down,
4850,Tele Enable,FALSE,-0.009,-0.000,-211.590,-0.007,TRUE,68.894,108.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.438,Open,Down,
4900,Tele Enable,FALSE,-0.033,-0.042,-211.610,0.068,TRUE,68.868,108.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.438,Open,Down,
4950,Tele Enable,FALSE,-0.060,-0.060,-211.640,0.062,TRUE,68.843,108.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.438,Open,Down,
5000,Tele Enable,FALSE,-0.094,-0.155,-211.660,0.057,TRUE,68.856,108.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.438,Open,Down,
5050,Tele Enable,FALSE,-0.155,-0.201,-211.650,0.018,TRUE,68.856,108.436,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,0.000,12.700,12.281,Open,Down,
5100,Tele Enable,FALSE,-0.209,-0.201,-211.760,0.135,TRUE,68.843,108.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,0.000,12.600,12.250,Open,Down,
5150,Tele Enable,FALSE,-0.238,-0.201,-212.130,-0.015,TRUE,69.074,108.923,0.000,0.000,0.000,2.500,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.125,Open,Down,
5200,Tele Enable,FALSE,-0.246,-0.216,-212.130,0.155,TRUE,69.599,109.308,0.000,0.000,0.000,2.375,0.000,0.000,0.000,0.000,12.650,0.000,12.550,12.188,Open,Down,
5250,Tele Enable,FALSE,-0.262,-0.216,-211.910,0.090,TRUE,70.342,109.846,0.000,0.000,0.000,2.375,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.125,Open,Down,
5300,Tele Enable,FALSE,-0.262,-0.216,-211.720,0.026,TRUE,70.881,110.307,1.500,0.000,0.000,2.375,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.125,Open,Down,
5350,Tele Enable,FALSE,-0.262,-0.216,-211.320,0.099,TRUE,71.932,111.102,0.000,0.000,0.000,2.375,0.000,0.000,0.000,0.000,12.700,0.000,12.550,12.188,Open,Down,
5400,Tele Enable,FALSE,-0.262,-0.161,-211.190,0.191,TRUE,72.598,111.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.600,12.188,Open,Down,
5450,Tele Enable,FALSE,-0.262,-0.094,-210.800,-0.074,TRUE,73.803,112.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,12.250,Open,Down,
5500,Tele Enable,FALSE,-0.295,-0.052,-210.510,0.149,TRUE,74.547,112.948,0.000,0.000,0.000,2.375,0.000,0.000,0.000,0.000,12.800,0.000,12.650,12.281,Open,Down,
5550,Tele Enable,FALSE,-0.330,-0.020,-209.440,0.211,TRUE,75.957,113.550,0.000,0.000,0.000,2.375,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.188,Open,Down,
5600,Tele Enable,FALSE,-0.349,-0.001,-207.870,0.139,TRUE,77.520,113.858,2.125,0.000,0.000,3.500,2.750,0.000,0.000,0.000,12.650,0.000,12.500,12.094,Open,Down,
5650,Tele Enable,FALSE,-0.349,-0.016,-206.380,0.110,TRUE,78.661,114.012,2.625,0.000,0.000,4.000,2.750,0.000,0.000,0.000,12.600,0.000,12.500,12.125,Open,Down,
5700,Tele Enable,FALSE,-0.246,-0.027,-203.680,0.167,TRUE,80.532,114.153,2.625,0.000,0.000,3.750,2.750,0.000,0.000,0.000,12.650,0.000,12.550,12.125,Open,Down,
5750,Tele Enable,FALSE,-0.223,-0.033,-201.650,0.016,TRUE,82.160,114.268,2.375,0.000,0.000,3.750,0.000,0.000,0.000,0.000,12.800,0.000,12.750,12.344,Open,Down,
5800,Tele Enable,FALSE,-0.223,-0.033,-199.580,0.039,TRUE,83.109,114.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.344,Open,Down,
5850,Tele Enable,FALSE,-0.209,-0.052,-196.710,-0.180,TRUE,84.314,114.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,0.000,12.750,12.344,Open,Down,
5900,Tele Enable,FALSE,-0.143,-0.254,-195.710,-0.133,TRUE,84.916,114.832,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,0.000,12.750,12.344,Open,Down,
5950,Tele Enable,FALSE,-0.068,-0.278,-194.830,0.000,TRUE,85.570,115.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,0.000,12.700,12.281,Open,Down,
6000,Tele Enable,FALSE,-0.012,-0.387,-194.120,0.248,TRUE,85.864,115.819,0.000,0.000,0.000,0.000,0.000,3.625,3.000,0.000,12.650,0.000,12.500,12.031,Open,Down,
6050,Tele Enable,FALSE,-0.000,-0.448,-194.910,0.143,TRUE,86.070,117.229,0.000,0.000,0.000,0.000,0.000,6.750,5.000,3.875,12.350,0.000,12.300,11.875,Open,Down,
6100,Tele Enable,FALSE,-0.000,-0.469,-196.400,0.217,TRUE,86.108,118.536,0.000,0.000,0.000,0.000,0.000,6.750,5.000,6.875,12.200,0.000,12.150,11.781,Open,Down,
6150,Tele Enable,FALSE,-0.000,-0.469,-199.840,0.128,TRUE,86.095,120.920,0.000,0.000,0.000,0.000,0.000,7.375,5.625,8.000,12.250,0.000,12.150,11.781,Open,Down,
6200,Tele Enable,FALSE,-0.000,-0.387,-204.520,0.222,TRUE,86.108,123.894,0.000,0.000,0.000,0.000,0.000,5.125,4.000,5.750,12.550,0.000,12.400,12.031,Open,Down,
6250,Tele Enable,FALSE,-0.000,-0.238,-206.230,-0.021,TRUE,86.146,125.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.750,12.700,0.000,12.650,12.250,Open,Down,
6300,Tele Enable,FALSE,-0.000,-0.060,-212.680,0.067,TRUE,86.339,128.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.344,Open,Down,
6350,Tele Enable,FALSE,-0.004,-0.001,-214.050,-0.398,TRUE,86.531,129.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.750,12.344,Open,Down,
6400,Tele Enable,FALSE,-0.009,-0.000,-217.680,-0.551,TRUE,87.018,129.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.750,12.375,Open,Down,
6450,Tele Enable,FALSE,-0.009,-0.000,-217.850,-0.503,TRUE,87.313,130.226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.750,12.375,Open,Down,
