Sat.Feb.18.2017.1.38.PM
Match Number: 0 
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,	pincherState,	armState,
400,Tele Enable,FALSE,0.000,0.000,-176.190,1.354,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.344,11.900,11.531,Open,Down,
450,Tele Enable,FALSE,0.000,0.000,-176.150,-1.207,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.219,11.900,11.469,Open,Down,
500,Tele Enable,FALSE,0.000,0.000,-176.150,1.256,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.219,11.950,11.531,Open,Down,
550,Tele Enable,FALSE,0.000,0.000,-176.120,-0.336,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,9.281,11.900,11.531,Open,Down,
600,Tele Enable,FALSE,0.000,0.000,-176.150,-1.435,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.281,11.900,11.531,Open,Down,
650,Tele Enable,FALSE,0.000,0.000,-176.190,0.101,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.281,11.900,11.531,Open,Down,
700,Tele Enable,FALSE,0.000,0.000,-176.120,-0.967,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,9.281,11.900,11.531,Open,Down,
750,Tele Enable,FALSE,0.000,0.000,-176.160,1.053,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.281,11.900,11.531,Open,Down,
800,Tele Enable,FALSE,0.000,0.000,-176.130,-0.075,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,9.219,11.950,11.531,Open,Down,
850,Tele Enable,FALSE,0.000,0.000,-176.160,-1.583,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.219,11.900,11.531,Open,Down,
900,Tele Enable,FALSE,0.000,0.000,-176.210,0.232,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.281,11.900,11.469,Open,Down,
950,Tele Enable,FALSE,0.000,0.000,-176.130,-0.761,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.281,11.900,11.531,Open,Down,
1000,Tele Enable,FALSE,0.000,0.000,-176.220,0.684,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.281,11.900,11.469,Open,Down,
1050,Tele Enable,FALSE,0.000,0.000,-176.130,-0.199,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.281,11.900,11.469,Open,Down,
1100,Tele Enable,FALSE,0.000,0.000,-176.180,1.557,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.344,11.900,11.469,Open,Down,
1150,Tele Enable,FALSE,0.000,0.000,-176.210,0.104,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.281,11.850,11.469,Open,Down,
1200,Tele Enable,FALSE,0.000,0.000,-176.170,-0.212,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.281,11.850,11.469,Open,Down,
1250,Tele Enable,FALSE,0.000,0.000,-176.220,0.414,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.344,11.850,11.469,Open,Down,
1300,Tele Enable,FALSE,0.000,0.000,-176.130,-1.542,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.344,11.900,11.469,Open,Down,
1350,Tele Enable,FALSE,0.000,0.000,-176.180,1.629,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.344,11.900,11.469,Open,Down,
1400,Tele Enable,FALSE,-0.040,-0.040,-176.210,-0.889,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,9.281,11.900,11.469,Open,Down,
1450,Tele Enable,FALSE,-0.161,-0.161,-176.170,0.007,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,9.281,11.900,11.469,Open,Down,
1500,Tele Enable,FALSE,-0.642,-0.642,-176.220,0.576,TRUE,0.128,0.141,0.000,0.000,0.000,4.375,3.750,4.125,3.000,0.000,11.800,8.938,11.250,10.812,Open,Down,
1550,Tele Enable,FALSE,-1.000,-1.000,-176.160,-1.191,TRUE,0.859,0.910,3.500,0.000,0.000,4.375,3.750,4.125,3.000,4.250,9.950,6.188,9.450,9.094,Open,Down,
1600,Tele Enable,FALSE,-1.000,-1.000,-176.240,0.856,TRUE,4.012,4.230,32.625,0.000,0.000,31.250,29.375,34.125,26.500,35.125,8.700,4.094,8.050,7.719,Open,Down,
1650,Tele Enable,FALSE,-1.000,-1.000,-176.510,0.260,TRUE,6.998,7.498,31.625,0.000,0.000,32.250,28.125,31.500,24.375,34.500,9.400,7.406,8.700,8.438,Open,Down,
1700,Tele Enable,FALSE,-1.000,-1.000,-176.950,-0.675,TRUE,14.535,15.317,31.625,0.000,0.000,15.750,11.375,12.125,10.375,34.500,11.150,9.969,10.250,9.906,Open,Down,
1750,Tele Enable,FALSE,-1.000,-1.000,-177.040,0.311,TRUE,20.457,21.431,14.125,0.000,0.000,17.000,13.875,11.875,10.250,17.625,11.100,9.625,10.450,10.062,Open,Down,
1800,Tele Enable,FALSE,-1.000,-0.893,-176.750,0.548,TRUE,25.417,26.994,14.125,0.000,0.000,17.000,13.875,25.125,19.500,16.625,9.300,5.469,8.500,8.156,Open,Down,
1850,Tele Enable,FALSE,-0.104,0.000,-176.430,1.059,TRUE,29.147,30.634,26.250,0.000,0.000,27.875,23.375,4.125,3.000,28.250,9.500,7.469,9.000,8.719,Open,Down,
1900,Tele Enable,FALSE,0.000,0.040,-176.400,-0.628,TRUE,33.454,33.607,26.250,0.000,0.000,8.875,7.500,4.125,3.000,4.375,12.350,11.344,11.400,11.062,Open,Down,
1950,Tele Enable,FALSE,0.161,0.361,-175.010,-1.183,TRUE,35.428,34.825,0.000,0.000,0.000,0.000,0.000,2.750,2.250,2.875,12.250,10.062,11.500,11.125,Open,Down,
2000,Tele Enable,FALSE,0.642,1.000,-174.050,2.054,TRUE,35.620,34.479,0.000,0.000,0.000,0.000,0.000,2.750,18.875,23.875,11.900,8.938,11.050,10.656,Open,Down,
2050,Tele Enable,FALSE,1.000,1.000,-171.610,-2.349,TRUE,35.440,32.659,5.750,0.000,0.000,6.875,6.125,44.000,37.750,23.875,8.150,4.562,7.300,7.062,Open,Down,
2100,Tele Enable,FALSE,1.000,1.000,-169.510,0.289,TRUE,33.928,30.634,42.875,0.000,0.000,40.750,39.000,44.000,37.750,46.250,7.900,4.219,7.150,6.844,Open,Down,
2150,Tele Enable,FALSE,1.000,1.000,-168.250,-0.941,TRUE,30.275,26.814,38.750,0.000,0.000,39.875,33.250,33.000,28.125,37.125,8.500,7.406,7.650,7.312,Open,Down,
2200,Tele Enable,FALSE,1.000,1.000,-168.170,-0.553,TRUE,27.199,23.764,30.250,0.000,0.000,32.625,26.375,27.375,24.000,37.125,9.200,7.906,8.200,7.875,Open,Down,
2250,Tele Enable,FALSE,1.000,1.000,-168.350,-0.735,TRUE,21.931,18.547,30.250,0.000,0.000,32.625,21.750,22.500,24.000,31.750,9.500,8.188,8.700,8.375,Open,Down,
2300,Tele Enable,FALSE,1.000,1.000,-168.210,-1.401,TRUE,18.060,14.702,25.750,0.000,0.000,28.500,18.375,19.000,17.750,27.500,9.650,8.312,8.900,8.562,Open,Down,
2350,Tele Enable,FALSE,1.000,1.000,-167.940,1.488,TRUE,11.933,8.562,22.750,0.000,0.000,25.625,18.375,19.000,17.750,23.875,9.950,8.156,9.200,8.844,Open,Down,
2400,Tele Enable,FALSE,0.085,-0.000,-167.700,-0.667,TRUE,7.755,4.486,12.375,0.000,0.000,14.625,11.875,12.000,11.375,15.125,10.750,10.219,10.600,10.344,Open,Down,
2450,Tele Enable,FALSE,-0.040,-0.117,-167.300,1.701,TRUE,4.166,2.102,12.375,0.000,0.000,0.000,0.000,0.000,0.000,15.125,12.250,10.344,11.450,11.062,Open,Down,
2500,Tele Enable,FALSE,-0.361,-0.417,-167.950,0.845,TRUE,2.794,1.102,0.000,0.000,0.000,4.375,3.375,4.250,3.375,0.000,12.050,9.438,11.250,10.875,Open,Down,
2550,Tele Enable,FALSE,-0.642,-0.710,-169.270,1.942,TRUE,2.589,1.589,3.250,0.000,0.000,4.375,3.375,4.250,3.375,4.625,11.850,8.250,10.500,10.000,Open,Down,
2600,Tele Enable,FALSE,-1.000,-1.000,-170.710,1.792,TRUE,7.011,6.691,9.125,0.000,0.000,10.625,8.500,12.250,9.250,14.125,10.350,6.875,9.450,9.125,Open,Down,
2650,Tele Enable,FALSE,-1.000,-1.000,-170.960,-1.136,TRUE,12.279,12.074,12.500,0.000,0.000,16.250,12.750,12.250,10.625,17.875,11.100,8.781,10.350,9.938,Open,Down,
2700,Tele Enable,FALSE,-0.658,-0.750,-171.490,-0.340,TRUE,21.533,21.610,12.500,0.000,0.000,6.000,4.625,3.625,3.750,17.875,12.550,10.219,11.650,11.281,Open,Down,
2750,Tele Enable,FALSE,0.000,0.000,-171.750,0.424,TRUE,25.750,26.122,3.500,0.000,0.000,6.000,0.000,0.000,0.000,7.750,12.250,10.469,11.550,11.125,Open,Down,
2800,Tele Enable,FALSE,0.000,0.000,-172.020,0.999,TRUE,26.058,26.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,9.375,11.600,11.156,Open,Down,
2850,Tele Enable,FALSE,-0.002,0.000,-171.870,-0.265,TRUE,26.058,26.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.094,11.600,11.219,Open,Down,
2900,Tele Enable,FALSE,-0.002,0.000,-171.570,0.230,TRUE,26.045,26.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.000,11.600,11.156,Open,Down,
2950,Tele Enable,FALSE,-0.002,0.000,-171.340,0.451,TRUE,26.058,26.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.031,11.500,11.125,Open,Down,
3000,Tele Enable,FALSE,-0.002,0.000,-171.280,1.821,TRUE,26.276,26.776,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.125,11.550,11.156,Open,Down,
3050,Tele Enable,FALSE,-0.002,0.000,-170.970,-1.339,TRUE,26.724,27.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.344,11.550,11.156,Open,Down,
3100,Tele Enable,FALSE,-0.002,0.000,-170.680,0.985,TRUE,27.147,27.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.531,11.600,11.219,Open,Down,
3150,Tele Enable,FALSE,-0.002,0.000,-170.530,-1.801,TRUE,27.314,27.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.562,11.600,11.219,Open,Down,
3200,Tele Enable,FALSE,-0.002,0.000,-170.430,1.470,TRUE,27.365,27.686,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.531,11.600,11.219,Open,Down,
3250,Tele Enable,FALSE,-0.002,0.000,-170.530,0.737,TRUE,27.340,27.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.469,11.650,11.219,Open,Down,
3300,Tele Enable,FALSE,-0.002,0.000,-170.450,0.191,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.375,11.650,11.281,Open,Down,
3350,Tele Enable,FALSE,-0.002,0.000,-170.550,0.179,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.438,11.650,11.281,Open,Down,
3400,Tele Enable,FALSE,-0.002,0.000,-170.470,-1.269,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.375,11.650,11.281,Open,Down,
3450,Tele Enable,FALSE,-0.002,0.000,-170.530,0.740,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.344,11.650,11.281,Open,Down,
3500,Tele Enable,FALSE,-0.002,0.000,-170.460,-1.508,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.344,11.700,11.281,Open,Down,
3550,Tele Enable,FALSE,-0.002,0.000,-170.490,1.414,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.344,11.700,11.312,Open,Down,
3600,Tele Enable,FALSE,-0.002,0.000,-170.430,-1.222,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.344,11.700,11.312,Open,Down,
3650,Tele Enable,FALSE,-0.002,0.000,-170.470,1.261,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.344,11.700,11.312,Open,Down,
3700,Tele Enable,FALSE,-0.002,0.000,-170.520,-0.314,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.344,11.700,11.281,Open,Down,
3750,Tele Enable,FALSE,-0.002,0.000,-170.470,0.069,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.219,11.700,11.312,Open,Down,
3800,Tele Enable,FALSE,-0.002,0.000,-170.520,-0.030,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.344,11.700,11.312,Open,Down,
3850,Tele Enable,FALSE,-0.002,0.000,-170.470,-1.509,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.281,11.700,11.312,Open,Down,
3900,Tele Enable,FALSE,-0.002,0.000,-170.410,-1.509,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.344,11.700,11.312,Open,Down,
3950,Tele Enable,FALSE,-0.002,0.000,-170.440,-1.320,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.344,11.700,11.312,Open,Down,
4000,Tele Enable,FALSE,-0.002,0.000,-170.470,1.392,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.344,11.700,11.312,Open,Down,
4050,Tele Enable,FALSE,-0.002,0.000,-170.420,-0.986,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.344,11.700,11.312,Open,Down,
4100,Tele Enable,FALSE,-0.002,0.000,-170.460,1.260,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.344,11.700,11.312,Open,Down,
4150,Tele Enable,FALSE,-0.002,0.000,-170.500,-0.179,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.344,11.750,11.312,Open,Down,
4200,Tele Enable,FALSE,-0.002,0.000,-170.460,0.331,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.344,11.750,11.312,Open,Down,
4250,Tele Enable,FALSE,-0.002,0.000,-170.510,0.005,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.281,11.750,11.312,Open,Down,
4300,Tele Enable,FALSE,-0.002,0.000,-170.460,-1.436,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.281,11.750,11.312,Open,Down,
4350,Tele Enable,FALSE,-0.002,0.000,-170.500,0.492,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.219,11.750,11.312,Open,Down,
4400,Tele Enable,FALSE,-0.002,0.000,-170.450,-1.533,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.281,11.750,11.312,Open,Down,
4450,Tele Enable,FALSE,-0.002,0.000,-170.470,1.460,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.281,11.750,11.312,Open,Down,
4500,Tele Enable,FALSE,-0.002,0.000,-170.420,-0.945,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.281,11.750,11.312,Open,Down,
4550,Tele Enable,FALSE,-0.002,0.000,-170.460,1.358,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.281,11.750,11.312,Open,Down,
4600,Tele Enable,FALSE,-0.002,0.000,-170.400,-0.096,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.344,11.700,11.312,Open,Down,
4650,Tele Enable,FALSE,-0.002,0.000,-170.460,0.128,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.219,11.750,11.312,Open,Down,
4700,Tele Enable,FALSE,-0.002,0.000,-170.520,-0.112,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.219,11.700,11.312,Open,Down,
4750,Tele Enable,FALSE,-0.002,0.000,-170.460,-1.757,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.700,11.312,Open,Down,
4800,Tele Enable,FALSE,-0.002,0.000,-170.480,0.209,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.219,11.700,11.312,Open,Down,
4850,Tele Enable,FALSE,-0.002,0.000,-170.430,-1.142,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.281,11.700,11.312,Open,Down,
4900,Tele Enable,FALSE,-0.002,0.000,-170.450,1.399,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.219,11.750,11.312,Open,Down,
4950,Tele Enable,FALSE,-0.002,0.000,-170.400,-0.388,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.281,11.700,11.312,Open,Down,
5000,Tele Enable,FALSE,-0.002,0.000,-170.450,0.526,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.281,11.750,11.375,Open,Down,
5050,Tele Enable,FALSE,-0.002,0.000,-170.420,0.201,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.281,11.750,11.312,Open,Down,
5100,Tele Enable,FALSE,-0.002,0.000,-170.460,-1.567,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.219,11.750,11.312,Open,Down,
5150,Tele Enable,FALSE,-0.002,0.000,-170.480,-0.133,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.281,11.750,11.375,Open,Down,
5200,Tele Enable,FALSE,-0.002,0.000,-170.440,-1.367,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.700,11.312,Open,Down,
5250,Tele Enable,FALSE,-0.002,0.000,-170.500,0.221,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.750,11.375,Open,Down,
5300,Tele Enable,FALSE,-0.002,0.000,-170.410,-0.773,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.219,11.750,11.312,Open,Down,
5350,Tele Enable,FALSE,-0.002,0.000,-170.450,0.762,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.219,11.750,11.375,Open,Down,
5400,Tele Enable,FALSE,-0.002,0.000,-170.410,0.376,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.219,11.750,11.375,Open,Down,
5450,Tele Enable,FALSE,-0.002,0.000,-170.460,1.540,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.219,11.750,11.375,Open,Down,
5500,Tele Enable,FALSE,-0.002,0.000,-170.460,-0.254,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.750,11.375,Open,Down,
5550,Tele Enable,FALSE,-0.002,0.000,-170.440,1.115,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.219,11.750,11.375,Open,Down,
5600,Tele Enable,FALSE,-0.002,0.000,-170.500,0.102,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.219,11.750,11.375,Open,Down,
5650,Tele Enable,FALSE,-0.002,0.000,-170.410,-1.019,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.219,11.750,11.375,Open,Down,
5700,Tele Enable,FALSE,-0.002,0.000,-170.490,0.480,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.750,11.375,Open,Down,
5750,Tele Enable,FALSE,-0.002,0.000,-170.400,0.421,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.800,11.375,Open,Down,
5800,Tele Enable,FALSE,-0.002,0.000,-170.460,1.565,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.750,11.375,Open,Down,
5850,Tele Enable,FALSE,-0.002,0.000,-170.460,0.083,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.750,11.375,Open,Down,
5900,Tele Enable,FALSE,-0.002,0.000,-170.440,1.220,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.750,11.375,Open,Down,
5950,Tele Enable,FALSE,-0.002,0.000,-170.500,0.160,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.750,11.312,Open,Down,
6000,Tele Enable,FALSE,-0.002,0.000,-170.450,-1.242,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.750,11.375,Open,Down,
6050,Tele Enable,FALSE,-0.002,0.000,-170.480,0.355,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.750,11.312,Open,Down,
6100,Tele Enable,FALSE,-0.002,0.000,-170.400,-1.510,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.750,11.312,Open,Down,
6150,Tele Enable,FALSE,-0.002,0.000,-170.460,1.533,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.750,11.312,Open,Down,
6200,Tele Enable,FALSE,-0.002,0.000,-170.460,0.043,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.750,11.312,Open,Down,
6250,Tele Enable,FALSE,-0.002,0.000,-170.440,1.190,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.750,11.375,Open,Down,
6300,Tele Enable,FALSE,-0.002,0.000,-170.490,0.183,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.750,11.375,Open,Down,
6350,Tele Enable,FALSE,-0.002,0.000,-170.450,-1.213,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.750,11.375,Open,Down,
6400,Tele Enable,FALSE,-0.002,0.000,-170.490,0.356,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.750,11.375,Open,Down,
6450,Tele Enable,FALSE,-0.002,0.000,-170.450,-1.678,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.750,11.375,Open,Down,
6500,Tele Enable,FALSE,-0.002,0.000,-170.460,1.763,TRUE,27.314,27.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.750,11.375,Open,Down,
