Sat.Mar.11.2017.10.51.AM
Match: 5,Battery: 2017
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
1200,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.030,-0.210,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,8.938,11.350,
1250,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.050,-0.326,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,8.938,11.350,
1300,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.120,0.079,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,8.938,11.350,
1350,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.100,-0.156,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,9.000,11.350,
1400,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.050,-0.188,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.000,11.350,
1450,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,0.030,0.125,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.031,11.300,
1500,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.060,-0.135,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,9.031,11.300,
1550,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,0.040,0.154,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.125,11.350,
1600,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.070,-0.125,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,9.125,11.350,
1650,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.060,-0.240,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,9.094,11.300,
1700,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.130,-0.049,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.125,11.350,
1750,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,0.040,0.267,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,9.125,11.250,
1800,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.110,-0.135,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,9.188,11.300,
1850,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.110,0.051,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.219,11.300,
1900,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.080,-0.029,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.219,11.250,
1950,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.140,-0.006,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.281,11.300,
2000,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,0.030,0.147,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.281,11.200,
2050,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.030,0.098,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.344,11.250,
2100,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.020,0.185,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.344,11.250,
2150,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.150,0.010,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.375,11.250,
2200,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,0.030,0.021,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.344,11.200,
2250,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.070,-0.133,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.438,11.200,
2300,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.010,-0.071,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.531,11.250,
2350,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.060,0.021,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,9.531,11.150,
2400,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,0.020,-0.046,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,9.562,11.200,
2450,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,0.020,0.071,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.531,11.200,
2500,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.040,0.112,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.438,11.200,
2550,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.150,0.029,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.688,11.200,
2600,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.130,-0.091,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.562,11.250,
2650,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,0.000,0.267,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.625,11.200,
2700,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.170,0.119,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.562,11.150,
2750,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.170,-0.013,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.688,11.200,
2800,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,0.010,-0.063,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.625,11.100,
2850,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.010,0.289,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.688,11.150,
2900,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.090,-0.154,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,9.719,11.150,
2950,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.090,-0.115,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.625,11.150,
3000,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.130,0.001,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.781,11.200,
3050,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,0.000,0.132,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.781,11.200,
3100,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.050,0.113,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,9.781,11.200,
3150,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.020,0.198,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,9.719,11.150,
3200,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,0.000,-0.039,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.719,11.100,
3250,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.070,0.156,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,9.906,11.150,
3300,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.180,-0.035,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,9.781,11.100,
3350,Tele Enable,FALSE,-0.002,-0.002,-0.006,0.000,Open,Down,-0.140,-0.063,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,9.688,11.050,
