Sat.Feb 18. 2017 1.19 PM
Match Number: 0.000000 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	leftVelocity,	rightVelocity,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,

int,	string,	float,	float,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,

Time (ms),	Robot Mode,	Left Tank,	Right Tank,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	Left Velocity,	Right Velocity,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4,	PWM 2 PDP 1,	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,

0,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
50,Tele Enable-0.002,0.000,-2.750,0.006,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
100,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
150,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
200,Tele Enable-0.002,0.000,-2.750,0.003,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.050,
250,Tele Enable-0.002,0.000,-2.750,0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.050,
300,Tele Enable-0.002,0.000,-2.750,-0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
350,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.050,
400,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.050,
450,Tele Enable-0.002,0.000,-2.750,-0.002,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
500,Tele Enable-0.002,0.000,-2.750,0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
550,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
600,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
650,Tele Enable-0.002,0.000,-2.750,-0.003,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
700,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
750,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
800,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
850,Tele Enable-0.002,0.000,-2.750,-0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
900,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
950,Tele Enable-0.002,0.000,-2.750,0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
1000,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.050,
1050,Tele Enable-0.002,0.000,-2.750,0.005,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.050,
1100,Tele Enable-0.002,0.000,-2.750,0.003,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.050,
1150,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.050,
1200,Tele Enable-0.002,0.000,-2.750,0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.050,
1250,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
1300,Tele Enable-0.002,0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
1350,Tele Enable-0.002,0.000,-2.750,0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
1400,Tele Enable-0.002,0.000,-2.750,0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
1450,Tele Enable-0.002,0.000,-2.750,-0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
1500,Tele Enable-0.002,0.000,-2.750,0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
1550,Tele Enable-0.002,-0.000,-2.750,0.000,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
1600,Tele Enable-0.002,0.000,-2.750,-0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.050,
1650,Tele Enable-0.002,0.000,-2.750,-0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
1700,Tele Enable-0.002,0.000,-2.750,-0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.050,
1750,Tele Enable-0.002,0.000,-2.750,-0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
1800,Tele Enable-0.002,0.000,-2.750,-0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.050,
1850,Tele Enable-0.002,0.000,-2.750,-0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
1900,Tele Enable-0.002,0.000,-2.750,-0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
1950,Tele Enable-0.002,-0.020,-2.750,-0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,
2000,Tele Enable-0.002,-0.042,-2.750,-0.001,FALSE,0.000,0.000,...,...,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
