Sat.Mar.11.2017.6.00.PM
Match: 27,Battery: -3
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
1250,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-4.060,0.031,TRUE,77.572,79.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.850,0.000,12.800,
1300,Auto Enable,TRUE,-0.303,-0.042,0.000,0.000,Close,Up,-7.020,0.096,TRUE,78.853,82.301,0.000,0.000,0.000,2.500,0.000,0.000,0.000,0.000,12.850,0.000,12.750,
1350,Auto Enable,TRUE,-0.303,-0.042,0.000,0.000,Close,Up,-7.160,0.881,TRUE,80.596,83.506,2.125,0.000,0.000,3.500,2.375,0.000,0.000,0.000,12.700,0.000,12.650,
1400,Auto Enable,TRUE,-0.303,-0.042,0.000,0.000,Close,Up,-5.700,-0.410,TRUE,80.891,83.339,2.875,0.000,0.000,4.375,4.875,0.000,0.000,0.000,12.600,0.000,12.600,
1450,Auto Enable,TRUE,-0.303,-0.042,0.000,0.000,Close,Up,-5.660,0.068,TRUE,80.904,83.339,3.875,0.000,0.000,5.000,4.375,0.000,0.000,0.000,12.600,0.000,12.550,
1500,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-5.650,-0.030,TRUE,80.904,83.339,4.375,0.000,0.000,3.375,3.375,2.375,2.125,0.000,12.600,0.000,12.600,
1550,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-6.080,0.143,TRUE,80.661,83.570,2.125,0.000,0.000,0.000,0.000,4.250,3.500,4.125,12.600,0.000,12.550,
1600,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-6.490,0.139,TRUE,80.622,83.583,0.000,0.000,0.000,0.000,0.000,4.500,4.125,6.500,12.600,0.000,12.500,
1650,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-6.550,-0.163,TRUE,80.622,83.596,0.000,0.000,0.000,0.000,0.000,3.875,3.750,7.250,12.600,0.000,12.500,
1700,Auto Enable,TRUE,-0.303,-0.042,0.000,0.000,Close,Up,-6.540,-0.057,TRUE,80.622,83.596,0.000,0.000,0.000,2.500,2.250,0.000,0.000,5.625,12.600,0.000,12.500,
1750,Auto Enable,TRUE,-0.303,-0.042,0.000,0.000,Close,Up,-6.010,-0.352,TRUE,80.878,83.429,3.125,0.000,0.000,4.500,3.750,0.000,0.000,0.000,12.600,0.000,12.550,
1800,Auto Enable,TRUE,-0.303,-0.042,0.000,0.000,Close,Up,-5.820,-0.026,TRUE,80.878,83.429,4.500,0.000,0.000,5.125,4.875,0.000,0.000,0.000,12.600,0.000,12.500,
1850,Auto Enable,TRUE,-0.303,-0.042,0.000,0.000,Close,Up,-5.840,-0.030,TRUE,80.878,83.429,4.750,0.000,0.000,5.250,5.125,0.000,0.000,0.000,12.500,0.000,12.450,
1900,Auto Enable,TRUE,-0.303,-0.042,0.000,0.000,Close,Up,-5.850,-0.074,TRUE,80.878,83.429,4.875,0.000,0.000,5.375,4.750,0.000,0.000,0.000,12.500,0.000,12.450,
1950,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-5.850,-0.033,TRUE,80.776,83.519,4.875,0.000,0.000,3.250,3.250,2.750,2.625,4.250,12.600,0.000,12.550,
2000,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-6.570,0.140,TRUE,80.596,83.583,0.000,0.000,0.000,0.000,0.000,3.875,4.000,4.250,12.550,0.000,12.500,
2050,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-6.500,0.069,TRUE,80.635,83.596,0.000,0.000,0.000,0.000,0.000,4.250,4.250,7.125,12.550,0.000,12.500,
2100,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-6.560,-0.036,TRUE,80.622,83.596,0.000,0.000,0.000,0.000,0.000,3.875,4.375,6.875,12.500,0.000,12.450,
2150,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Up,-6.560,-0.032,TRUE,80.622,83.596,0.000,0.000,0.000,0.000,0.000,3.625,4.375,7.125,12.600,0.000,12.450,
2200,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Up,-6.570,-0.030,TRUE,80.622,83.596,0.000,0.000,0.000,0.000,0.000,3.625,4.375,7.625,12.550,0.000,12.450,
2250,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Up,-6.570,-0.009,TRUE,80.622,83.596,0.000,0.000,0.000,0.000,0.000,3.625,4.375,7.375,12.550,0.000,12.450,
2300,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Up,-6.560,-0.090,TRUE,80.635,83.596,0.000,0.000,0.000,0.000,0.000,3.625,3.625,7.250,12.650,0.000,12.500,
2350,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.550,-0.187,TRUE,80.622,83.609,0.000,0.000,0.000,0.000,0.000,4.125,4.750,6.750,12.550,0.000,12.450,
2400,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.570,0.109,TRUE,80.622,83.609,0.000,0.000,0.000,0.000,0.000,4.250,3.875,7.000,12.550,0.000,12.450,
2450,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.560,0.007,TRUE,80.648,83.621,0.000,0.000,0.000,0.000,0.000,3.750,3.625,6.500,12.600,0.000,12.500,
2500,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.500,-0.043,TRUE,80.673,83.634,0.000,0.000,0.000,0.000,0.000,3.875,3.625,5.750,12.600,0.000,12.500,
2550,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.550,-0.038,TRUE,80.661,83.634,0.000,0.000,0.000,0.000,0.000,4.250,3.625,5.750,12.600,0.000,12.500,
2600,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.520,-0.047,TRUE,80.673,83.634,0.000,0.000,0.000,0.000,0.000,4.250,3.625,5.750,12.550,0.000,12.500,
2650,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.550,-0.084,TRUE,80.686,83.660,0.000,0.000,0.000,0.000,0.000,3.625,3.375,5.625,12.550,0.000,12.500,
2700,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.540,-0.048,TRUE,80.776,83.775,0.000,0.000,0.000,0.000,0.000,3.875,3.750,6.500,12.500,0.000,12.500,
2750,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.580,0.078,TRUE,80.814,83.814,0.000,0.000,0.000,0.000,0.000,4.625,4.125,7.125,12.500,0.000,12.450,
2800,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.570,0.047,TRUE,80.814,83.814,0.000,0.000,0.000,0.000,0.000,5.125,3.375,7.125,12.500,0.000,12.450,
2850,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.570,-0.070,TRUE,80.814,83.814,0.000,0.000,0.000,0.000,0.000,5.125,3.375,7.250,12.500,0.000,12.450,
2900,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.590,-0.339,TRUE,80.827,83.826,0.000,0.000,0.000,0.000,0.000,4.750,3.375,6.750,12.550,0.000,12.500,
2950,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.520,0.099,TRUE,80.827,83.826,0.000,0.000,0.000,0.000,0.000,4.125,3.875,6.500,12.550,0.000,12.450,
3000,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.520,-0.055,TRUE,80.827,83.826,0.000,0.000,0.000,0.000,0.000,4.250,3.750,6.125,12.550,0.000,12.450,
3050,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-6.550,-0.077,TRUE,80.827,83.826,0.000,0.000,0.000,0.000,0.000,4.250,4.000,6.125,12.550,0.000,12.450,
