Sat.Feb.11.2017.2.15.PM
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,
int,	string,	float,	float,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	Left Tank,	Right Tank,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4,	PWM 2 PDP 1 (intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,

0,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
50,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
100,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
150,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
200,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
250,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
300,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
350,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
400,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
450,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
500,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
550,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
600,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
650,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
700,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
750,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
800,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
850,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
900,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
950,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
1000,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
1050,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
1100,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
1150,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
1200,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
1250,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
1300,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
1350,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
1400,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
1450,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
1500,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
1550,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
1600,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
1650,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
1700,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
1750,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
1800,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
1850,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
1900,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
1950,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
2000,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
2050,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
2100,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
2150,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
2200,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
2250,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
2300,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
2350,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
2400,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
2450,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
2500,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
2550,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
2600,Tele Enable,0.009,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
2650,Tele Enable,0.076,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
2700,Tele Enable,0.109,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
2750,Tele Enable,0.126,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
2800,Tele Enable,0.126,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
2850,Tele Enable,0.143,-0.001,0.000,0.000,FALSE,0.000,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
2900,Tele Enable,0.223,-0.001,0.000,0.000,FALSE,0.000,-0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
2950,Tele Enable,0.223,-0.001,0.000,0.000,FALSE,-0.026,-0.410,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
3000,Tele Enable,0.223,-0.001,0.000,0.000,FALSE,-0.179,-1.282,1.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,
3050,Tele Enable,0.155,-0.001,0.000,0.000,FALSE,-0.410,-2.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
3100,Tele Enable,0.076,-0.001,0.000,0.000,FALSE,-0.577,-2.922,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
3150,Tele Enable,0.000,-0.001,0.000,0.000,FALSE,-0.718,-2.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
3200,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
3250,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
3300,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
3350,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
3400,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
3450,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
3500,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
3550,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
3600,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
3650,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
3700,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
3750,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
3800,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
3850,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
3900,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
3950,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
4000,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
4050,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
4100,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
4150,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
4200,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
4250,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
4300,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
4350,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
4400,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
4450,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
4500,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,
4550,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
4600,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
4650,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
4700,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
4750,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,-0.705,-2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
