Sat.Feb.18.2017.1.56.PM
Match Number: 0 
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,	pincherState,	armState,
int,	string,	boolean,	float,	float,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	string,	string,
Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,	PCM Solenoid Volt,	Pincher State,	Arm State,
0,Tele Enable,FALSE,0.000,0.000,141.350,0.000,FALSE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,21.469,11.750,11.375,Open,Down,
50,Tele Enable,FALSE,0.000,0.000,141.320,-0.743,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,10.125,11.900,11.469,Open,Down,
100,Tele Enable,FALSE,0.000,0.000,141.360,1.483,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.281,11.900,11.531,Open,Down,
150,Tele Enable,FALSE,0.000,0.000,141.250,-1.493,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,9.219,11.900,11.531,Open,Down,
200,Tele Enable,FALSE,0.000,0.000,141.610,-0.692,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.031,11.950,11.531,Open,Down,
250,Tele Enable,FALSE,0.000,0.000,141.230,2.726,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.031,11.900,11.531,Open,Down,
300,Tele Enable,FALSE,0.000,0.000,141.190,-1.495,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.219,11.900,11.469,Open,Down,
350,Tele Enable,FALSE,0.000,0.000,141.670,-0.151,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,9.438,11.850,11.469,Open,Down,
400,Tele Enable,FALSE,0.000,0.000,141.220,-1.163,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.850,11.438,Open,Down,
450,Tele Enable,FALSE,0.000,0.000,141.270,-1.185,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.094,11.850,11.469,Open,Down,
500,Tele Enable,FALSE,0.000,0.000,141.660,2.697,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.125,11.850,11.469,Open,Down,
550,Tele Enable,FALSE,0.000,0.000,141.190,1.286,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.850,11.438,Open,Down,
600,Tele Enable,FALSE,0.000,0.000,141.150,-2.744,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,9.125,11.850,11.438,Open,Down,
650,Tele Enable,FALSE,0.000,0.000,141.480,2.672,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,9.094,11.850,11.469,Open,Down,
700,Tele Enable,FALSE,0.000,0.000,141.160,2.554,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.125,11.850,11.469,Open,Down,
750,Tele Enable,FALSE,0.000,0.000,141.120,-2.726,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.125,11.850,11.469,Open,Down,
800,Tele Enable,FALSE,0.000,0.000,141.310,2.646,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.850,11.438,Open,Down,
850,Tele Enable,FALSE,0.000,0.000,141.130,-1.404,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.219,11.850,11.438,Open,Down,
900,Tele Enable,FALSE,0.000,0.000,141.440,-1.746,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.850,11.438,Open,Down,
950,Tele Enable,FALSE,0.000,0.000,141.110,-1.262,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.800,11.375,Open,Down,
1000,Tele Enable,FALSE,0.000,0.000,141.200,-1.831,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.800,11.375,Open,Down,
1050,Tele Enable,FALSE,0.000,0.000,141.260,2.574,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,9.188,11.800,11.438,Open,Down,
1100,Tele Enable,FALSE,0.000,0.000,140.990,-1.447,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.800,11.375,Open,Down,
1150,Tele Enable,FALSE,0.000,0.000,141.250,2.578,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.219,11.800,11.375,Open,Down,
1200,Tele Enable,FALSE,0.000,0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,9.219,11.800,11.375,Open,Down,
1250,Tele Enable,FALSE,0.000,0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.219,11.800,11.438,Open,Down,
1300,Tele Enable,FALSE,0.000,0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.800,11.438,Open,Down,
1350,Tele Enable,FALSE,0.000,0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.800,11.438,Open,Down,
1400,Tele Enable,FALSE,0.000,0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.800,11.438,Open,Down,
1450,Tele Enable,FALSE,0.000,0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.800,11.375,Open,Down,
1500,Tele Enable,FALSE,0.000,0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.188,11.800,11.375,Open,Down,
1550,Tele Enable,FALSE,0.000,0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.800,11.375,Open,Down,
1600,Tele Enable,FALSE,0.000,0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,9.188,11.750,11.375,Open,Down,
1650,Tele Enable,FALSE,0.000,0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.188,11.750,11.312,Open,Down,
1700,Tele Enable,FALSE,0.000,0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.219,11.700,11.312,Open,Down,
1750,Tele Enable,FALSE,0.000,0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.700,11.312,Open,Down,
1800,Tele Enable,FALSE,0.000,0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.188,11.700,11.281,Open,Down,
1850,Tele Enable,FALSE,0.000,0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,9.188,11.700,11.312,Open,Down,
1900,Tele Enable,FALSE,-0.004,-0.000,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,9.188,11.700,11.281,Open,Down,
1950,Tele Enable,FALSE,-0.004,-0.012,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.125,11.700,11.281,Open,Down,
2000,Tele Enable,FALSE,-0.004,-0.012,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.125,11.700,11.312,Open,Down,
2050,Tele Enable,FALSE,-0.010,-0.016,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,9.188,11.700,11.312,Open,Down,
2100,Tele Enable,FALSE,-0.018,-0.016,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.188,11.700,11.312,Open,Down,
2150,Tele Enable,FALSE,-0.042,-0.025,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.125,11.700,11.281,Open,Down,
2200,Tele Enable,FALSE,-0.072,-0.036,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.125,11.700,11.281,Open,Down,
2250,Tele Enable,FALSE,-0.094,-0.080,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.125,11.650,11.281,Open,Down,
2300,Tele Enable,FALSE,-0.115,-0.099,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.125,11.650,11.281,Open,Down,
2350,Tele Enable,FALSE,-0.115,-0.109,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.188,11.700,11.281,Open,Down,
2400,Tele Enable,FALSE,-0.137,-0.131,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.188,11.700,11.312,Open,Down,
2450,Tele Enable,FALSE,-0.155,-0.143,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.125,11.700,11.281,Open,Down,
2500,Tele Enable,FALSE,-0.168,-0.155,141.040,-1.314,TRUE,-0.013,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.125,11.650,11.281,Open,Down,
2550,Tele Enable,FALSE,-0.181,-0.168,141.040,-1.314,TRUE,0.077,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.125,11.650,11.281,Open,Down,
2600,Tele Enable,FALSE,-0.194,-0.194,141.040,-1.314,TRUE,0.141,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,9.094,11.600,11.219,Open,Down,
2650,Tele Enable,FALSE,-0.223,-0.209,141.040,-1.314,TRUE,0.295,0.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.600,11.156,Open,Down,
2700,Tele Enable,FALSE,-0.223,-0.209,141.040,-1.314,TRUE,0.461,0.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,9.188,11.600,11.219,Open,Down,
2750,Tele Enable,FALSE,-0.262,-0.223,141.040,-1.314,TRUE,0.808,0.769,0.000,0.000,0.000,2.375,0.000,0.000,0.000,0.000,12.250,9.344,11.600,11.219,Open,Down,
2800,Tele Enable,FALSE,-0.262,-0.238,141.040,-1.314,TRUE,1.166,1.077,0.000,0.000,0.000,2.375,0.000,0.000,0.000,0.000,12.300,9.281,11.550,11.156,Open,Down,
2850,Tele Enable,FALSE,-0.321,-0.238,141.040,-1.314,TRUE,1.897,1.692,1.500,0.000,0.000,2.625,0.000,0.000,0.000,0.000,12.150,9.281,11.450,11.125,Open,Down,
2900,Tele Enable,FALSE,-0.321,-0.238,141.040,-1.314,TRUE,2.551,2.166,2.250,0.000,0.000,3.625,2.625,0.000,0.000,0.000,12.200,9.188,11.500,11.125,Open,Down,
2950,Tele Enable,FALSE,-0.321,-0.238,141.040,-1.314,TRUE,3.807,2.999,2.125,0.000,0.000,3.750,2.500,0.000,0.000,0.000,12.250,9.281,11.500,11.125,Open,Down,
3000,Tele Enable,FALSE,-0.321,-0.238,141.040,-1.314,TRUE,4.730,3.589,2.125,0.000,0.000,3.125,0.000,0.000,0.000,0.000,12.200,9.344,11.500,11.125,Open,Down,
3050,Tele Enable,FALSE,-0.340,-0.254,141.040,-1.314,TRUE,6.255,4.576,1.875,0.000,0.000,3.125,0.000,0.000,0.000,0.000,12.200,9.281,11.450,11.062,Open,Down,
3100,Tele Enable,FALSE,-0.340,-0.254,141.040,-1.314,TRUE,7.857,5.665,1.750,0.000,0.000,3.125,0.000,0.000,0.000,0.000,12.150,9.344,11.450,11.062,Open,Down,
3150,Tele Enable,FALSE,-0.340,-0.254,141.040,-1.314,TRUE,9.024,6.447,1.875,0.000,0.000,3.250,0.000,0.000,0.000,0.000,12.250,9.375,11.450,11.062,Open,Down,
3200,Tele Enable,FALSE,-0.340,-0.254,141.040,-1.314,TRUE,10.818,7.729,1.625,0.000,0.000,3.000,0.000,0.000,0.000,0.000,12.200,9.375,11.400,11.062,Open,Down,
3250,Tele Enable,FALSE,-0.340,-0.254,141.040,-1.314,TRUE,12.074,8.665,1.625,0.000,0.000,2.750,0.000,0.000,0.000,0.000,12.200,9.375,11.450,11.062,Open,Down,
3300,Tele Enable,FALSE,-0.340,-0.262,141.040,-1.314,TRUE,13.945,10.023,1.500,0.000,0.000,2.750,0.000,0.000,0.000,0.000,12.200,9.375,11.450,11.062,Open,Down,
3350,Tele Enable,FALSE,-0.340,-0.278,141.040,-1.314,TRUE,15.240,10.985,1.375,0.000,0.000,2.750,0.000,0.000,0.000,0.000,12.150,9.375,11.450,11.062,Open,Down,
3400,Tele Enable,FALSE,-0.278,-0.295,141.040,-1.314,TRUE,17.150,12.433,1.375,0.000,0.000,2.625,0.000,0.000,0.000,0.000,12.200,9.344,11.450,11.062,Open,Down,
3450,Tele Enable,FALSE,-0.262,-0.295,141.040,-1.314,TRUE,18.406,13.471,1.375,0.000,0.000,2.375,0.000,0.000,0.000,0.000,12.200,9.375,11.500,11.125,Open,Down,
3500,Tele Enable,FALSE,-0.262,-0.349,141.040,-1.314,TRUE,20.175,15.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.375,11.450,11.062,Open,Down,
3550,Tele Enable,FALSE,-0.262,-0.368,141.040,-1.314,TRUE,21.226,16.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,9.281,11.450,11.062,Open,Down,
3600,Tele Enable,FALSE,-0.246,-0.407,141.040,-1.314,TRUE,22.866,18.393,0.000,0.000,0.000,0.000,0.000,2.375,2.750,2.625,12.200,9.281,11.450,11.062,Open,Down,
3650,Tele Enable,FALSE,-0.246,-0.427,141.040,-1.314,TRUE,23.866,19.841,0.000,0.000,0.000,0.000,0.000,3.500,2.750,3.750,12.050,9.188,11.350,10.969,Open,Down,
3700,Tele Enable,FALSE,-0.231,-0.448,141.040,-1.314,TRUE,25.353,22.290,0.000,0.000,0.000,0.000,0.000,4.500,3.250,4.250,12.050,9.219,11.350,10.969,Open,Down,
3750,Tele Enable,FALSE,-0.231,-0.448,141.040,-1.314,TRUE,26.789,24.994,0.000,0.000,0.000,0.000,0.000,4.500,3.500,4.875,12.050,9.281,11.350,10.969,Open,Down,
3800,Tele Enable,FALSE,-0.231,-0.448,141.040,-1.314,TRUE,27.724,26.865,0.000,0.000,0.000,0.000,0.000,4.500,3.125,4.875,12.100,9.344,11.400,11.031,Open,Down,
3850,Tele Enable,FALSE,-0.321,-0.448,141.040,-1.314,TRUE,29.198,29.749,0.000,0.000,0.000,0.000,0.000,3.875,3.000,4.250,12.050,9.281,11.350,10.969,Open,Down,
3900,Tele Enable,FALSE,-0.340,-0.448,141.040,-1.314,TRUE,30.275,31.698,0.000,0.000,0.000,0.000,0.000,3.250,3.000,4.000,12.050,9.219,11.350,10.969,Open,Down,
3950,Tele Enable,FALSE,-0.397,-0.448,141.040,-1.314,TRUE,32.159,34.723,1.750,0.000,0.000,3.125,0.000,3.375,2.875,4.000,12.050,9.219,11.250,10.906,Open,Down,
4000,Tele Enable,FALSE,-0.397,-0.448,141.040,-1.314,TRUE,33.543,36.709,1.750,0.000,0.000,3.125,0.000,3.375,2.625,4.000,11.950,9.281,11.200,10.812,Open,Down,
4050,Tele Enable,FALSE,-0.417,-0.368,141.040,-1.314,TRUE,35.953,39.747,2.500,0.000,0.000,4.250,2.750,2.375,2.125,3.625,12.000,9.375,11.200,10.875,Open,Down,
4100,Tele Enable,FALSE,-0.417,-0.368,141.040,-1.314,TRUE,37.696,41.644,2.375,0.000,0.000,4.000,2.750,2.375,2.125,2.750,12.100,9.531,11.300,10.969,Open,Down,
4150,Tele Enable,FALSE,-0.427,-0.330,134.480,0.483,TRUE,40.478,44.425,2.000,0.000,0.000,3.500,2.625,0.000,0.000,0.000,12.100,9.562,11.350,10.969,Open,Down,
4200,Tele Enable,FALSE,-0.469,-0.295,134.620,0.400,TRUE,42.426,47.053,1.750,0.000,0.000,3.500,2.375,0.000,0.000,0.000,12.150,9.375,11.350,11.031,Open,Down,
4250,Tele Enable,FALSE,-0.491,-0.295,134.910,0.751,TRUE,45.438,48.745,1.750,0.000,0.000,3.500,3.375,0.000,0.000,0.000,12.050,9.125,11.350,10.969,Open,Down,
4300,Tele Enable,FALSE,-0.491,-0.295,135.990,0.555,TRUE,48.745,51.078,2.875,0.000,0.000,4.625,3.500,0.000,0.000,0.000,11.950,9.188,11.250,10.875,Open,Down,
4350,Tele Enable,FALSE,-0.491,-0.295,137.020,0.486,TRUE,51.039,52.565,3.125,0.000,0.000,5.375,3.500,0.000,0.000,0.000,11.950,9.281,11.300,10.969,Open,Down,
4400,Tele Enable,FALSE,-0.491,-0.278,139.090,1.162,TRUE,54.474,54.718,2.875,0.000,0.000,4.750,3.250,0.000,0.000,0.000,12.050,9.344,11.300,10.906,Open,Down,
4450,Tele Enable,FALSE,-0.491,-0.262,140.590,-1.988,TRUE,56.500,55.910,2.875,0.000,0.000,6.000,4.250,0.000,0.000,0.000,11.950,9.281,11.100,10.750,Open,Down,
4500,Tele Enable,FALSE,-0.491,-0.254,140.740,-2.479,TRUE,59.025,56.897,4.000,0.000,0.000,10.375,7.500,2.375,2.000,2.875,11.500,8.844,10.700,10.406,Open,Down,
4550,Tele Enable,FALSE,-0.491,-0.254,141.460,1.030,TRUE,59.550,56.871,8.625,0.000,0.000,10.375,7.500,2.375,2.000,2.875,11.650,8.594,10.800,10.469,Open,Down,
4600,Tele Enable,FALSE,-0.491,-0.254,143.190,1.302,TRUE,61.396,57.166,11.875,0.000,0.000,13.125,10.625,2.750,2.000,2.750,11.450,9.281,10.900,10.562,Open,Down,
4650,Tele Enable,FALSE,-0.491,-0.254,144.500,1.150,TRUE,63.677,57.820,5.625,0.000,0.000,8.000,5.750,2.000,0.000,2.250,12.150,9.688,11.400,11.062,Open,Down,
4700,Tele Enable,FALSE,-0.491,-0.254,144.950,-1.419,TRUE,67.010,58.358,5.625,0.000,0.000,6.125,4.500,2.500,1.625,2.250,11.800,9.219,10.950,10.594,Open,Down,
4750,Tele Enable,FALSE,-0.491,-0.254,144.080,0.528,TRUE,69.138,58.768,4.250,0.000,0.000,10.000,7.000,2.375,1.875,2.250,11.700,8.781,11.000,10.656,Open,Down,
4800,Tele Enable,FALSE,-0.491,-0.254,143.840,-0.367,TRUE,70.714,58.845,7.625,0.000,0.000,10.000,7.000,2.375,2.250,2.250,11.750,9.125,10.950,10.594,Open,Down,
4850,Tele Enable,FALSE,-0.491,-0.254,143.670,-0.954,TRUE,73.073,58.896,7.250,0.000,0.000,9.625,7.000,3.000,2.750,2.625,11.700,9.094,10.950,10.594,Open,Down,
4900,Tele Enable,FALSE,-0.491,-0.254,143.630,0.294,TRUE,74.649,58.922,7.250,0.000,0.000,9.125,6.250,3.250,2.750,2.750,11.700,9.031,10.950,10.562,Open,Down,
4950,Tele Enable,FALSE,-0.491,-0.254,143.610,-0.255,TRUE,77.046,58.948,7.000,0.000,0.000,9.125,6.750,3.250,2.375,3.000,11.700,9.000,10.950,10.594,Open,Down,
5000,Tele Enable,FALSE,-0.491,-0.254,143.540,-0.216,TRUE,78.674,58.948,6.875,0.000,0.000,9.125,6.750,3.250,2.375,3.000,11.700,9.031,10.950,10.594,Open,Down,
5050,Tele Enable,FALSE,-0.491,-0.254,143.520,1.227,TRUE,81.084,58.961,6.625,0.000,0.000,9.125,6.500,3.250,2.250,3.000,11.700,9.000,10.900,10.562,Open,Down,
5100,Tele Enable,FALSE,-0.491,-0.254,143.540,-0.476,TRUE,82.660,58.973,6.875,0.000,0.000,9.125,6.625,3.250,2.250,2.750,11.650,9.031,10.950,10.562,Open,Down,
5150,Tele Enable,FALSE,-0.491,-0.254,143.460,-0.797,TRUE,85.185,58.999,6.875,0.000,0.000,8.500,6.000,3.250,2.625,2.625,11.750,9.031,10.950,10.594,Open,Down,
5200,Tele Enable,FALSE,-0.491,-0.254,143.430,0.849,TRUE,86.813,59.037,6.500,0.000,0.000,8.750,6.250,3.250,2.500,3.000,11.650,8.938,10.950,10.594,Open,Down,
5250,Tele Enable,FALSE,-0.513,-0.330,143.380,-0.252,TRUE,89.248,59.063,6.625,0.000,0.000,8.750,6.250,4.125,3.000,3.000,11.450,8.938,10.950,10.594,Open,Down,
5300,Tele Enable,FALSE,-0.513,-0.368,143.370,-0.531,TRUE,90.902,59.191,6.875,0.000,0.000,8.875,6.500,7.500,5.000,3.750,11.400,8.688,10.750,10.406,Open,Down,
5350,Tele Enable,FALSE,-0.513,-0.368,143.200,0.929,TRUE,93.491,59.601,7.500,0.000,0.000,9.500,6.500,7.500,5.000,6.625,11.450,8.688,10.650,10.344,Open,Down,
5400,Tele Enable,FALSE,-0.536,-0.448,142.660,-0.047,TRUE,95.977,60.242,7.500,0.000,0.000,9.500,6.875,7.625,5.625,6.875,11.250,8.844,10.650,10.344,Open,Down,
5450,Tele Enable,FALSE,-0.560,-0.491,142.310,-0.142,TRUE,97.823,61.101,7.500,0.000,0.000,9.875,7.375,9.500,7.750,9.000,11.100,8.656,10.550,10.250,Open,Down,
5500,Tele Enable,FALSE,-0.571,-0.536,141.790,-0.495,TRUE,100.810,63.036,7.875,0.000,0.000,10.500,7.625,10.125,8.125,9.000,11.100,8.656,10.450,10.094,Open,Down,
5550,Tele Enable,FALSE,-0.595,-0.583,141.540,0.664,TRUE,102.784,64.498,8.125,0.000,0.000,10.500,7.625,10.125,8.125,10.250,11.000,8.500,10.350,10.062,Open,Down,
5600,Tele Enable,FALSE,-0.620,-0.583,141.330,0.017,TRUE,105.770,67.151,8.625,0.000,0.000,11.125,8.250,11.250,8.750,12.000,10.950,8.406,10.300,9.938,Open,Down,
5650,Tele Enable,FALSE,-0.620,-0.608,141.270,-0.343,TRUE,107.962,69.150,9.625,0.000,0.000,12.375,8.250,10.750,8.750,11.875,10.950,8.438,10.250,9.938,Open,Down,
5700,Tele Enable,FALSE,-0.620,-0.608,141.230,-0.212,TRUE,111.487,72.406,9.625,0.000,0.000,11.375,8.500,10.875,8.875,11.875,11.000,8.531,10.350,10.000,Open,Down,
5750,Tele Enable,FALSE,-0.645,-0.608,141.200,-0.596,TRUE,113.807,75.662,9.000,0.000,0.000,11.875,8.625,10.125,8.250,12.250,11.000,8.531,10.300,9.938,Open,Down,
5800,Tele Enable,FALSE,-0.671,-0.608,141.120,-1.061,TRUE,117.575,78.020,9.125,0.000,0.000,11.875,8.625,10.125,8.250,11.375,11.050,8.406,10.350,10.000,Open,Down,
5850,Tele Enable,FALSE,-0.671,-0.632,141.080,0.157,TRUE,121.433,81.276,9.875,0.000,0.000,12.500,9.250,10.000,8.375,11.500,11.000,8.406,10.250,9.906,Open,Down,
5900,Tele Enable,FALSE,-0.671,-0.632,140.960,0.789,TRUE,124.291,83.570,9.125,0.000,0.000,12.000,8.625,10.750,9.000,12.000,11.000,8.438,10.300,9.938,Open,Down,
5950,Tele Enable,FALSE,-0.671,-0.632,140.940,-0.354,TRUE,128.406,87.223,9.125,0.000,0.000,11.625,8.750,10.500,8.875,12.000,11.000,8.406,10.300,9.938,Open,Down,
6000,Tele Enable,FALSE,-0.671,-0.632,140.920,-0.249,TRUE,131.072,89.594,9.125,0.000,0.000,11.625,8.750,10.500,8.875,12.000,11.050,8.438,10.300,9.938,Open,Down,
6050,Tele Enable,FALSE,-0.671,-0.658,140.900,-0.390,TRUE,135.212,93.337,9.125,0.000,0.000,11.625,9.000,9.625,8.500,11.625,10.900,8.406,10.250,9.906,Open,Down,
6100,Tele Enable,FALSE,-0.671,-0.658,140.850,-0.182,TRUE,137.955,95.849,8.875,0.000,0.000,11.500,8.625,10.625,9.250,12.750,11.000,8.344,10.300,9.938,Open,Down,
6150,Tele Enable,FALSE,-0.697,-0.658,140.860,0.220,TRUE,142.146,99.900,8.875,0.000,0.000,11.500,8.625,10.125,9.250,12.375,11.000,8.438,10.300,9.938,Open,Down,
6200,Tele Enable,FALSE,-0.697,-0.658,140.790,0.975,TRUE,144.966,102.630,9.750,0.000,0.000,12.375,9.125,9.750,8.500,11.750,11.000,8.406,10.300,9.938,Open,Down,
6250,Tele Enable,FALSE,-0.697,-0.658,140.800,0.236,TRUE,149.362,106.578,9.750,0.000,0.000,12.375,9.125,9.750,8.500,11.750,11.000,8.406,10.300,9.938,Open,Down,
6300,Tele Enable,FALSE,-0.697,-0.658,140.810,-0.729,TRUE,152.349,109.256,9.000,0.000,0.000,11.750,8.625,9.750,8.375,11.625,11.000,8.500,10.300,9.938,Open,Down,
6350,Tele Enable,FALSE,-0.697,-0.658,140.770,0.134,TRUE,156.873,113.371,8.500,0.000,0.000,12.625,8.625,9.750,8.375,11.875,10.850,8.406,10.350,10.000,Open,Down,
6400,Tele Enable,FALSE,-0.571,-0.536,140.730,0.034,TRUE,159.950,116.062,7.875,0.000,0.000,10.625,7.625,9.500,8.125,11.875,11.000,8.438,10.350,10.062,Open,Down,
6450,Tele Enable,FALSE,-0.571,-0.491,140.710,0.030,TRUE,163.936,119.882,7.875,0.000,0.000,10.625,5.750,5.750,4.375,6.875,11.350,9.094,10.700,10.312,Open,Down,
6500,Tele Enable,FALSE,-0.397,-0.223,140.680,1.167,TRUE,167.332,122.510,5.375,0.000,0.000,7.500,5.750,5.750,2.750,6.875,11.350,8.781,10.750,10.406,Open,Down,
6550,Tele Enable,FALSE,-0.340,-0.155,140.680,-0.497,TRUE,168.909,122.997,4.625,0.000,0.000,6.375,4.375,3.625,2.750,3.750,11.850,9.438,11.150,10.750,Open,Down,
