Sat.Feb.11.2017.6.21.PM
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,
4900,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,
4950,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
5000,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
5050,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
5100,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
5150,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
5200,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
5250,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
5300,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
5350,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
5400,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
5450,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,
5500,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
5550,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.038,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
5600,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.038,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
5650,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
5700,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
5750,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
5800,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
5850,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
5900,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
5950,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
6000,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
6050,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
6100,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
6150,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
6200,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
6250,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
6300,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
6350,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
6400,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
6450,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
6500,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
6550,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
6600,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.051,-0.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
6650,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.038,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
6700,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
6750,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.000,-0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
6800,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.000,-0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
6850,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.013,-0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
6900,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.013,-0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
6950,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7000,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.013,-0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
7050,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.013,-0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7100,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.013,-0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7150,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
7200,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7250,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.013,-0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7300,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
7350,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
7400,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7450,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
7500,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
7550,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7600,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7650,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7700,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7750,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7800,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,
7850,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7900,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
7950,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.013,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8000,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
8050,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8100,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
8150,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8200,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
8250,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8300,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8350,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8400,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8450,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,
8500,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8550,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.013,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
8600,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.013,-0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,
8650,Tele Enable,0.000,0.001,0.000,0.000,FALSE,0.026,-0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,
