Sat.Apr.08.2017.10.53.AM
Match: 106,Battery: -1
time,	realTime,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	seesTarget,	targetDistance,	targetAngle,	PDP2,	PDP3,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Real Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	Sees Target?,	Target Distance,	Target Angle,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 3 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
0, 0,Tele Enable,FALSE,0.000,-0.002,-0.005,0.000,Open,Down,-0.130,0.000,FALSE,0.000,0.000,FALSE,-0.100,-24.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,9.094,12.100,
100, 102,Tele Enable,FALSE,0.000,-0.002,-0.005,0.000,Open,Down,0.010,-0.006,TRUE,0.000,0.000,FALSE,-0.120,-24.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,7.969,12.150,
200, 203,Tele Enable,FALSE,0.000,-0.002,-0.005,0.000,Open,Down,-0.050,-0.176,TRUE,0.000,0.000,FALSE,-0.030,-24.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,8.000,12.100,
300, 303,Tele Enable,FALSE,0.000,-0.002,-0.005,0.000,Open,Down,0.010,-0.059,TRUE,0.000,0.000,FALSE,-0.060,-24.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,8.094,12.100,
400, 404,Tele Enable,FALSE,0.000,-0.002,-0.005,0.000,Open,Down,-0.030,0.232,TRUE,0.000,0.000,FALSE,-0.040,-24.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,8.062,12.100,
500, 504,Tele Enable,FALSE,0.000,-0.002,-0.005,0.000,Open,Down,-0.050,-0.376,TRUE,0.000,0.000,FALSE,-0.120,-24.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,8.062,12.050,
600, 604,Tele Enable,FALSE,0.000,-0.002,-0.005,0.000,Open,Down,0.000,0.008,TRUE,0.000,0.000,FALSE,-0.070,-24.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,8.094,12.100,
700, 706,Tele Enable,FALSE,0.000,-0.002,-0.005,0.000,Open,Down,0.040,-0.067,TRUE,0.000,0.000,FALSE,-0.110,-24.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,8.188,12.050,
