Sat.Mar.25.2017.2.36.PM
Match: 14,Battery: -1
time,	realTime,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	seesTarget,	targetDistance,	targetAngle,	PDP2,	PDP3,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Real Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	Sees Target?,	Target Distance,	Target Angle,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 3 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
0, 0,Tele Enable,FALSE,0.000,-0.056,0.000,0.000,Open,Down,0.020,0.000,FALSE,0.000,0.000,FALSE,1.547,34.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,11.000,12.100,
100, 101,Tele Enable,FALSE,0.000,-0.056,0.000,0.000,Open,Down,0.020,0.036,TRUE,0.000,0.000,FALSE,1.447,34.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,7.719,12.150,
200, 205,Tele Enable,FALSE,0.000,-0.056,0.000,0.000,Open,Down,0.060,0.019,TRUE,0.000,0.000,FALSE,1.507,34.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,7.625,12.100,
300, 307,Tele Enable,FALSE,0.000,-0.056,0.000,0.000,Open,Down,0.020,-0.139,TRUE,0.000,0.000,FALSE,1.547,34.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,7.656,12.100,
400, 409,Tele Enable,FALSE,0.000,-0.056,0.000,0.000,Open,Down,0.020,-0.039,TRUE,0.000,0.000,FALSE,1.497,34.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,7.656,12.100,
500, 510,Tele Enable,FALSE,0.000,-0.056,0.000,0.000,Open,Down,0.050,0.055,TRUE,0.000,0.000,FALSE,1.557,34.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,7.719,12.100,
600, 610,Tele Enable,FALSE,0.000,-0.056,0.000,0.000,Open,Down,-0.030,0.098,TRUE,0.000,0.000,FALSE,1.547,34.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,7.750,12.100,
700, 711,Tele Enable,FALSE,0.000,-0.056,0.000,0.000,Open,Down,0.040,0.139,TRUE,0.000,0.000,FALSE,1.577,34.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,7.875,12.100,
