Sat.Feb.11.2017.6.57.PM
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,
int,	string,	float,	float,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	Left Tank,	Right Tank,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4,	PWM 2 PDP 1 (intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,
14300,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.125,11.450,11.062,
14350,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.125,11.450,11.125,
14400,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.125,11.450,11.062,
14450,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.125,11.500,11.125,
14500,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.450,11.062,
14550,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.094,11.450,11.062,
14600,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.450,11.062,
14650,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.450,11.125,
14700,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.094,11.450,11.125,
14750,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,9.125,11.500,11.125,
14800,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.125,11.450,11.125,
14850,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.125,11.500,11.125,
14900,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.125,11.450,11.062,
14950,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.125,11.450,11.125,
15000,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.450,11.062,
15050,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.450,11.125,
15100,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.450,11.125,
15150,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.450,11.125,
15200,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.450,11.125,
15250,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.450,11.125,
15300,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.125,11.500,11.125,
15350,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.094,11.450,11.125,
15400,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.125,11.450,11.062,
15450,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.125,11.500,11.125,
15500,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.125,11.450,11.125,
15550,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.500,11.125,
15600,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.450,11.062,
15650,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.450,11.125,
15700,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.125,11.450,11.062,
15750,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.450,11.062,
15800,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,9.125,11.450,11.125,
15850,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,9.125,11.500,11.125,
15900,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,9.125,11.450,11.125,
15950,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,0.000,12.350,12.094,
16000,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
16050,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
16100,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
16150,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
16200,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
16250,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,0.000,12.400,12.125,
16300,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.125,
16350,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.125,
16400,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.125,
16450,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.125,
16500,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.125,
16550,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
16600,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
16650,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
16700,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
16750,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
16800,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
16850,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
16900,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
16950,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
17000,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
17050,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
17100,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
17150,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
17200,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
17250,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.188,
17300,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,12.188,
17350,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
17400,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
17450,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
17500,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
17550,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
17600,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
17650,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
17700,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.450,12.188,
17750,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.188,
17800,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.188,
17850,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.188,
17900,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.188,
17950,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.188,
18000,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.188,
18050,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.188,
18100,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.188,
18150,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.500,12.188,
18200,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.500,12.188,
18250,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.500,12.250,
18300,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.500,12.188,
18350,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.500,12.250,
18400,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.500,12.250,
18450,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
18500,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,0.000,12.500,12.250,
18550,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
18600,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
18650,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
18700,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
18750,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
18800,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
18850,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
18900,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
18950,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
19000,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
19050,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
19100,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
19150,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
19200,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
19250,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
19300,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
19350,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
19400,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
19450,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
19500,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
19550,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
19600,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
19650,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
19700,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
19750,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
19800,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
19850,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
19900,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
19950,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
20000,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
20050,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
20100,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
20150,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
20200,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
20250,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
20300,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
20350,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
20400,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
20450,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
20500,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
20550,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
20600,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
20650,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
20700,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
20750,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.550,12.250,
20800,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
20850,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
20900,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.250,
20950,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.250,
21000,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
21050,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
21100,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.500,12.250,
21150,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
21200,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
21250,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
21300,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
21350,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
21400,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
21450,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,12.250,
21500,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.550,12.250,
21550,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.250,
21600,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.250,
21650,Tele Disable,0.000,-0.000,0.000,0.000,FALSE,-72.573,-65.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,12.250,
