Sat.Mar.11.2017.7.39.PM
Match: 0,Battery: 
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
450,Auto Enable,FALSE,-0.479,-0.490,0.000,0.000,Close,Down,-1.030,-0.811,TRUE,9.613,-1.884,5.375,0.000,0.000,7.500,4.875,6.500,5.000,10.875,11.400,12.312,10.650,
500,Auto Enable,FALSE,-0.490,-0.490,0.000,0.000,Close,Down,-1.780,0.148,TRUE,13.023,1.871,5.375,0.000,0.000,7.500,4.875,5.625,4.250,9.125,11.550,12.625,10.700,
550,Auto Enable,FALSE,-0.490,-0.490,0.000,0.000,Close,Down,-2.110,0.403,TRUE,15.407,4.409,5.375,0.000,0.000,6.375,3.500,4.625,3.750,8.125,11.600,12.469,10.800,
600,Auto Enable,FALSE,-0.490,-0.486,0.000,0.000,Close,Down,-2.330,0.226,TRUE,18.150,7.255,4.250,0.000,0.000,6.375,3.125,4.000,3.375,6.625,11.700,12.562,10.900,
650,Auto Enable,FALSE,-0.490,-0.490,0.000,0.000,Close,Down,-2.420,0.050,TRUE,21.995,11.164,3.750,0.000,0.000,5.625,2.750,3.625,3.375,6.000,11.800,12.562,10.950,
700,Auto Enable,FALSE,-0.490,-0.490,0.000,0.000,Close,Down,-2.520,0.045,TRUE,25.071,14.266,3.250,0.000,0.000,4.875,3.000,3.250,3.125,5.125,11.800,12.562,11.000,
750,Auto Enable,FALSE,-0.490,-0.484,0.000,0.000,Close,Down,-2.830,0.731,TRUE,30.301,19.585,3.125,0.000,0.000,4.625,2.500,3.250,2.875,5.125,11.900,12.562,11.000,
800,Auto Enable,FALSE,-0.490,-0.480,0.000,0.000,Close,Down,-2.860,-0.165,TRUE,33.620,22.956,2.625,0.000,0.000,4.375,2.500,2.750,2.625,4.375,11.900,12.625,11.050,
850,Auto Enable,FALSE,-0.490,-0.475,0.000,0.000,Close,Down,-2.910,-0.049,TRUE,38.337,27.404,2.375,0.000,0.000,4.250,2.375,2.375,2.250,4.125,11.950,12.719,11.000,
900,Auto Enable,FALSE,-0.490,-0.465,0.000,0.000,Close,Down,-2.990,0.254,TRUE,41.631,30.877,2.375,0.000,0.000,4.125,0.000,2.375,2.000,3.875,11.950,12.656,11.050,
950,Auto Enable,FALSE,-0.490,-0.463,0.000,0.000,Close,Down,-2.970,-0.274,TRUE,46.220,35.402,2.250,0.000,0.000,3.875,2.375,2.000,1.875,3.625,12.000,12.656,11.100,
1000,Auto Enable,FALSE,-0.490,-0.470,0.000,0.000,Close,Down,-2.720,-0.437,TRUE,50.937,39.914,2.125,0.000,0.000,3.875,0.000,2.125,1.875,3.250,11.950,12.656,11.100,
1050,Auto Enable,FALSE,-0.490,-0.463,0.000,0.000,Close,Down,-2.670,0.180,TRUE,54.603,43.413,2.125,0.000,0.000,3.625,2.375,2.125,1.875,3.500,12.000,12.719,11.100,
1100,Auto Enable,FALSE,-0.368,-0.342,0.000,0.000,Close,Up,-2.390,0.350,TRUE,59.191,47.835,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.344,11.250,
1150,Auto Enable,FALSE,-0.256,-0.256,0.000,0.000,Close,Up,-1.960,-0.155,TRUE,64.741,53.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.000,11.400,
1200,Auto Enable,FALSE,-0.256,-0.256,0.000,0.000,Close,Up,-1.960,0.962,TRUE,67.728,55.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.094,11.350,
1250,Auto Enable,FALSE,-0.250,-0.250,0.000,0.000,Close,Up,-1.520,-0.546,TRUE,70.522,58.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,12.844,11.350,
1300,Auto Enable,FALSE,-0.250,-0.250,0.000,0.000,Close,Up,-1.530,0.680,TRUE,73.983,61.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,12.906,11.400,
1350,Auto Enable,FALSE,-0.250,-0.250,0.000,0.000,Close,Up,-1.220,-0.180,TRUE,77.713,65.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,12.969,11.350,
1400,Auto Enable,FALSE,-0.250,-0.250,0.000,0.000,Close,Up,-1.330,0.494,TRUE,79.776,67.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,12.844,11.400,
1450,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Close,Up,-1.050,-0.254,TRUE,82.763,70.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,12.969,11.300,
1500,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Close,Up,-1.400,-0.300,TRUE,84.429,72.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,12.844,11.300,
1550,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Close,Up,-3.010,0.532,TRUE,86.198,75.418,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.062,11.200,
1600,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Close,Up,-4.820,0.280,TRUE,86.877,76.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,12.969,11.250,
1650,Auto Enable,FALSE,-0.303,-0.042,0.000,0.000,Close,Up,-6.420,0.220,TRUE,87.556,78.623,1.500,0.000,0.000,0.000,0.000,0.000,0.000,2.500,12.200,12.844,11.250,
1700,Auto Enable,FALSE,-0.303,-0.042,0.000,0.000,Close,Up,-6.670,-0.216,TRUE,88.377,79.071,2.125,0.000,0.000,3.625,2.625,0.000,0.000,0.000,12.150,12.969,11.100,
1750,Auto Enable,FALSE,-0.303,-0.042,0.000,0.000,Close,Up,-5.630,0.083,TRUE,89.005,79.071,2.375,0.000,0.000,4.125,2.625,0.000,0.000,0.000,12.100,13.062,11.200,
1800,Auto Enable,FALSE,-0.303,-0.042,0.000,0.000,Close,Up,-4.900,0.068,TRUE,89.376,79.071,2.875,0.000,0.000,4.125,3.375,0.000,0.000,0.000,12.050,12.969,11.050,
1850,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Close,Up,-4.370,-0.372,TRUE,89.543,79.007,3.750,0.000,0.000,4.750,2.375,2.750,2.375,0.000,12.050,12.750,11.100,
1900,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Close,Up,-4.860,0.403,TRUE,89.312,79.251,1.500,0.000,0.000,0.000,0.000,3.750,3.125,4.750,12.050,12.906,11.050,
1950,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Close,Up,-5.650,-0.641,TRUE,89.094,79.417,0.000,0.000,0.000,0.000,0.000,5.125,3.000,5.250,12.050,12.844,11.050,
2000,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Close,Up,-5.910,0.150,TRUE,89.069,79.443,0.000,0.000,0.000,0.000,0.000,4.500,3.250,5.125,12.050,12.750,11.050,
2050,Auto Enable,FALSE,-0.303,-0.042,0.000,0.000,Close,Up,-5.960,-0.437,TRUE,89.069,79.507,0.000,0.000,0.000,2.375,0.000,4.625,2.625,4.375,12.050,12.844,11.050,
2100,Auto Enable,FALSE,-0.303,-0.042,0.000,0.000,Close,Up,-5.570,-0.139,TRUE,89.235,79.315,0.000,0.000,0.000,4.625,3.125,0.000,0.000,0.000,12.050,12.812,11.050,
2150,Auto Enable,FALSE,-0.303,-0.042,0.000,0.000,Close,Up,-4.960,0.197,TRUE,89.453,79.161,3.000,0.000,0.000,4.500,3.875,0.000,0.000,0.000,12.100,13.000,11.000,
2200,Auto Enable,FALSE,-0.303,-0.042,0.000,0.000,Close,Up,-4.270,-0.436,TRUE,89.671,79.135,3.875,0.000,0.000,5.000,4.875,0.000,0.000,0.000,12.000,12.969,10.950,
2250,Auto Enable,FALSE,-0.303,-0.042,0.000,0.000,Close,Up,-4.150,-0.207,TRUE,89.710,79.110,3.750,0.000,0.000,5.000,4.125,0.000,0.000,0.000,12.000,12.656,11.100,
2300,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Close,Up,-4.190,0.320,TRUE,89.658,79.135,4.125,0.000,0.000,2.875,2.500,3.125,2.625,4.000,12.050,12.750,11.100,
2350,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Close,Up,-4.840,-0.263,TRUE,89.441,79.302,1.625,0.000,0.000,0.000,0.000,4.000,3.250,5.250,12.000,12.812,11.050,
2400,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Close,Up,-5.440,-0.061,TRUE,89.210,79.430,0.000,0.000,0.000,0.000,0.000,4.500,3.375,5.250,11.950,12.844,11.050,
2450,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Up,-5.750,0.154,TRUE,89.184,79.494,0.000,0.000,0.000,0.000,0.000,4.500,3.500,5.250,12.000,12.844,11.000,
2500,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Up,-5.750,-0.676,TRUE,89.184,79.520,0.000,0.000,0.000,0.000,0.000,5.000,2.875,5.125,12.000,12.844,11.000,
2550,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Up,-5.810,-0.167,TRUE,89.184,79.520,0.000,0.000,0.000,0.000,0.000,4.875,2.625,5.500,11.950,12.812,11.050,
2600,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Up,-5.900,0.512,TRUE,89.184,79.558,0.000,0.000,0.000,0.000,0.000,4.375,3.625,5.500,11.950,12.969,10.950,
2650,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Up,-5.850,-0.121,TRUE,89.184,79.584,0.000,0.000,0.000,0.000,0.000,4.250,3.375,5.625,12.000,12.906,10.950,
2700,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-5.870,-0.667,TRUE,89.133,79.622,0.000,0.000,0.000,0.000,0.000,4.250,3.375,4.750,12.050,12.969,11.000,
2750,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-6.170,0.087,TRUE,89.030,79.622,0.000,0.000,0.000,0.000,0.000,4.750,2.625,5.250,12.050,12.969,11.000,
2800,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-6.320,0.141,TRUE,89.056,79.674,0.000,0.000,0.000,0.000,0.000,4.250,3.000,5.250,12.000,12.750,11.100,
2850,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-6.220,0.095,TRUE,89.043,79.699,0.000,0.000,0.000,0.000,0.000,4.000,3.375,4.500,12.050,12.812,11.050,
2900,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-6.250,-0.729,TRUE,89.043,79.712,0.000,0.000,0.000,0.000,0.000,4.000,3.500,4.750,12.000,12.969,10.950,
2950,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-6.390,0.116,TRUE,89.056,79.763,0.000,0.000,0.000,0.000,0.000,3.875,3.375,4.750,12.050,12.906,11.050,
3000,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-6.490,0.473,TRUE,89.069,79.789,0.000,0.000,0.000,0.000,0.000,3.875,3.375,5.000,12.050,12.750,11.100,
3050,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-6.470,-0.352,TRUE,89.120,79.879,0.000,0.000,0.000,0.000,0.000,3.750,3.500,5.000,12.050,12.969,11.000,
3100,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-6.470,-0.346,TRUE,89.184,80.007,0.000,0.000,0.000,0.000,0.000,3.625,3.000,4.750,12.000,12.906,11.050,
3150,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-6.940,0.244,TRUE,89.325,80.391,0.000,0.000,0.000,0.000,0.000,3.250,2.625,4.500,12.050,13.094,11.000,
3200,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-7.330,0.509,TRUE,89.389,80.737,0.000,0.000,0.000,0.000,0.000,3.250,2.750,4.625,12.050,13.062,11.000,
3250,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-7.600,0.177,TRUE,89.453,80.943,0.000,0.000,0.000,0.000,0.000,3.750,3.125,4.875,12.050,12.906,11.050,
3300,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-7.640,-0.738,TRUE,89.441,80.981,0.000,0.000,0.000,0.000,0.000,4.500,3.375,4.875,11.950,12.750,11.100,
3350,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-7.850,0.414,TRUE,89.428,81.019,0.000,0.000,0.000,0.000,0.000,4.875,3.750,5.125,11.900,12.906,10.950,
3400,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-8.020,0.636,TRUE,89.351,81.084,0.000,0.000,0.000,0.000,0.000,4.875,3.750,6.000,11.950,12.844,10.950,
3450,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-8.240,-0.224,TRUE,89.312,81.096,0.000,0.000,0.000,0.000,0.000,4.875,3.375,6.000,12.000,13.000,10.950,
3500,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-8.250,-0.282,TRUE,89.287,81.109,0.000,0.000,0.000,0.000,0.000,4.750,3.375,5.000,12.050,12.812,11.050,
3550,Auto Enable,FALSE,-0.042,-0.303,0.000,0.000,Open,Down,-8.340,-0.204,TRUE,89.274,81.109,0.000,0.000,0.000,0.000,0.000,4.750,3.375,5.000,12.050,12.812,11.050,
3600,Auto Enable,FALSE,0.640,0.640,0.000,0.000,Open,Down,-8.410,0.473,TRUE,88.761,80.520,10.000,0.000,0.000,12.875,10.625,11.625,15.000,12.875,9.700,10.906,9.500,
3650,Auto Enable,FALSE,0.640,0.640,0.000,0.000,Open,Down,-7.830,0.740,TRUE,86.877,78.558,15.875,0.000,0.000,19.000,13.125,14.875,12.250,20.625,10.200,11.531,9.400,
3700,Auto Enable,FALSE,0.640,0.640,0.000,0.000,Open,Down,-7.240,0.350,TRUE,82.763,74.239,13.000,0.000,0.000,15.250,10.250,11.125,9.625,14.875,10.800,12.625,9.800,
3750,Auto Enable,FALSE,0.640,0.640,0.000,0.000,Open,Down,-7.220,0.068,TRUE,79.827,71.188,9.500,0.000,0.000,15.250,9.250,9.750,8.500,14.875,11.000,12.375,10.000,
3800,Auto Enable,FALSE,0.640,0.640,0.000,0.000,Open,Down,-6.910,-0.069,TRUE,77.700,68.997,8.625,0.000,0.000,13.875,9.250,9.750,7.500,11.625,11.050,12.406,9.950,
3850,Auto Enable,FALSE,0.640,0.640,0.000,0.000,Open,Down,-6.740,0.308,TRUE,74.111,65.369,7.375,0.000,0.000,12.250,8.000,8.375,6.750,11.625,11.150,12.406,10.250,
3900,Auto Enable,FALSE,0.640,0.640,0.000,0.000,Open,Down,-6.570,0.464,TRUE,70.381,61.601,6.750,0.000,0.000,10.375,6.500,6.750,6.125,10.250,11.250,12.469,10.150,
3950,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-6.350,0.004,TRUE,65.087,56.218,5.875,0.000,0.000,3.750,2.875,2.625,2.250,9.000,12.100,12.906,10.900,
4000,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-6.830,-0.252,TRUE,61.473,52.898,2.000,0.000,0.000,0.000,0.000,0.000,0.000,3.125,12.200,13.344,11.100,
4050,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-7.270,-0.590,TRUE,59.281,50.988,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,13.188,11.150,
4100,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-7.680,-0.902,TRUE,57.653,49.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,13.188,11.200,
4150,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.030,0.661,TRUE,56.179,48.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.312,11.150,
4200,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.840,-0.754,TRUE,54.820,47.309,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.312,11.150,
4250,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-9.130,0.425,TRUE,54.397,46.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.094,11.200,
4300,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-9.060,-0.849,TRUE,54.039,46.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,12.906,11.300,
4350,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-9.070,-0.252,TRUE,53.936,46.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,12.969,11.250,
4400,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-9.030,-0.604,TRUE,53.923,46.553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.000,11.300,
4450,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-9.040,0.225,TRUE,53.949,46.566,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.094,11.250,
4500,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-9.010,0.544,TRUE,54.000,46.617,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.250,11.200,
4550,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.910,-0.261,TRUE,54.026,46.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.156,11.250,
4600,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.990,0.646,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.000,11.300,
4650,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.920,-0.155,TRUE,54.000,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.000,11.350,
4700,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.890,-0.423,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.250,11.200,
4750,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-9.020,0.726,TRUE,54.013,46.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.188,11.250,
4800,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.880,0.041,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,13.062,11.300,
4850,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.970,-0.167,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.250,11.200,
4900,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.980,0.437,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.188,11.200,
4950,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.900,-0.331,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.188,11.200,
5000,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-9.000,0.215,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.156,11.250,
5050,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-9.010,0.725,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.188,11.200,
5100,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.880,-0.022,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.094,11.250,
5150,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.920,-0.005,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.250,11.350,
5200,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-9.010,0.654,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.250,11.200,
5250,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.880,-0.141,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,13.156,11.200,
5300,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.980,0.016,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.062,11.300,
5350,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.930,-0.182,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.156,11.250,
5400,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.890,-0.620,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,13.250,11.200,
5450,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-9.000,0.685,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.000,11.350,
5500,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.870,-0.323,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.250,11.200,
5550,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.930,-0.226,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.094,11.300,
5600,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-9.010,0.232,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,13.000,11.200,
5650,Auto Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-8.930,-0.321,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.062,11.300,
5700,Auto Disable,FALSE,0.000,0.000,0.000,0.000,Close,Down,-8.890,-0.503,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.062,11.350,
5750,Auto Disable,FALSE,0.000,0.000,0.000,0.000,Close,Down,-8.980,0.157,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.188,11.250,
5800,Auto Disable,FALSE,0.000,0.000,0.000,0.000,Close,Down,0.050,-0.407,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.250,11.200,
5850,Auto Disable,FALSE,0.000,0.000,0.000,0.000,Close,Down,0.020,0.117,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.250,11.250,
5900,Auto Disable,FALSE,0.000,0.000,0.000,0.000,Close,Down,-0.040,0.151,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.250,11.200,
5950,Auto Disable,FALSE,0.000,0.000,0.000,0.000,Close,Down,0.030,-0.451,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,9.469,12.500,
6000,Auto Disable,FALSE,0.000,0.000,0.000,0.000,Close,Down,0.010,-0.184,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,
6050,Auto Disable,FALSE,0.000,0.000,0.000,0.000,Close,Down,0.010,0.076,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,
6100,Auto Disable,FALSE,0.000,0.000,0.000,0.000,Close,Down,0.000,-0.019,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,
6150,Auto Disable,FALSE,0.000,0.000,0.000,0.000,Close,Down,0.000,0.051,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,
6200,Auto Disable,FALSE,0.000,0.000,0.000,0.000,Close,Down,0.000,-0.022,TRUE,54.013,46.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,
