Sat.Feb.18.2017.11.46.AM
Match Number: 0 
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,	pincherState,	armState,
int,	string,	boolean,	float,	float,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	string,	string,
Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,	PCM Solenoid Volt,	Pincher State,	Arm State,
3500,Tele Disable,FALSE,0.000,0.000,-5.840,0.212,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,8.781,11.850,11.438,Open,Down,
3550,Tele Disable,FALSE,0.000,0.000,-5.860,-0.540,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,8.781,11.800,11.438,Open,Down,
3600,Tele Disable,FALSE,0.000,0.000,-5.850,-0.140,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,8.750,11.800,11.438,Open,Down,
3650,Tele Disable,FALSE,0.000,0.000,-5.840,-0.025,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,8.750,11.850,11.438,Open,Down,
3700,Tele Disable,FALSE,0.000,0.000,-5.860,-0.674,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,8.781,11.850,11.438,Open,Down,
3750,Tele Disable,FALSE,0.000,0.000,-5.850,0.807,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,8.781,11.850,11.469,Open,Down,
3800,Tele Disable,FALSE,0.000,0.000,-5.850,-0.664,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,8.344,12.050,11.719,Open,Down,
3850,Tele Disable,FALSE,0.000,0.000,-5.860,0.434,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,1.156,12.750,12.500,Open,Down,
3900,Tele Disable,FALSE,0.000,0.000,-5.840,-0.153,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.500,Open,Down,
3950,Tele Disable,FALSE,0.000,0.000,-5.850,-0.121,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.800,12.500,Open,Down,
4000,Tele Disable,FALSE,0.000,0.000,-5.850,0.142,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.500,Open,Down,
4050,Tele Disable,FALSE,0.000,0.000,-5.850,-0.017,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.531,Open,Down,
4100,Tele Disable,FALSE,0.000,0.000,-5.850,0.029,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.531,Open,Down,
4150,Tele Disable,FALSE,0.000,0.000,-5.850,-0.006,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.800,12.531,Open,Down,
4200,Tele Disable,FALSE,0.000,0.000,-5.860,-0.012,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.850,12.531,Open,Down,
4250,Tele Disable,FALSE,0.000,0.000,-5.860,0.009,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.850,12.531,Open,Down,
4300,Tele Disable,FALSE,0.000,0.000,-5.860,0.000,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.850,12.531,Open,Down,
4350,Tele Disable,FALSE,0.000,0.000,-5.860,0.006,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,0.000,12.850,12.531,Open,Down,
4400,Tele Disable,FALSE,0.000,0.000,-5.860,0.011,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.531,Open,Down,
4450,Tele Disable,FALSE,0.000,0.000,-5.860,-0.005,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.531,Open,Down,
4500,Tele Disable,FALSE,0.000,0.000,-5.860,0.008,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.531,Open,Down,
4550,Tele Disable,FALSE,0.000,0.000,-5.860,0.002,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.531,Open,Down,
4600,Tele Disable,FALSE,0.000,0.000,-5.870,-0.006,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.531,Open,Down,
4650,Tele Disable,FALSE,0.000,0.000,-5.870,0.005,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.531,Open,Down,
4700,Tele Disable,FALSE,0.000,0.000,-5.870,-0.005,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.531,Open,Down,
4750,Tele Disable,FALSE,0.000,0.000,-5.870,-0.002,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.531,Open,Down,
4800,Tele Disable,FALSE,0.000,0.000,-5.870,0.005,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.531,Open,Down,
4850,Tele Disable,FALSE,0.000,0.000,-5.870,-0.002,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,12.531,Open,Down,
4900,Tele Disable,FALSE,0.000,0.000,-5.870,0.003,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.531,Open,Down,
4950,Tele Disable,FALSE,0.000,0.000,-5.870,0.003,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.531,Open,Down,
5000,Tele Disable,FALSE,0.000,0.000,-5.870,-0.005,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.531,Open,Down,
5050,Tele Disable,FALSE,0.000,0.000,-5.870,0.000,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.531,Open,Down,
5100,Tele Disable,FALSE,0.000,0.000,-5.870,0.000,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.594,Open,Down,
5150,Tele Disable,FALSE,0.000,0.000,-5.870,-0.001,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.594,Open,Down,
5200,Tele Disable,FALSE,0.000,0.000,-5.870,0.005,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.594,Open,Down,
5250,Tele Disable,FALSE,0.000,0.000,-5.870,-0.001,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.594,Open,Down,
5300,Tele Disable,FALSE,0.000,0.000,-5.870,0.000,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.594,Open,Down,
5350,Tele Disable,FALSE,0.000,0.000,-5.870,-0.019,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.594,Open,Down,
5400,Tele Disable,FALSE,0.000,0.000,-5.880,0.033,FALSE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.594,Open,Down,
5450,Tele Disable,FALSE,0.000,0.000,-5.880,0.060,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,12.594,Open,Down,
5500,Tele Disable,FALSE,0.000,0.000,-5.880,0.005,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,0.000,12.850,12.594,Open,Down,
5550,Tele Disable,FALSE,0.000,0.000,-5.880,0.007,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,12.594,Open,Down,
5600,Tele Disable,FALSE,0.000,0.000,-5.880,-0.007,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.900,12.594,Open,Down,
5650,Tele Disable,FALSE,0.000,0.000,-5.880,0.144,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.900,12.594,Open,Down,
5700,Tele Disable,FALSE,0.000,0.000,-5.890,-0.025,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,12.594,Open,Down,
5750,Tele Disable,FALSE,0.000,0.000,-5.890,-0.016,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,12.594,Open,Down,
5800,Tele Disable,FALSE,0.000,0.000,-5.890,0.007,TRUE,138.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.950,0.000,12.850,12.594,Open,Down,
