Fri.Apr.07.2017.8.59.AM
Match: 0,Battery: 
time,	realTime,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	seesTarget,	targetDistance,	targetAngle,	PDP2,	PDP3,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Real Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	Sees Target?,	Target Distance,	Target Angle,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 3 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
0, 0,Tele Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-0.190,0.000,FALSE,0.308,0.000,FALSE,-1.081,-16.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,8.750,11.950,
100, 101,Tele Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-0.110,-0.247,TRUE,0.308,0.000,FALSE,-0.931,-16.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,8.062,12.000,
200, 202,Tele Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-0.140,-0.074,TRUE,0.308,0.000,FALSE,-1.031,-16.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,8.062,11.950,
300, 303,Tele Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-0.130,-0.053,TRUE,0.308,0.000,FALSE,-0.941,-16.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,8.094,11.950,
400, 405,Tele Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-0.130,0.122,TRUE,0.308,0.000,FALSE,-0.961,-16.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,8.094,11.950,
500, 506,Tele Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-0.140,0.018,TRUE,0.308,0.000,FALSE,-0.981,-16.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,8.156,11.950,
600, 607,Tele Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-0.040,0.299,TRUE,0.308,0.000,FALSE,-0.991,-16.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,8.188,11.950,
700, 707,Tele Enable,FALSE,0.000,0.000,0.000,0.000,Open,Down,-0.120,-0.151,TRUE,0.308,0.000,FALSE,-1.001,-16.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,8.250,11.950,
