Fri.Apr.07.2017.9.33.AM
Match: 0,Battery: 
time,	realTime,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	seesTarget,	targetDistance,	targetAngle,	PDP2,	PDP3,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Real Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	Sees Target?,	Target Distance,	Target Angle,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 3 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
0, 0,Tele Enable,FALSE,0.000,0.000,-0.005,0.000,Open,Down,-0.630,0.000,FALSE,0.000,0.000,FALSE,16.439,21.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,12.500,11.550,
100, 101,Tele Enable,FALSE,0.000,0.000,-0.005,0.000,Open,Down,-0.610,0.285,TRUE,0.000,0.000,FALSE,16.519,21.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,12.312,11.450,
200, 202,Tele Enable,FALSE,0.000,0.000,-0.005,0.000,Open,Down,-0.580,-0.146,TRUE,0.000,0.000,FALSE,16.309,21.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,12.219,11.550,
300, 302,Tele Enable,FALSE,0.000,0.000,-0.005,0.000,Open,Down,-0.750,0.045,TRUE,0.000,0.000,FALSE,16.579,21.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,12.219,11.500,
400, 402,Tele Enable,FALSE,0.000,0.000,-0.005,0.000,Open,Down,-0.810,-0.195,TRUE,0.000,0.000,FALSE,16.309,21.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,12.219,11.450,
500, 502,Tele Enable,FALSE,0.000,0.000,-0.005,0.000,Open,Down,-0.680,0.043,TRUE,0.000,0.000,FALSE,16.559,21.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,12.281,11.400,
600, 603,Tele Enable,FALSE,0.000,0.000,-0.005,0.000,Open,Down,-0.580,0.035,TRUE,0.000,0.000,FALSE,16.439,21.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,12.281,11.450,
700, 703,Tele Enable,FALSE,0.000,0.000,-0.005,0.000,Open,Down,-0.630,-0.041,TRUE,0.000,0.000,FALSE,16.489,21.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,12.281,11.500,
