Sat.Feb.18.2017.4.29.PM
Match Number: 0 
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,	pincherState,	armState,
400,Tele Enable,FALSE,0.000,-0.002,6.250,-1.231,TRUE,37.337,33.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,12.906,11.300,10.969,Open,Down,
450,Tele Enable,FALSE,0.000,-0.002,6.380,-1.992,TRUE,37.260,33.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,13.000,11.300,10.906,Open,Down,
500,Tele Enable,FALSE,0.000,-0.002,6.290,0.294,TRUE,37.222,33.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,12.844,11.450,11.062,Open,Down,
550,Tele Enable,FALSE,0.000,-0.002,6.220,0.026,TRUE,37.286,33.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,13.000,11.300,10.969,Open,Down,
600,Tele Enable,FALSE,0.000,-0.002,6.300,-0.851,TRUE,37.350,33.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.094,11.300,10.906,Open,Down,
650,Tele Enable,FALSE,0.000,-0.002,6.320,-0.773,TRUE,37.427,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,12.906,11.400,11.062,Open,Down,
700,Tele Enable,FALSE,0.000,-0.002,6.320,-0.944,TRUE,37.427,33.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.062,11.250,10.906,Open,Down,
750,Tele Enable,FALSE,0.000,-0.002,6.310,-0.288,TRUE,37.427,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.156,11.300,10.906,Open,Down,
800,Tele Enable,FALSE,0.000,-0.002,6.330,0.460,TRUE,37.414,33.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,12.969,11.400,11.062,Open,Down,
850,Tele Enable,FALSE,0.000,-0.002,6.280,-0.232,TRUE,37.414,33.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.156,11.250,10.875,Open,Down,
900,Tele Enable,FALSE,0.000,-0.002,6.300,1.486,TRUE,37.427,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.094,11.350,10.906,Open,Down,
950,Tele Enable,FALSE,0.000,-0.002,6.270,-1.158,TRUE,37.427,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,12.969,11.300,10.969,Open,Down,
1000,Tele Enable,FALSE,0.000,-0.002,6.330,-0.283,TRUE,37.414,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.156,11.200,10.875,Open,Down,
1050,Tele Enable,FALSE,0.000,-0.002,6.300,-1.957,TRUE,37.414,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.000,11.350,10.969,Open,Down,
1100,Tele Enable,FALSE,0.000,-0.002,6.320,1.062,TRUE,37.427,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,13.062,11.250,10.906,Open,Down,
1150,Tele Enable,FALSE,0.000,-0.002,6.320,1.107,TRUE,37.414,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,13.312,11.200,10.812,Open,Down,
1200,Tele Enable,FALSE,0.000,0.000,6.280,0.381,TRUE,37.414,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,13.000,11.350,11.031,Open,Down,
1250,Tele Enable,FALSE,0.000,0.000,6.290,2.061,TRUE,37.414,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,13.094,11.250,10.906,Open,Down,
1300,Tele Enable,FALSE,0.001,0.000,6.260,-1.292,TRUE,37.414,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.188,11.250,10.875,Open,Down,
1350,Tele Enable,FALSE,0.001,0.000,6.310,-0.315,TRUE,37.414,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,12.969,11.350,11.031,Open,Down,
1400,Tele Enable,FALSE,0.009,0.001,6.290,-2.058,TRUE,37.414,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.156,11.200,10.875,Open,Down,
1450,Tele Enable,FALSE,0.039,0.006,6.290,1.190,TRUE,37.414,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.188,11.250,10.906,Open,Down,
1500,Tele Enable,FALSE,0.080,0.020,6.310,1.173,TRUE,37.414,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.000,11.300,10.969,Open,Down,
1550,Tele Enable,FALSE,0.080,0.025,6.270,0.394,TRUE,37.414,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,13.188,11.200,10.812,Open,Down,
1600,Tele Enable,FALSE,0.004,0.030,6.280,2.070,TRUE,37.414,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,13.062,11.300,10.969,Open,Down,
1650,Tele Enable,FALSE,-0.000,0.068,6.250,-0.839,TRUE,37.414,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,13.062,11.250,10.906,Open,Down,
1700,Tele Enable,FALSE,-0.049,0.254,6.280,-0.781,TRUE,37.414,33.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,13.062,11.200,10.875,Open,Down,
1750,Tele Enable,FALSE,-0.126,0.407,6.300,-1.538,TRUE,37.427,33.351,0.000,0.000,0.000,0.000,0.000,2.000,1.750,2.125,11.550,12.844,10.750,10.406,Open,Down,
1800,Tele Enable,FALSE,-0.321,0.645,6.590,-2.055,TRUE,37.427,32.877,0.000,0.000,0.000,0.000,2.375,8.250,7.125,9.000,11.250,11.969,10.150,9.781,Open,Down,
1850,Tele Enable,FALSE,-0.377,0.671,8.060,0.235,TRUE,37.607,31.198,0.000,0.000,0.000,0.000,4.500,20.000,17.250,9.000,10.350,10.938,9.500,9.250,Open,Down,
1900,Tele Enable,FALSE,-0.397,0.723,10.480,-0.005,TRUE,38.004,29.429,3.750,0.000,0.000,6.750,5.000,17.750,16.125,21.125,10.250,11.625,9.550,9.250,Open,Down,
1950,Tele Enable,FALSE,-0.397,0.723,16.300,-0.278,TRUE,38.914,26.071,5.375,0.000,0.000,6.750,5.000,17.750,16.125,20.500,10.550,12.406,9.650,9.281,Open,Down,
2000,Tele Enable,FALSE,-0.304,0.620,21.230,-0.423,TRUE,39.683,23.469,3.750,0.000,0.000,4.375,4.500,14.750,13.250,16.375,10.800,12.906,9.850,9.500,Close,Down,
2050,Tele Enable,FALSE,-0.270,0.513,29.690,0.658,TRUE,40.798,19.470,3.750,0.000,0.000,2.500,2.500,8.500,8.125,9.625,11.600,13.438,10.450,10.156,Close,Down,
2100,Tele Enable,FALSE,-0.201,0.448,35.590,-0.468,TRUE,41.401,17.047,1.625,0.000,0.000,0.000,0.000,2.000,1.875,9.625,11.850,13.656,10.950,10.594,Close,Down,
2150,Tele Enable,FALSE,-0.174,0.448,43.730,-0.543,TRUE,42.118,13.740,0.000,0.000,0.000,0.000,0.000,2.000,1.875,2.250,11.800,13.156,10.800,10.469,Close,Down,
2200,Tele Enable,FALSE,-0.161,0.448,48.520,-0.308,TRUE,42.580,10.703,0.000,0.000,0.000,0.000,0.000,2.125,2.125,2.625,11.800,12.906,10.950,10.594,Close,Down,
2250,Tele Enable,FALSE,-0.161,0.448,54.720,0.052,TRUE,42.695,8.857,0.000,0.000,0.000,0.000,0.000,3.125,3.000,3.500,11.750,12.969,10.700,10.344,Close,Down,
2300,Tele Enable,FALSE,-0.161,0.595,58.180,0.032,TRUE,42.746,6.050,0.000,0.000,0.000,0.000,0.000,4.375,4.125,3.500,11.350,12.812,10.800,10.469,Close,Down,
2350,Tele Enable,FALSE,-0.161,0.620,62.950,-0.544,TRUE,42.746,4.191,0.000,0.000,0.000,0.000,0.000,10.500,9.750,11.625,11.300,12.219,10.200,9.844,Close,Down,
2400,Tele Enable,FALSE,-0.231,0.620,68.120,-0.440,TRUE,42.746,0.987,0.000,0.000,0.000,0.000,0.000,10.500,9.750,11.625,11.150,12.406,10.250,9.906,Close,Down,
2450,Tele Enable,FALSE,-0.231,0.620,71.810,-0.557,TRUE,42.772,-1.320,0.000,0.000,0.000,0.000,0.000,10.250,8.500,11.375,11.150,12.469,10.300,9.938,Close,Down,
2500,Tele Enable,FALSE,-0.161,0.513,77.930,0.288,TRUE,42.810,-4.922,1.375,0.000,0.000,0.000,0.000,8.875,8.500,10.125,11.200,12.625,10.200,9.781,Close,Down,
2550,Tele Enable,FALSE,-0.149,0.491,82.200,-0.304,TRUE,42.810,-7.319,1.375,0.000,0.000,0.000,0.000,4.625,4.500,5.500,11.550,13.188,10.650,10.312,Close,Down,
2600,Tele Enable,FALSE,-0.137,0.491,88.300,-0.626,TRUE,42.772,-10.651,0.000,0.000,0.000,0.000,0.000,3.625,3.375,5.500,11.700,13.156,10.750,10.344,Close,Down,
2650,Tele Enable,FALSE,-0.137,0.645,92.220,-0.162,TRUE,42.772,-12.805,0.000,0.000,0.000,0.000,0.000,3.625,3.375,4.000,11.600,12.969,10.700,10.344,Close,Down,
2700,Tele Enable,FALSE,-0.188,0.645,97.960,0.201,TRUE,42.772,-16.163,0.000,0.000,0.000,0.000,0.000,7.000,7.000,7.625,11.250,12.312,10.300,9.906,Close,Down,
2750,Tele Enable,FALSE,-0.188,0.671,103.990,0.218,TRUE,42.798,-19.880,0.000,0.000,0.000,0.000,0.000,10.125,9.875,7.625,11.000,12.312,10.000,9.656,Open,Down,
2800,Tele Enable,FALSE,-0.188,0.697,108.260,-0.437,TRUE,42.810,-22.584,0.000,0.000,0.000,0.000,0.000,10.375,9.875,11.625,11.000,12.469,10.150,9.781,Open,Down,
2850,Tele Enable,FALSE,-0.126,0.750,115.140,0.413,TRUE,42.810,-26.648,0.000,0.000,0.000,0.000,0.000,11.625,11.000,11.625,10.900,12.406,10.150,9.781,Open,Down,
2900,Tele Enable,FALSE,-0.020,0.792,119.910,-0.193,TRUE,42.810,-29.749,0.000,0.000,0.000,0.000,0.000,14.250,13.375,13.125,10.900,12.219,9.850,9.438,Open,Down,
2950,Tele Enable,FALSE,0.000,0.792,127.460,-0.228,TRUE,42.759,-34.377,0.000,0.000,0.000,0.000,0.000,14.250,13.375,16.250,10.850,12.281,9.800,9.500,Open,Down,
3000,Tele Enable,FALSE,0.090,0.820,132.840,0.470,TRUE,42.759,-37.709,0.000,0.000,0.000,0.000,0.000,12.875,12.500,14.500,11.000,12.625,10.000,9.688,Open,Down,
3050,Tele Enable,FALSE,0.181,0.820,141.370,-0.274,TRUE,42.746,-42.862,0.000,0.000,0.000,0.000,0.000,12.875,12.500,14.375,10.800,12.375,10.000,9.656,Open,Down,
3100,Tele Enable,FALSE,0.287,0.820,147.330,0.118,TRUE,42.708,-46.489,0.000,0.000,0.000,0.000,0.000,12.000,11.875,14.375,10.800,12.312,9.850,9.500,Open,Down,
3150,Tele Enable,FALSE,0.349,0.820,156.460,0.191,TRUE,42.362,-51.924,0.000,0.000,0.000,0.000,0.000,12.000,11.875,13.750,10.750,12.375,9.800,9.500,Open,Down,
3200,Tele Enable,FALSE,0.349,0.820,162.250,0.991,TRUE,41.862,-55.551,0.000,0.000,0.000,4.375,2.750,11.000,10.875,12.625,10.900,12.312,9.900,9.531,Open,Down,
3250,Tele Enable,FALSE,0.209,0.671,170.160,0.174,TRUE,40.772,-61.024,2.125,0.000,0.000,3.500,2.375,11.375,11.125,13.000,10.800,12.375,9.950,9.656,Open,Down,
3300,Tele Enable,FALSE,0.115,0.620,175.080,-0.629,TRUE,39.965,-64.562,2.125,0.000,0.000,3.500,0.000,5.500,5.625,13.000,11.650,13.094,10.550,10.188,Open,Down,
3350,Tele Enable,FALSE,0.045,0.469,182.270,0.414,TRUE,38.760,-69.881,0.000,0.000,0.000,0.000,0.000,2.375,2.250,6.750,11.950,13.406,11.000,10.656,Open,Down,
3400,Tele Enable,FALSE,0.027,0.469,187.040,0.139,TRUE,38.119,-72.970,0.000,0.000,0.000,0.000,0.000,2.375,2.250,2.625,12.000,13.500,10.950,10.562,Open,Down,
3450,Tele Enable,FALSE,0.104,0.469,194.140,-0.230,TRUE,37.312,-77.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,13.062,11.100,10.750,Open,Down,
3500,Tele Enable,FALSE,0.168,0.469,201.090,-1.473,TRUE,36.658,-81.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,13.250,10.950,10.594,Open,Down,
3550,Tele Enable,FALSE,0.209,0.469,205.390,-1.471,TRUE,36.209,-84.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,13.094,11.050,10.719,Open,Down,
3600,Tele Enable,FALSE,0.270,0.448,211.180,-2.077,TRUE,35.479,-87.774,0.000,0.000,0.000,0.000,0.000,0.000,1.875,0.000,11.850,12.969,10.800,10.469,Open,Down,
3650,Tele Enable,FALSE,0.287,0.387,214.580,-0.656,TRUE,34.838,-89.992,0.000,0.000,0.000,0.000,0.000,0.000,1.875,2.250,11.800,13.062,10.900,10.562,Open,Down,
3700,Tele Enable,FALSE,0.349,0.321,218.770,1.274,TRUE,33.633,-92.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,13.062,10.800,10.469,Open,Down,
3750,Tele Enable,FALSE,0.407,0.181,220.840,1.432,TRUE,32.633,-94.709,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,11.750,13.062,10.900,10.500,Open,Down,
3800,Tele Enable,FALSE,0.548,0.076,222.680,0.341,TRUE,30.762,-96.939,1.875,0.000,0.000,6.000,3.750,0.000,0.000,0.000,11.600,12.844,10.550,10.188,Open,Down,
3850,Tele Enable,FALSE,0.583,0.025,223.050,0.643,TRUE,29.198,-98.015,4.125,0.000,0.000,6.000,3.750,0.000,0.000,0.000,11.150,12.406,10.450,10.094,Open,Down,
3900,Tele Enable,FALSE,0.632,0.002,221.650,0.440,TRUE,26.353,-99.195,8.000,0.000,0.000,10.750,7.250,0.000,0.000,0.000,11.300,12.469,10.150,9.781,Open,Down,
3950,Tele Enable,FALSE,0.632,0.002,218.340,-0.187,TRUE,23.046,-99.964,9.125,0.000,0.000,12.125,7.750,0.000,0.000,0.000,11.150,12.469,10.250,9.906,Open,Down,
4000,Tele Enable,FALSE,0.548,0.030,215.410,-0.459,TRUE,20.675,-100.361,9.125,0.000,0.000,11.500,7.500,0.000,0.000,0.000,11.200,12.625,10.300,9.938,Open,Down,
4050,Tele Enable,FALSE,0.502,0.052,210.280,-0.339,TRUE,18.303,-100.694,8.500,0.000,0.000,6.125,3.750,0.000,0.000,0.000,11.550,13.000,10.450,10.156,Open,Down,
4100,Tele Enable,FALSE,0.427,0.094,206.680,-0.525,TRUE,14.817,-101.104,4.000,0.000,0.000,6.125,3.750,0.000,0.000,0.000,11.800,13.156,10.750,10.469,Open,Down,
4150,Tele Enable,FALSE,0.407,0.120,201.240,1.376,TRUE,11.561,-101.489,2.125,0.000,0.000,3.625,2.375,0.000,0.000,0.000,11.750,13.312,10.750,10.406,Open,Down,
4200,Tele Enable,FALSE,0.321,0.209,197.870,1.124,TRUE,9.511,-101.784,2.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,13.062,11.050,10.719,Open,Down,
4250,Tele Enable,FALSE,0.254,0.321,193.440,1.025,TRUE,6.883,-102.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,13.344,10.900,10.500,Open,Down,
4300,Tele Enable,FALSE,0.349,0.358,190.990,1.251,TRUE,5.332,-103.104,0.000,0.000,0.000,0.000,0.000,0.000,3.125,0.000,11.750,12.812,10.850,10.500,Open,Down,
4350,Tele Enable,FALSE,0.368,0.387,188.980,1.785,TRUE,3.397,-104.642,0.000,0.000,0.000,0.000,0.000,3.500,3.125,3.750,11.750,12.812,10.600,10.250,Open,Down,
4400,Tele Enable,FALSE,0.427,0.387,188.690,0.290,TRUE,2.000,-105.962,0.000,0.000,0.000,0.000,0.000,3.625,3.250,3.875,11.600,12.750,10.650,10.344,Open,Down,
4450,Tele Enable,FALSE,0.459,0.387,188.800,1.814,TRUE,0.000,-107.975,0.000,0.000,0.000,4.750,3.125,3.000,2.750,3.875,11.550,12.750,10.450,10.062,Open,Down,
4500,Tele Enable,FALSE,0.459,0.321,188.800,1.061,TRUE,-1.564,-109.461,3.500,0.000,0.000,5.750,3.750,2.500,2.250,2.625,11.550,12.656,10.550,10.188,Open,Down,
4550,Tele Enable,FALSE,0.459,0.321,188.640,-0.115,TRUE,-4.089,-111.653,4.125,0.000,0.000,5.750,3.750,2.500,0.000,2.625,11.600,13.062,10.650,10.250,Open,Down,
4600,Tele Enable,FALSE,0.368,0.321,188.290,0.190,TRUE,-5.845,-113.102,3.500,0.000,0.000,5.125,3.000,0.000,0.000,0.000,11.700,12.969,10.650,10.344,Open,Down,
4650,Tele Enable,FALSE,0.368,0.321,187.440,0.151,TRUE,-8.447,-115.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,13.188,10.850,10.500,Open,Down,
4700,Tele Enable,FALSE,0.349,0.321,186.910,0.084,TRUE,-10.126,-116.652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,13.062,10.750,10.406,Open,Down,
4750,Tele Enable,FALSE,0.254,0.321,186.280,-0.399,TRUE,-12.548,-118.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,13.062,10.900,10.500,Open,Down,
4800,Tele Enable,FALSE,0.194,0.321,185.980,0.063,TRUE,-14.061,-120.164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,13.094,10.800,10.469,Open,Down,
4850,Tele Enable,FALSE,0.137,0.387,185.710,-0.116,TRUE,-16.278,-122.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.800,13.156,11.000,10.594,Open,Down,
4900,Tele Enable,FALSE,0.115,0.387,185.750,-0.086,TRUE,-17.496,-123.817,0.000,0.000,0.000,0.000,0.000,2.000,1.750,2.250,11.700,13.000,10.750,10.406,Open,Down,
4950,Tele Enable,FALSE,0.115,0.407,186.370,-0.284,TRUE,-19.085,-126.086,0.000,0.000,0.000,0.000,0.000,2.375,2.250,2.250,11.700,13.000,10.850,10.500,Open,Down,
5000,Tele Enable,FALSE,0.115,0.407,187.240,0.678,TRUE,-20.482,-128.470,0.000,0.000,0.000,0.000,0.000,2.750,2.750,2.750,11.700,13.000,10.650,10.312,Open,Down,
5050,Tele Enable,FALSE,0.181,0.407,188.950,0.334,TRUE,-21.316,-130.021,0.000,0.000,0.000,0.000,0.000,2.750,2.625,3.125,11.700,13.000,10.800,10.469,Open,Down,
5100,Tele Enable,FALSE,0.209,0.407,190.940,-0.522,TRUE,-22.610,-132.443,0.000,0.000,0.000,0.000,0.000,2.750,2.625,3.125,11.700,13.000,10.600,10.250,Open,Down,
5150,Tele Enable,FALSE,0.270,0.340,192.190,-0.950,TRUE,-23.418,-133.956,0.000,0.000,0.000,0.000,0.000,3.000,2.875,3.375,11.700,12.844,10.800,10.469,Open,Down,
5200,Tele Enable,FALSE,0.270,0.340,194.080,-0.849,TRUE,-24.699,-136.186,0.000,0.000,0.000,0.000,0.000,2.000,1.625,2.125,11.800,13.094,10.800,10.469,Open,Down,
5250,Tele Enable,FALSE,0.287,0.340,195.160,-1.111,TRUE,-25.699,-137.660,0.000,0.000,0.000,0.000,0.000,0.000,1.500,2.125,11.800,13.094,10.800,10.406,Open,Down,
5300,Tele Enable,FALSE,0.223,0.340,196.380,-0.440,TRUE,-27.147,-139.570,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,11.750,12.906,10.700,10.406,Open,Down,
5350,Tele Enable,FALSE,0.194,0.340,196.860,-0.101,TRUE,-28.173,-140.839,0.000,0.000,0.000,0.000,0.000,0.000,1.750,2.250,11.800,13.156,10.800,10.469,Open,Down,
5400,Tele Enable,FALSE,0.149,0.340,197.480,-0.658,TRUE,-29.698,-142.723,0.000,0.000,0.000,0.000,0.000,0.000,1.750,2.125,11.750,13.062,10.750,10.406,Open,Down,
5450,Tele Enable,FALSE,0.115,0.407,197.970,-0.675,TRUE,-30.647,-144.069,0.000,0.000,0.000,0.000,0.000,0.000,1.625,2.125,11.800,13.156,10.850,10.500,Open,Down,
5500,Tele Enable,FALSE,0.090,0.407,199.010,-0.409,TRUE,-31.890,-146.043,0.000,0.000,0.000,0.000,0.000,3.625,3.375,3.875,11.550,12.812,10.600,10.250,Open,Down,
5550,Tele Enable,FALSE,0.072,0.407,199.930,-0.733,TRUE,-32.621,-147.414,0.000,0.000,0.000,0.000,0.000,3.625,3.375,3.875,11.550,12.969,10.700,10.344,Open,Down,
5600,Tele Enable,FALSE,0.063,0.407,201.770,0.373,TRUE,-33.556,-149.657,0.000,0.000,0.000,0.000,0.000,3.375,3.125,3.875,11.600,12.969,10.550,10.250,Open,Down,
5650,Tele Enable,FALSE,0.104,0.407,203.320,0.713,TRUE,-34.082,-151.900,0.000,0.000,0.000,0.000,0.000,3.250,3.000,3.875,11.700,12.906,10.750,10.406,Open,Down,
5700,Tele Enable,FALSE,0.181,0.407,205.930,0.563,TRUE,-34.812,-153.413,0.000,0.000,0.000,0.000,0.000,3.250,3.125,3.875,11.650,13.000,10.550,10.188,Open,Down,
5750,Tele Enable,FALSE,0.209,0.427,208.530,-0.554,TRUE,-35.569,-155.566,0.000,0.000,0.000,0.000,0.000,3.625,3.500,3.625,11.600,12.906,10.700,10.344,Open,Down,
5800,Tele Enable,FALSE,0.223,0.427,210.130,-0.842,TRUE,-36.158,-157.040,0.000,0.000,0.000,0.000,0.000,3.625,3.500,4.250,11.600,12.906,10.500,10.156,Open,Down,
5850,Tele Enable,FALSE,0.254,0.427,212.380,-0.704,TRUE,-37.184,-159.283,0.000,0.000,0.000,0.000,0.000,4.000,3.750,4.750,11.550,12.844,10.550,10.188,Open,Down,
5900,Tele Enable,FALSE,0.254,0.427,213.740,0.417,TRUE,-37.914,-160.783,0.000,0.000,0.000,0.000,0.000,3.875,3.750,4.750,11.550,12.969,10.600,10.250,Open,Down,
5950,Tele Enable,FALSE,0.168,0.427,215.740,1.210,TRUE,-39.119,-163.064,0.000,0.000,0.000,0.000,0.000,3.875,3.625,4.375,11.450,12.844,10.500,10.156,Open,Down,
6000,Tele Enable,FALSE,0.149,0.427,216.990,-0.004,TRUE,-39.991,-164.666,0.000,0.000,0.000,0.000,0.000,3.875,3.625,4.375,11.550,12.906,10.750,10.406,Open,Down,
6050,Tele Enable,FALSE,0.115,0.427,218.920,-0.429,TRUE,-41.131,-167.025,0.000,0.000,0.000,0.000,0.000,3.750,3.500,4.250,11.550,13.000,10.550,10.188,Open,Down,
6100,Tele Enable,FALSE,0.104,0.427,220.380,0.256,TRUE,-41.913,-168.665,0.000,0.000,0.000,0.000,0.000,3.375,3.250,3.875,11.700,12.906,10.750,10.406,Open,Down,
6150,Tele Enable,FALSE,0.080,0.427,222.720,0.751,TRUE,-42.990,-171.114,0.000,0.000,0.000,0.000,0.000,3.375,3.375,3.875,11.600,12.969,10.600,10.188,Open,Down,
6200,Tele Enable,FALSE,0.072,0.427,224.420,0.465,TRUE,-43.592,-172.767,0.000,0.000,0.000,0.000,0.000,3.250,3.250,3.875,11.700,12.906,10.650,10.344,Open,Down,
6250,Tele Enable,FALSE,0.072,0.448,227.280,-0.127,TRUE,-44.374,-175.254,0.000,0.000,0.000,0.000,0.000,3.250,3.250,3.750,11.700,13.062,10.650,10.250,Open,Down,
6300,Tele Enable,FALSE,0.115,0.448,230.420,-1.016,TRUE,-45.041,-177.766,0.000,0.000,0.000,0.000,0.000,3.500,3.375,3.750,11.700,12.844,10.550,10.188,Open,Down,
6350,Tele Enable,FALSE,0.194,0.448,232.570,-0.533,TRUE,-45.476,-179.419,0.000,0.000,0.000,0.000,0.000,3.500,3.375,4.125,11.550,12.844,10.650,10.312,Open,Down,
6400,Tele Enable,FALSE,0.209,0.448,235.780,0.197,TRUE,-46.220,-181.868,0.000,0.000,0.000,0.000,0.000,4.125,3.875,4.625,11.550,12.844,10.450,10.094,Open,Down,
6450,Tele Enable,FALSE,0.223,0.448,237.750,0.351,TRUE,-46.848,-183.572,0.000,0.000,0.000,0.000,0.000,4.250,4.000,4.750,11.600,12.750,10.600,10.312,Open,Down,
6500,Tele Enable,FALSE,0.223,0.448,239.520,-0.417,TRUE,-47.861,-185.751,0.000,0.000,0.000,0.000,0.000,4.750,4.375,4.750,11.400,12.812,10.400,10.062,Open,Down,
