
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,
4900,Tele Enable,0.000,0.710,0.000,0.000,FALSE,-104.988,-1.371,0.000,0.000,0.000,0.000,0.000,0.000,17.750,20.750,11.650,
4950,Tele Enable,0.000,0.583,0.000,0.000,FALSE,-107.616,-1.910,0.000,0.000,0.000,0.000,0.000,0.000,15.000,20.750,11.700,
5000,Tele Enable,0.001,0.525,0.000,0.000,FALSE,-110.500,-3.025,0.000,0.000,0.000,0.000,0.000,0.000,14.500,16.250,11.700,
5050,Tele Enable,0.009,0.525,0.000,0.000,FALSE,-111.781,-3.768,0.000,0.000,0.000,0.000,0.000,0.000,14.500,17.750,11.700,
5100,Tele Enable,0.025,0.525,0.000,0.000,FALSE,-113.255,-4.794,0.000,0.000,0.000,0.000,0.000,0.000,16.625,17.750,11.550,
5150,Tele Enable,0.025,0.313,0.000,0.000,FALSE,-114.409,-5.665,0.000,0.000,0.000,0.000,0.000,0.000,15.500,17.750,11.550,
5200,Tele Enable,0.039,0.295,0.000,0.000,FALSE,-115.217,-6.511,0.000,0.000,0.000,0.000,0.000,0.000,4.625,16.500,12.250,
5250,Tele Enable,0.085,0.387,0.000,0.000,FALSE,-115.537,-6.947,0.000,0.000,0.000,0.000,0.000,0.000,8.000,8.750,12.300,
5300,Tele Enable,0.155,0.491,0.000,0.000,FALSE,-115.896,-7.383,0.000,0.000,0.000,0.000,0.000,0.000,8.000,8.750,11.600,
5350,Tele Enable,0.188,0.548,0.000,0.000,FALSE,-116.319,-7.819,0.000,0.000,0.000,0.000,0.000,0.000,20.000,21.000,11.300,
5400,Tele Enable,0.254,0.548,0.000,0.000,FALSE,-116.729,-8.344,0.000,0.000,0.000,0.000,2.500,0.000,25.000,26.750,11.150,
5450,Tele Enable,0.270,0.608,0.000,0.000,FALSE,-117.190,-9.036,0.000,0.000,0.000,0.000,2.625,0.000,26.125,27.500,10.950,
5500,Tele Enable,0.270,0.608,0.000,0.000,FALSE,-117.844,-9.946,1.375,0.000,0.000,2.500,3.000,0.000,29.250,27.500,10.900,
5550,Tele Enable,0.270,0.645,0.000,0.000,FALSE,-118.344,-10.587,1.375,0.000,0.000,2.375,2.750,0.000,31.250,33.750,10.900,
5600,Tele Enable,0.313,0.645,0.000,0.000,FALSE,-119.369,-11.741,0.000,0.000,0.000,2.375,2.750,0.000,30.875,33.750,10.900,
5650,Tele Enable,0.340,0.645,0.000,0.000,FALSE,-120.510,-13.176,0.000,0.000,0.000,2.375,2.500,0.000,30.875,33.375,10.850,
5700,Tele Enable,0.340,0.684,0.000,0.000,FALSE,-121.369,-14.304,1.750,0.000,0.000,2.750,2.375,0.000,30.500,31.875,10.700,
5750,Tele Enable,0.223,0.684,0.000,0.000,FALSE,-122.894,-16.112,1.750,0.000,0.000,2.500,2.375,0.000,32.875,35.125,10.850,
5800,Tele Enable,0.209,0.684,0.000,0.000,FALSE,-123.932,-17.329,0.000,0.000,0.000,0.000,0.000,0.000,32.250,35.125,10.950,
5850,Tele Enable,0.143,0.710,0.000,0.000,FALSE,-125.714,-19.137,0.000,0.000,0.000,0.000,0.000,0.000,32.000,33.750,10.900,
5900,Tele Enable,0.126,0.849,0.000,0.000,FALSE,-127.380,-20.611,0.000,0.000,0.000,0.000,0.000,0.000,43.625,45.625,10.450,
5950,Tele Enable,0.109,0.849,0.000,0.000,FALSE,-129.470,-22.020,0.000,0.000,0.000,0.000,0.000,0.000,43.625,45.625,10.200,
6000,Tele Enable,0.099,0.893,0.000,0.000,FALSE,-130.944,-22.866,0.000,0.000,0.000,0.000,0.000,0.000,47.500,50.750,9.950,
6050,Tele Enable,0.099,0.893,0.000,0.000,FALSE,-133.276,-24.058,0.000,0.000,0.000,0.000,0.000,0.000,50.625,54.000,10.100,
6100,Tele Enable,0.085,0.923,0.000,0.000,FALSE,-135.584,-25.186,0.000,0.000,0.000,0.000,0.000,0.000,52.125,55.625,9.950,
6150,Tele Enable,0.076,1.000,0.000,0.000,FALSE,-137.724,-26.186,0.000,0.000,0.000,0.000,0.000,0.000,57.875,55.625,9.450,
6200,Tele Enable,0.076,1.000,0.000,0.000,FALSE,-139.249,-26.853,0.000,0.000,0.000,0.000,0.000,0.000,63.250,67.500,9.400,
6250,Tele Enable,0.174,1.000,0.000,0.000,FALSE,-141.685,-27.840,0.000,0.000,0.000,0.000,0.000,0.000,63.000,67.500,9.450,
6300,Tele Enable,0.174,1.000,0.000,0.000,FALSE,-144.184,-29.019,0.000,0.000,0.000,0.000,0.000,0.000,63.000,67.375,9.450,
6350,Tele Enable,0.126,0.849,0.000,0.000,FALSE,-145.966,-29.878,0.000,0.000,0.000,0.000,0.000,0.000,58.625,65.250,9.500,
6400,Tele Enable,0.085,0.608,0.000,0.000,FALSE,-148.311,-31.300,0.000,0.000,0.000,0.000,0.000,0.000,50.125,53.750,10.150,
6450,Tele Enable,0.063,0.548,0.000,0.000,FALSE,-149.760,-32.480,0.000,0.000,0.000,0.000,0.000,0.000,27.375,53.750,11.000,
6500,Tele Enable,0.025,0.340,0.000,0.000,FALSE,-150.477,-33.172,0.000,0.000,0.000,0.000,0.000,0.000,12.250,29.500,11.700,
6550,Tele Enable,0.000,0.076,0.000,0.000,FALSE,-151.106,-34.030,0.000,0.000,0.000,0.000,0.000,0.000,12.250,5.000,12.000,
6600,Tele Enable,0.000,0.039,0.000,0.000,FALSE,-151.285,-34.543,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,12.450,
6650,Tele Enable,0.000,0.000,0.000,0.000,FALSE,-151.272,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,
6700,Tele Enable,0.000,0.000,0.000,0.000,FALSE,-151.246,-34.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
6750,Tele Enable,0.000,0.000,0.000,0.000,FALSE,-151.182,-34.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
6800,Tele Enable,0.000,0.000,0.000,0.000,FALSE,-151.157,-34.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
6850,Tele Enable,0.000,0.000,0.000,0.000,FALSE,-151.118,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
6900,Tele Enable,0.000,0.000,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
6950,Tele Enable,0.000,0.000,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
7000,Tele Enable,0.000,0.000,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
7050,Tele Enable,0.000,0.000,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
7100,Tele Enable,0.000,0.000,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
7150,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
7200,Tele Enable,-0.001,-0.000,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
7250,Tele Enable,-0.002,-0.000,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
7300,Tele Enable,-0.002,-0.003,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
7350,Tele Enable,-0.003,-0.008,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7400,Tele Enable,-0.003,-0.016,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7450,Tele Enable,-0.003,-0.020,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7500,Tele Enable,-0.003,-0.042,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7550,Tele Enable,0.000,-0.085,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
7600,Tele Enable,0.000,-0.120,0.000,0.000,FALSE,-151.093,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
7650,Tele Enable,0.000,-0.131,0.000,0.000,FALSE,-151.080,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
7700,Tele Enable,0.000,-0.131,0.000,0.000,FALSE,-151.067,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
7750,Tele Enable,0.005,-0.131,0.000,0.000,FALSE,-151.054,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7800,Tele Enable,0.009,-0.155,0.000,0.000,FALSE,-151.041,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7850,Tele Enable,0.012,-0.155,0.000,0.000,FALSE,-151.016,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
7900,Tele Enable,0.025,-0.155,0.000,0.000,FALSE,-150.990,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
7950,Tele Enable,0.030,-0.155,0.000,0.000,FALSE,-150.952,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
8000,Tele Enable,0.045,-0.168,0.000,0.000,FALSE,-150.913,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
8050,Tele Enable,0.076,-0.168,0.000,0.000,FALSE,-150.836,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
8100,Tele Enable,0.085,-0.181,0.000,0.000,FALSE,-150.785,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
8150,Tele Enable,0.085,-0.181,0.000,0.000,FALSE,-150.657,-34.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
8200,Tele Enable,0.099,-0.181,0.000,0.000,FALSE,-150.503,-34.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
8250,Tele Enable,0.099,-0.201,0.000,0.000,FALSE,-150.375,-34.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,
8300,Tele Enable,0.099,-0.201,0.000,0.000,FALSE,-150.144,-34.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
8350,Tele Enable,0.056,-0.155,0.000,0.000,FALSE,-149.978,-34.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
8400,Tele Enable,0.056,-0.155,0.000,0.000,FALSE,-149.913,-34.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
8450,Tele Enable,0.056,-0.155,0.000,0.000,FALSE,-149.913,-34.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
8500,Tele Enable,0.056,-0.155,0.000,0.000,FALSE,-149.901,-34.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
8550,Tele Enable,0.056,-0.155,0.000,0.000,FALSE,-149.913,-34.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
8600,Tele Enable,0.085,-0.155,0.000,0.000,FALSE,-149.913,-34.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,
