Sat.Feb.11.2017.11.58.AM
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,
int,	string,	float,	float,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	Left Tank,	Right Tank,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4,	PWM 2 PDP 1 (intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,

4900,Tele Enable,0.000,-0.072,0.000,0.000,FALSE,0.000,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
4950,Tele Enable,0.000,-0.131,0.000,0.000,FALSE,0.000,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
5000,Tele Enable,0.000,-0.254,0.000,0.000,FALSE,0.000,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
5050,Tele Enable,0.000,-0.278,0.000,0.000,FALSE,0.179,88.556,0.000,0.000,0.000,0.000,0.000,0.000,1.875,2.500,12.750,
5100,Tele Enable,0.000,-0.387,0.000,0.000,FALSE,1.205,88.556,0.000,0.000,0.000,0.000,0.000,0.000,2.000,3.000,12.750,
5150,Tele Enable,0.000,-0.469,0.000,0.000,FALSE,2.461,88.556,0.000,0.000,0.000,0.000,0.000,0.000,4.250,3.000,12.600,
5200,Tele Enable,0.000,-0.525,0.000,0.000,FALSE,5.537,88.556,0.000,0.000,0.000,0.000,0.000,0.000,3.750,6.250,12.550,
5250,Tele Enable,0.000,-0.583,0.000,0.000,FALSE,10.921,88.556,0.000,0.000,0.000,0.000,0.000,0.000,4.000,6.250,12.500,
5300,Tele Enable,0.000,-0.645,0.000,0.000,FALSE,13.984,88.556,0.000,0.000,0.000,0.000,0.000,0.000,4.000,7.250,12.450,
5350,Tele Enable,0.000,-0.710,0.000,0.000,FALSE,19.560,88.556,0.000,0.000,0.000,0.000,0.000,0.000,5.625,9.750,12.400,
5400,Tele Enable,0.000,-0.710,0.000,0.000,FALSE,24.020,88.556,0.000,0.000,0.000,0.000,0.000,0.000,4.750,9.250,12.400,
5450,Tele Enable,0.000,-0.710,0.000,0.000,FALSE,30.326,88.556,0.000,0.000,0.000,0.000,0.000,0.000,1.875,9.250,12.450,
5500,Tele Enable,0.000,-0.161,0.000,0.000,FALSE,38.863,88.556,0.000,0.000,0.000,0.000,0.000,0.000,1.875,3.750,12.750,
5550,Tele Enable,0.000,-0.004,0.000,0.000,FALSE,42.644,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
5600,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
5650,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
5700,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
5750,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
5800,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
5850,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
5900,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
5950,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
6000,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
6050,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
6100,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
6150,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,
6200,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,
6250,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
6300,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
6350,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,
6400,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
6450,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
6500,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
6550,Tele Enable,-0.004,-0.000,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.900,
6600,Tele Enable,-0.027,-0.004,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
6650,Tele Enable,-0.094,-0.060,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
6700,Tele Enable,-0.120,-0.072,0.000,0.000,FALSE,43.285,88.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
6750,Tele Enable,-0.161,-0.131,0.000,0.000,FALSE,43.285,88.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,
6800,Tele Enable,-0.254,-0.278,0.000,0.000,FALSE,43.323,89.030,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.625,12.700,
6850,Tele Enable,-0.295,-0.321,0.000,0.000,FALSE,43.977,89.928,0.000,0.000,0.000,0.000,0.000,0.000,2.625,2.625,12.550,
6900,Tele Enable,-0.417,-0.448,0.000,0.000,FALSE,45.861,92.017,0.000,0.000,0.000,2.375,0.000,0.000,2.625,3.625,12.350,
6950,Tele Enable,-0.502,-0.469,0.000,0.000,FALSE,48.630,95.055,1.625,0.000,0.000,2.625,2.500,0.000,3.250,5.250,12.400,
7000,Tele Enable,-0.560,-0.502,0.000,0.000,FALSE,50.898,97.592,1.625,0.000,0.000,3.625,3.500,0.000,3.000,5.375,12.300,
7050,Tele Enable,-0.560,-0.502,0.000,0.000,FALSE,54.718,102.258,2.375,0.000,0.000,3.125,3.000,0.000,2.625,5.375,12.300,
7100,Tele Enable,-0.469,-0.502,0.000,0.000,FALSE,58.845,107.321,1.750,0.000,0.000,2.625,0.000,0.000,2.250,4.625,12.500,
7150,Tele Enable,-0.201,-0.254,0.000,0.000,FALSE,61.678,110.615,0.000,0.000,0.000,2.625,0.000,0.000,2.250,4.625,12.800,
7200,Tele Enable,-0.042,-0.052,0.000,0.000,FALSE,64.754,113.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
7250,Tele Enable,-0.001,-0.001,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
7300,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,
7350,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
7400,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
7450,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
7500,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
7550,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
7600,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
7650,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
7700,Tele Enable,-0.000,-0.001,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,
7750,Tele Enable,-0.004,-0.001,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,
7800,Tele Enable,-0.008,-0.001,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,
7850,Tele Enable,-0.020,-0.008,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,
7900,Tele Enable,-0.120,-0.104,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
7950,Tele Enable,-0.149,-0.161,0.000,0.000,FALSE,65.882,113.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,
8000,Tele Enable,-0.254,-0.278,0.000,0.000,FALSE,65.984,114.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,
8050,Tele Enable,-0.321,-0.321,0.000,0.000,FALSE,66.613,114.986,0.000,0.000,0.000,0.000,0.000,0.000,1.875,3.000,12.550,
8100,Tele Enable,-0.417,-0.417,0.000,0.000,FALSE,69.740,118.818,0.000,0.000,0.000,2.500,2.375,0.000,2.625,3.000,12.350,
8150,Tele Enable,-0.502,-0.469,0.000,0.000,FALSE,72.662,122.087,1.375,0.000,0.000,2.500,2.750,0.000,3.375,5.625,12.400,
8200,Tele Enable,-0.525,-0.583,0.000,0.000,FALSE,75.085,124.778,2.000,0.000,0.000,3.000,2.750,0.000,3.375,5.625,12.400,
8250,Tele Enable,-0.525,-0.583,0.000,0.000,FALSE,79.225,129.188,1.500,0.000,0.000,3.000,2.875,0.000,4.625,7.250,12.300,
8300,Tele Enable,-0.295,-0.238,0.000,0.000,FALSE,84.006,133.661,1.500,0.000,0.000,2.500,2.375,0.000,3.000,5.250,12.700,
8350,Tele Enable,0.000,-0.008,0.000,0.000,FALSE,86.544,136.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.850,
8400,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,87.941,137.788,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,
8450,Tele Enable,0.000,-0.000,0.000,0.000,FALSE,87.941,137.788,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.800,
