Sat.Mar.11.2017.5.33.PM
Match: 27,Battery: 
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
3350,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.020,-0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
3400,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.020,-0.004,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
3450,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.020,0.005,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.200,0.000,13.100,
3500,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.030,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
3550,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.020,-0.003,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.200,0.000,13.100,
3600,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.030,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.200,0.000,13.100,
3650,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.020,-0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.200,0.000,13.100,
3700,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.030,-0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
3750,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.030,-0.004,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
3800,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
3850,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
3900,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,-0.009,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
3950,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,-0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4000,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4050,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,-0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.200,0.000,13.100,
4100,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4150,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,-0.006,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4200,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4250,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4300,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,-0.003,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4350,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,0.003,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4400,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,-0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4450,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4500,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,0.005,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4550,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,0.004,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.200,0.000,13.100,
4600,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,-0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.200,0.000,13.100,
4650,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4700,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.040,0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4750,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.030,0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4800,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.030,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4850,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.030,-0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4900,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.030,0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
4950,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.030,0.003,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
5000,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.030,-0.003,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
5050,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.020,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
5100,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.030,0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
5150,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.030,-0.006,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
5200,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.030,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
5250,Tele Enable,FALSE,0.000,0.000,-0.006,0.000,Open,Down,-0.030,0.004,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.150,0.000,13.100,
