Sat.Mar.11.2017.11.16.AM
Match: 10,Battery: 1
2015
2017\
2017
1
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
1250,Auto Enable,TRUE,-0.211,-0.258,0.000,0.000,Close,Up,1.620,-0.089,TRUE,65.703,64.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,0.000,11.850,
1300,Auto Enable,TRUE,-0.201,-0.254,0.000,0.000,Close,Up,1.340,0.024,TRUE,67.215,65.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,0.000,11.800,
1350,Auto Enable,TRUE,0.490,-0.490,0.000,0.000,Close,Up,1.130,0.005,TRUE,68.881,67.702,0.000,0.000,0.000,7.125,6.500,4.250,2.750,0.000,10.950,0.000,11.250,
1400,Auto Enable,TRUE,0.490,-0.490,0.000,0.000,Close,Up,-0.500,0.101,TRUE,68.792,69.702,11.250,0.000,0.000,15.000,15.000,7.000,4.250,12.375,10.850,0.000,10.650,
1450,Auto Enable,TRUE,0.490,-0.490,0.000,0.000,Close,Up,-8.120,0.034,TRUE,67.459,72.342,7.875,0.000,0.000,10.000,7.500,6.250,4.125,11.250,11.100,0.000,10.950,
1500,Auto Enable,TRUE,0.490,-0.490,0.000,0.000,Close,Up,-18.260,-0.187,TRUE,65.100,75.957,6.625,0.000,0.000,9.500,6.375,5.750,3.750,10.125,11.200,0.000,11.150,
1550,Auto Enable,TRUE,0.490,-0.490,0.000,0.000,Close,Up,-25.100,-0.161,TRUE,62.716,79.033,6.000,0.000,0.000,8.750,6.250,5.625,3.750,9.875,11.300,0.000,11.150,
1600,Auto Enable,TRUE,0.490,-0.490,0.000,0.000,Close,Up,-32.300,0.104,TRUE,60.588,81.635,5.250,0.000,0.000,8.125,6.000,5.125,3.750,9.750,11.350,0.000,11.200,
1650,Auto Enable,TRUE,0.419,-0.419,0.000,0.000,Close,Up,-44.590,0.208,TRUE,58.281,84.365,4.125,0.000,0.000,4.125,2.875,2.750,2.000,8.000,12.650,0.000,11.600,
1700,Auto Enable,TRUE,0.058,-0.058,0.000,0.000,Close,Up,-53.070,0.132,TRUE,55.525,87.697,2.500,0.000,0.000,3.625,2.750,2.750,1.875,3.750,12.750,0.000,12.650,
1750,Auto Enable,TRUE,0.007,-0.007,0.000,0.000,Close,Up,-59.370,0.015,TRUE,54.679,88.646,2.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.700,
1800,Auto Enable,TRUE,-0.006,0.006,0.000,0.000,Close,Up,-60.740,0.100,TRUE,54.462,88.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.700,
1850,Auto Enable,TRUE,-0.000,0.000,0.000,0.000,Close,Up,-60.050,-0.046,TRUE,54.577,88.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.750,
1900,Auto Enable,TRUE,-0.490,0.490,0.000,0.000,Close,Up,-60.130,-0.045,TRUE,54.564,88.889,0.000,0.000,0.000,0.000,5.875,7.500,4.875,0.000,12.800,0.000,12.750,
1950,Auto Enable,TRUE,-0.490,0.445,0.000,0.000,Close,Up,-59.880,-0.075,TRUE,54.987,88.389,5.000,0.000,0.000,6.875,5.875,7.500,4.875,9.250,10.650,0.000,10.450,
2000,Auto Enable,TRUE,-0.490,0.313,0.000,0.000,Close,Up,-56.980,-0.260,TRUE,56.012,87.287,9.750,0.000,0.000,10.375,8.750,3.000,2.250,4.750,11.400,0.000,11.000,
2050,Auto Enable,TRUE,-0.490,0.040,0.000,0.000,Close,Up,-50.090,-0.267,TRUE,58.512,85.531,7.250,0.000,0.000,9.500,7.625,0.000,0.000,4.750,11.600,0.000,11.450,
2100,Auto Enable,TRUE,-0.490,0.030,0.000,0.000,Close,Up,-44.790,-0.226,TRUE,60.883,85.044,6.875,0.000,0.000,8.875,6.875,0.000,0.000,0.000,11.650,0.000,11.550,
2150,Auto Enable,TRUE,-0.490,0.020,0.000,0.000,Close,Up,-40.570,-0.075,TRUE,63.511,85.313,6.250,0.000,0.000,8.000,5.875,0.000,0.000,0.000,11.650,0.000,11.550,
2200,Auto Enable,TRUE,-0.490,0.002,0.000,0.000,Close,Up,-36.830,0.001,TRUE,66.331,85.839,5.875,0.000,0.000,7.625,5.625,0.000,0.000,0.000,11.700,0.000,11.600,
2250,Auto Enable,TRUE,-0.490,0.000,0.000,0.000,Close,Up,-32.060,-0.037,TRUE,69.304,86.467,5.375,0.000,0.000,7.500,5.500,0.000,0.000,0.000,11.650,0.000,11.600,
2300,Auto Enable,TRUE,-0.490,0.000,0.000,0.000,Close,Up,-29.170,-0.052,TRUE,72.227,87.133,5.250,0.000,0.000,7.375,5.250,0.000,0.000,0.000,11.650,0.000,11.600,
2350,Auto Enable,TRUE,-0.490,0.000,0.000,0.000,Close,Up,-25.520,0.013,TRUE,75.905,88.095,5.250,0.000,0.000,7.500,5.500,0.000,0.000,0.000,11.650,0.000,11.550,
2400,Auto Enable,TRUE,-0.490,-0.151,0.000,0.000,Close,Up,-20.120,-0.103,TRUE,78.943,89.005,5.250,0.000,0.000,7.250,5.125,0.000,0.000,0.000,11.600,0.000,11.550,
2450,Auto Enable,TRUE,-0.490,-0.084,0.000,0.000,Close,Up,-17.590,-0.111,TRUE,81.942,90.030,5.250,0.000,0.000,7.250,5.250,0.000,0.000,0.000,11.650,0.000,11.550,
2500,Auto Enable,TRUE,-0.490,-0.339,0.000,0.000,Close,Up,-13.780,-0.119,TRUE,84.980,91.184,5.000,0.000,0.000,7.125,5.250,1.875,0.000,2.250,11.600,0.000,11.550,
2550,Auto Enable,TRUE,-0.490,-0.233,0.000,0.000,Close,Up,-12.320,-0.178,TRUE,87.274,92.260,5.125,0.000,0.000,7.125,5.125,0.000,0.000,2.250,11.600,0.000,11.500,
2600,Auto Enable,TRUE,-0.490,-0.071,0.000,0.000,Close,Up,-10.500,0.135,TRUE,89.633,93.504,5.000,0.000,0.000,6.625,5.250,0.000,0.000,0.000,11.600,0.000,11.500,
2650,Auto Enable,TRUE,-0.490,-0.078,0.000,0.000,Close,Up,-7.860,-0.041,TRUE,93.670,95.362,4.500,0.000,0.000,6.375,5.000,2.000,0.000,2.375,11.600,0.000,11.350,
2700,Auto Enable,TRUE,-0.472,-0.490,0.000,0.000,Close,Up,-4.250,-0.044,TRUE,97.016,97.093,4.250,0.000,0.000,6.250,4.500,7.000,4.375,4.625,11.300,0.000,11.250,
2750,Auto Enable,TRUE,-0.434,-0.490,0.000,0.000,Close,Up,-2.600,-0.427,TRUE,99.541,99.118,3.000,0.000,0.000,4.750,3.625,7.000,4.375,11.125,11.350,0.000,11.300,
2800,Auto Enable,TRUE,-0.490,-0.490,0.000,0.000,Close,Up,-1.990,-0.161,TRUE,103.027,102.463,2.875,0.000,0.000,5.125,3.875,4.500,3.000,10.125,11.400,0.000,11.450,
2850,Auto Enable,TRUE,-0.490,-0.482,0.000,0.000,Close,Up,-2.090,0.081,TRUE,106.411,106.052,3.250,0.000,0.000,5.125,3.625,3.625,2.625,8.375,11.650,0.000,11.400,
2900,Auto Enable,TRUE,-0.490,-0.453,0.000,0.000,Close,Up,-2.400,0.085,TRUE,110.256,110.013,3.125,0.000,0.000,4.875,3.375,3.000,1.750,6.000,11.750,0.000,11.650,
2950,Auto Enable,TRUE,-0.490,-0.430,0.000,0.000,Close,Up,-2.480,-0.027,TRUE,114.319,114.063,2.875,0.000,0.000,4.750,3.250,2.250,0.000,4.750,11.900,0.000,11.700,
3000,Auto Enable,TRUE,-0.490,-0.420,0.000,0.000,Close,Up,-2.360,0.091,TRUE,118.562,118.190,2.625,0.000,0.000,4.375,3.125,0.000,0.000,3.000,11.850,0.000,11.750,
3050,Auto Enable,TRUE,-0.490,-0.433,0.000,0.000,Close,Up,-1.830,0.074,TRUE,123.920,123.125,2.500,0.000,0.000,3.875,2.750,0.000,0.000,2.875,11.750,0.000,11.700,
3100,Auto Enable,TRUE,-0.490,-0.489,0.000,0.000,Close,Up,-1.430,-0.019,TRUE,128.303,127.201,2.250,0.000,0.000,4.000,2.750,2.625,1.875,3.500,11.600,0.000,11.600,
3150,Auto Enable,TRUE,-0.490,-0.490,0.000,0.000,Close,Up,-1.030,0.023,TRUE,132.725,131.469,2.125,0.000,0.000,3.750,2.750,2.750,2.000,5.625,11.550,0.000,11.550,
3200,Auto Enable,TRUE,-0.490,-0.489,0.000,0.000,Close,Up,-0.950,0.080,TRUE,137.109,135.827,2.125,0.000,0.000,3.750,2.500,2.750,1.875,5.750,11.700,0.000,11.500,
3250,Auto Enable,TRUE,-0.490,-0.486,0.000,0.000,Close,Up,-1.060,0.053,TRUE,141.633,140.454,2.000,0.000,0.000,3.625,2.500,2.375,1.625,5.625,11.750,0.000,11.700,
3300,Auto Enable,TRUE,-0.490,-0.477,0.000,0.000,Close,Up,-1.210,-0.216,TRUE,147.337,146.222,2.000,0.000,0.000,3.625,2.500,2.250,1.625,5.000,11.750,0.000,11.750,
3350,Auto Enable,TRUE,-0.490,-0.469,0.000,0.000,Close,Up,-1.350,0.294,TRUE,150.811,149.798,1.875,0.000,0.000,3.500,2.375,1.875,0.000,4.500,11.750,0.000,11.700,
3400,Auto Enable,TRUE,-0.490,-0.460,0.000,0.000,Close,Up,-1.420,-0.033,TRUE,155.463,154.348,1.875,0.000,0.000,3.250,2.250,0.000,0.000,4.250,11.750,0.000,11.700,
3450,Auto Enable,TRUE,-0.490,-0.452,0.000,0.000,Close,Up,-1.380,0.283,TRUE,160.373,159.142,1.875,0.000,0.000,3.375,2.250,0.000,0.000,3.500,11.850,0.000,11.750,
3500,Auto Enable,TRUE,-0.490,-0.455,0.000,0.000,Close,Up,-1.220,-0.057,TRUE,164.833,163.462,1.875,0.000,0.000,3.375,2.375,0.000,0.000,3.750,11.900,0.000,11.800,
3550,Auto Enable,TRUE,-0.490,-0.456,0.000,0.000,Close,Up,-1.060,-0.128,TRUE,168.409,166.884,1.875,0.000,0.000,3.500,2.375,0.000,0.000,3.750,11.850,0.000,11.750,
3600,Auto Enable,TRUE,-0.490,-0.449,0.000,0.000,Close,Up,-0.900,0.238,TRUE,174.203,172.549,1.875,0.000,0.000,3.500,2.250,0.000,0.000,3.625,11.800,0.000,11.750,
3650,Auto Enable,TRUE,-0.490,-0.490,0.000,0.000,Close,Up,-0.680,-0.029,TRUE,176.471,174.728,1.875,0.000,0.000,3.375,2.250,2.250,1.750,4.875,11.800,0.000,11.650,
3700,Auto Enable,TRUE,-0.490,-0.490,0.000,0.000,Close,Up,-0.550,0.026,TRUE,183.495,181.662,1.750,0.000,0.000,3.375,2.250,2.250,1.750,5.375,11.750,0.000,11.600,
3750,Auto Enable,TRUE,-0.490,-0.488,0.000,0.000,Close,Up,-0.640,-0.115,TRUE,188.135,186.379,1.875,0.000,0.000,3.250,2.250,2.125,1.625,5.125,11.700,0.000,11.650,
3800,Auto Enable,TRUE,-0.490,-0.484,0.000,0.000,Close,Up,-0.820,0.366,TRUE,193.942,192.288,1.750,0.000,0.000,3.250,2.250,2.125,1.625,5.000,11.750,0.000,11.700,
3850,Auto Enable,TRUE,-0.490,-0.483,0.000,0.000,Close,Up,-0.930,-0.104,TRUE,198.710,197.133,1.750,0.000,0.000,3.250,2.375,1.875,0.000,4.500,11.650,0.000,11.650,
3900,Auto Enable,TRUE,-0.490,-0.471,0.000,0.000,Close,Up,-1.190,-0.083,TRUE,203.350,201.799,1.875,0.000,0.000,3.250,2.250,0.000,0.000,4.375,11.650,0.000,11.600,
3950,Auto Enable,TRUE,-0.490,-0.460,0.000,0.000,Close,Up,-1.290,-0.195,TRUE,207.990,206.477,1.625,0.000,0.000,3.125,0.000,0.000,0.000,3.625,11.700,0.000,11.600,
4000,Auto Enable,TRUE,-0.490,-0.457,0.000,0.000,Close,Up,-1.290,0.060,TRUE,212.758,211.155,1.625,0.000,0.000,3.125,0.000,0.000,0.000,3.000,11.700,0.000,11.650,
4050,Auto Enable,TRUE,-0.490,-0.451,0.000,0.000,Close,Up,-1.150,0.151,TRUE,217.423,215.706,1.750,0.000,0.000,3.250,2.250,0.000,0.000,3.500,11.850,0.000,11.750,
4100,Auto Enable,TRUE,-0.490,-0.457,0.000,0.000,Close,Up,-0.870,-0.084,TRUE,223.383,221.461,1.750,0.000,0.000,3.250,2.250,0.000,1.750,3.875,11.800,0.000,11.700,
4150,Auto Enable,TRUE,-0.490,-0.490,0.000,0.000,Close,Up,-0.640,-0.008,TRUE,228.126,226.024,1.625,0.000,0.000,3.375,2.375,2.250,1.750,5.125,11.700,0.000,11.600,
4200,Auto Enable,TRUE,-0.490,-0.490,0.000,0.000,Close,Up,-0.700,-0.136,TRUE,234.150,231.997,1.750,0.000,0.000,3.375,2.375,2.125,1.875,5.125,11.750,0.000,11.650,
4250,Auto Enable,TRUE,-0.490,-0.487,0.000,0.000,Close,Up,-0.860,0.084,TRUE,237.495,235.547,1.625,0.000,0.000,3.250,2.375,2.000,1.625,5.125,11.750,0.000,11.600,
4300,Auto Enable,TRUE,-0.490,-0.481,0.000,0.000,Close,Up,-1.050,-0.145,TRUE,242.340,240.443,1.625,0.000,0.000,3.375,2.250,1.875,1.500,4.375,11.650,0.000,11.650,
4350,Auto Enable,TRUE,-0.490,-0.474,0.000,0.000,Close,Up,-1.180,-0.124,TRUE,246.929,245.109,1.625,0.000,0.000,3.250,2.250,0.000,0.000,4.125,11.750,0.000,11.700,
4400,Auto Enable,TRUE,-0.490,-0.463,0.000,0.000,Close,Up,-1.290,0.280,TRUE,252.825,250.992,1.750,0.000,0.000,3.250,2.250,0.000,0.000,3.750,11.750,0.000,11.650,
4450,Auto Enable,TRUE,-0.490,-0.457,0.000,0.000,Close,Up,-1.300,0.088,TRUE,258.760,256.811,1.625,0.000,0.000,3.250,2.250,0.000,0.000,3.750,11.750,0.000,11.750,
4500,Auto Enable,TRUE,-0.490,-0.454,0.000,0.000,Close,Up,-1.170,0.249,TRUE,263.566,261.503,1.625,0.000,0.000,3.250,2.250,0.000,0.000,3.500,11.700,0.000,11.650,
4550,Auto Enable,TRUE,-0.490,-0.454,0.000,0.000,Close,Up,-0.940,0.048,TRUE,269.565,267.258,2.000,0.000,0.000,3.250,2.250,0.000,0.000,3.500,11.800,0.000,11.650,
4600,Auto Enable,TRUE,-0.490,-0.489,0.000,0.000,Close,Up,-0.700,-0.023,TRUE,273.141,270.706,1.750,0.000,0.000,3.250,0.000,0.000,1.875,4.000,11.800,0.000,11.650,
4650,Auto Enable,TRUE,-0.490,-0.490,0.000,0.000,Close,Up,-0.580,0.053,TRUE,278.883,276.422,1.500,0.000,0.000,3.250,2.375,2.250,1.750,5.125,11.700,0.000,11.600,
4700,Auto Enable,TRUE,-0.490,-0.490,0.000,0.000,Close,Up,-0.700,-0.154,TRUE,282.395,279.896,1.750,0.000,0.000,3.250,2.250,2.125,1.750,5.375,11.700,0.000,11.600,
4750,Auto Enable,TRUE,-0.490,-0.485,0.000,0.000,Close,Up,-0.810,0.016,TRUE,288.253,285.856,1.625,0.000,0.000,3.250,0.000,2.000,1.500,5.000,11.700,0.000,11.600,
4800,Auto Enable,TRUE,-0.490,-0.479,0.000,0.000,Close,Up,-1.070,-0.127,TRUE,293.021,290.637,1.625,0.000,0.000,3.250,2.250,0.000,1.500,4.375,11.700,0.000,11.550,
4850,Auto Enable,TRUE,-0.490,-0.470,0.000,0.000,Close,Up,-1.200,0.283,TRUE,297.661,295.290,1.750,0.000,0.000,3.250,2.250,0.000,0.000,4.000,11.650,0.000,11.600,
4900,Auto Enable,TRUE,-0.490,-0.458,0.000,0.000,Close,Up,-1.330,-0.093,TRUE,302.352,299.968,1.625,0.000,0.000,3.250,2.250,0.000,0.000,4.000,11.700,0.000,11.600,
4950,Auto Enable,TRUE,-0.490,-0.454,0.000,0.000,Close,Up,-1.290,-0.183,TRUE,308.171,305.672,1.625,0.000,0.000,3.250,0.000,0.000,0.000,3.500,11.700,0.000,11.600,
5000,Auto Enable,TRUE,-0.490,-0.451,0.000,0.000,Close,Up,-1.160,-0.065,TRUE,315.259,312.542,1.625,0.000,0.000,3.250,2.250,0.000,0.000,3.250,11.600,0.000,11.600,
5050,Auto Enable,TRUE,-0.490,-0.450,0.000,0.000,Close,Up,-0.860,0.130,TRUE,319.886,316.977,1.625,0.000,0.000,3.375,2.250,0.000,0.000,3.375,11.700,0.000,11.650,
5100,Auto Enable,TRUE,-0.490,-0.490,0.000,0.000,Close,Up,-0.680,0.143,TRUE,324.552,321.501,1.750,0.000,0.000,3.375,2.250,2.375,1.875,3.500,11.650,0.000,11.600,
5150,Auto Enable,TRUE,-0.490,-0.490,0.000,0.000,Close,Up,-0.570,-0.151,TRUE,330.371,327.320,1.750,0.000,0.000,3.375,2.250,2.250,1.875,5.250,11.650,0.000,11.550,
5200,Auto Enable,TRUE,-0.490,-0.488,0.000,0.000,Close,Up,-0.670,-0.160,TRUE,336.165,333.152,1.625,0.000,0.000,3.250,2.250,2.125,1.625,4.875,11.600,0.000,11.600,
5250,Auto Enable,TRUE,-0.490,-0.484,0.000,0.000,Close,Up,-0.860,0.020,TRUE,340.817,337.895,1.625,0.000,0.000,3.250,2.375,2.125,1.625,4.750,11.700,0.000,11.600,
5300,Auto Enable,TRUE,-0.490,-0.475,0.000,0.000,Close,Up,-1.070,0.019,TRUE,345.534,342.650,1.625,0.000,0.000,3.250,0.000,0.000,0.000,4.375,11.700,0.000,11.600,
5350,Auto Enable,TRUE,-0.490,-0.466,0.000,0.000,Close,Up,-1.220,-0.058,TRUE,350.213,347.303,1.625,0.000,0.000,3.250,0.000,0.000,0.000,4.000,11.650,0.000,11.600,
5400,Auto Enable,TRUE,-0.490,-0.459,0.000,0.000,Close,Up,-1.280,0.226,TRUE,354.878,351.969,1.625,0.000,0.000,3.250,2.250,0.000,0.000,3.625,11.650,0.000,11.600,
5450,Auto Enable,TRUE,-0.490,-0.457,0.000,0.000,Close,Up,-1.220,0.036,TRUE,359.633,356.557,1.500,0.000,0.000,3.375,2.250,0.000,0.000,3.500,11.700,0.000,11.600,
5500,Auto Enable,TRUE,-0.490,-0.453,0.000,0.000,Close,Up,-1.100,0.343,TRUE,364.286,361.095,1.750,0.000,0.000,3.375,2.375,0.000,0.000,3.500,11.650,0.000,11.600,
5550,Auto Enable,TRUE,-0.490,-0.448,0.000,0.000,Close,Up,-0.990,0.204,TRUE,368.888,365.606,1.625,0.000,0.000,3.250,2.250,0.000,0.000,3.625,11.650,0.000,11.600,
