
Match Number: 0 
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,	PCMSolenoidVolt,
int,	string,	string,	float,	float,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4,	PWM 2 PDP 1 (intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,	PCM Solenoid Volt,
0,Tele Enable,-0.000,0.000,FALSE,9.320,0.000,FALSE,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,11.938,11.350,10.969,Open,Down,
50,Tele Enable,-0.000,0.000,FALSE,9.430,0.595,TRUE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,11.188,11.200,10.875,Open,Down,
100,Tele Enable,-0.000,0.000,FALSE,9.410,0.327,TRUE,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,11.188,11.150,10.750,Open,Down,
150,Tele Enable,-0.000,0.000,FALSE,9.150,-0.359,TRUE,0.026,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,11.250,11.200,10.812,Open,Down,
200,Tele Enable,-0.000,0.000,FALSE,9.500,0.921,TRUE,0.026,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,11.375,11.100,10.750,Open,Down,
250,Tele Enable,-0.000,0.000,FALSE,9.220,-0.538,TRUE,-0.026,-0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,11.281,11.200,10.812,Open,Down,
300,Tele Enable,-0.000,0.000,FALSE,9.630,-0.642,TRUE,-0.115,-0.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,11.250,11.000,10.594,Open,Down,
350,Tele Enable,-0.000,0.000,FALSE,9.390,0.648,TRUE,-0.064,-0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.700,11.000,10.800,10.469,Open,Down,
400,Tele Enable,-0.000,0.000,FALSE,9.330,-0.414,TRUE,-0.026,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.750,11.094,10.900,10.500,Open,Down,
450,Tele Enable,-0.000,0.000,FALSE,9.530,-0.126,TRUE,-0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,11.281,10.750,10.344,Open,Down,
500,Tele Enable,-0.000,0.000,FALSE,9.480,0.503,TRUE,-0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.450,11.250,10.750,10.406,Open,Down,
550,Tele Enable,-0.000,0.000,FALSE,9.290,0.202,TRUE,-0.026,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,11.094,10.750,10.406,Open,Down,
600,Tele Enable,-0.000,0.000,FALSE,9.350,-0.441,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,11.250,10.600,10.250,Open,Down,
650,Tele Enable,-0.000,0.000,FALSE,9.440,-0.545,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,11.188,10.600,10.312,Open,Down,
700,Tele Enable,-0.000,0.000,FALSE,9.480,0.243,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,11.188,10.750,10.406,Open,Down,
750,Tele Enable,-0.000,0.000,FALSE,9.370,0.520,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.600,11.344,10.650,10.312,Open,Down,
800,Tele Enable,-0.000,0.000,FALSE,9.270,0.103,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.600,11.344,10.700,10.312,Open,Down,
850,Tele Enable,-0.000,0.000,FALSE,9.360,-0.459,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,11.281,10.700,10.344,Open,Down,
900,Tele Enable,-0.000,0.000,FALSE,9.440,-0.607,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,11.250,10.800,10.406,Open,Down,
950,Tele Enable,-0.000,0.000,FALSE,9.500,0.245,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,11.281,10.750,10.344,Open,Down,
1000,Tele Enable,-0.000,0.000,FALSE,9.390,0.533,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,11.344,10.650,10.312,Open,Down,
1050,Tele Enable,-0.000,0.000,FALSE,9.280,0.111,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,11.281,10.700,10.344,Open,Down,
1100,Tele Enable,-0.000,0.000,FALSE,9.310,-0.431,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,11.250,10.750,10.406,Open,Down,
1150,Tele Enable,-0.000,0.000,FALSE,9.410,-0.581,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,11.281,10.700,10.344,Open,Down,
1200,Tele Enable,-0.000,0.000,FALSE,9.480,0.082,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.600,11.438,10.700,10.312,Open,Down,
1250,Tele Enable,-0.000,0.000,FALSE,9.440,0.535,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.600,11.344,10.750,10.344,Open,Down,
1300,Tele Enable,-0.000,0.000,FALSE,9.330,0.529,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.600,11.438,10.650,10.312,Open,Down,
1350,Tele Enable,-0.000,0.000,FALSE,9.270,-0.188,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.600,11.438,10.650,10.250,Open,Down,
1400,Tele Enable,-0.000,0.000,FALSE,9.310,-0.451,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,11.281,10.750,10.406,Open,Down,
1450,Tele Enable,-0.000,0.000,FALSE,9.420,-0.475,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,11.344,10.750,10.344,Open,Down,
1500,Tele Enable,-0.000,0.000,FALSE,9.460,-0.028,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,11.438,10.700,10.312,Open,Down,
1550,Tele Enable,-0.000,0.000,FALSE,9.450,0.450,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.500,11.500,10.700,10.344,Open,Down,
1600,Tele Enable,-0.000,0.000,FALSE,9.340,0.496,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,11.438,10.600,10.250,Open,Down,
1650,Tele Enable,-0.000,0.000,FALSE,9.290,0.302,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.550,11.438,10.600,10.250,Open,Down,
1700,Tele Enable,-0.000,0.000,FALSE,9.270,-0.146,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.450,11.375,10.650,10.250,Open,Down,
1750,Tele Enable,-0.000,0.000,FALSE,9.290,-0.440,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.450,11.375,10.600,10.188,Open,Down,
1800,Tele Enable,-0.000,0.000,FALSE,9.350,-0.407,TRUE,-0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.450,11.344,10.650,10.250,Open,Down,
