2017-02-21T22.16
Match: 0,Battery: 
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
1250,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,0.000,12.300,
1300,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,
1350,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.400,0.000,12.250,
1400,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,
1450,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,
1500,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,
1550,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.310,-0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,
1600,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.310,0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,
1650,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.310,-0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,
1700,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.300,
1750,Tele Enable,FALSE,0.000,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,
1800,Tele Enable,FALSE,-0.000,-0.122,-0.004,0.000,Open,Down,61.310,0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,
1850,Tele Enable,FALSE,-0.040,-0.122,-0.004,0.000,Open,Down,61.310,0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.250,
1900,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.004,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
1950,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.350,0.000,12.200,
2000,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.004,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.250,
2050,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
2100,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,-0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
2150,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
2200,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
2250,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
2300,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,-0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
2350,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
2400,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
2450,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
2500,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.200,
2550,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,-0.004,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
2600,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.003,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
2650,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,-0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
2700,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
2750,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,-0.002,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.150,
2800,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,0.000,12.150,
2850,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.200,
2900,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.000,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.150,
2950,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.300,0.003,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.250,0.000,12.150,
3000,Tele Enable,FALSE,-0.122,-0.122,-0.004,0.000,Open,Down,61.310,-0.001,FALSE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.300,0.000,12.150,
