Sat.Feb.11.2017.6.36.PM
Match Number: 0 
time,	robotMode,	leftTank,	rightTank,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,
int,	string,	float,	float,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Robot Mode,	Left Tank,	Right Tank,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 4,	PWM 2 PDP 1 (intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,

56650,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-8.613,3.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
56700,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.075,3.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
56750,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.280,3.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
56800,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.293,3.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
56850,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.293,3.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
56900,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.267,3.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
56950,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.267,3.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
57000,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.267,3.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
57050,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.267,3.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
57100,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.267,3.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
57150,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.267,3.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
57200,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.267,3.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
57250,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.267,3.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
57300,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.267,3.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
57350,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.267,3.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
57400,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
57450,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.267,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
57500,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
57550,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.267,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
57600,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
57650,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
57700,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
57750,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
57800,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,
57850,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
57900,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
57950,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
58000,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.200,
58050,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
58100,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
58150,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
58200,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
58250,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
58300,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
58350,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
58400,Tele Enable,-0.000,-0.000,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
58450,Tele Enable,-0.001,-0.001,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
58500,Tele Enable,-0.008,-0.033,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
58550,Tele Enable,-0.008,-0.080,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
58600,Tele Enable,-0.000,-0.181,0.000,0.000,FALSE,-9.254,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
58650,Tele Enable,0.000,-0.238,0.000,0.000,FALSE,-9.203,3.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
58700,Tele Enable,0.008,-0.295,0.000,0.000,FALSE,-9.126,3.230,0.000,0.000,0.000,0.000,0.000,0.000,2.125,0.000,12.000,
58750,Tele Enable,0.027,-0.340,0.000,0.000,FALSE,-8.818,3.281,0.000,0.000,0.000,0.000,0.000,0.000,2.125,3.500,11.950,
58800,Tele Enable,0.027,-0.368,0.000,0.000,FALSE,-8.460,3.371,0.000,0.000,0.000,0.000,0.000,0.000,3.875,6.000,11.850,
58850,Tele Enable,0.060,-0.387,0.000,0.000,FALSE,-7.665,3.512,0.000,0.000,0.000,0.000,0.000,0.000,5.375,7.250,11.900,
58900,Tele Enable,0.027,-0.278,0.000,0.000,FALSE,-6.998,3.615,0.000,0.000,0.000,0.000,0.000,0.000,5.375,7.750,11.850,
58950,Tele Enable,0.002,-0.181,0.000,0.000,FALSE,-5.973,3.756,0.000,0.000,0.000,0.000,0.000,0.000,1.500,7.750,12.050,
59000,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-5.524,3.884,0.000,0.000,0.000,0.000,0.000,0.000,1.500,2.250,12.100,
59050,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-5.178,4.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
59100,Tele Enable,-0.000,0.009,0.000,0.000,FALSE,-5.153,4.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
59150,Tele Enable,-0.000,0.126,0.000,0.000,FALSE,-5.191,4.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
59200,Tele Enable,-0.000,0.340,0.000,0.000,FALSE,-5.217,4.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
59250,Tele Enable,-0.000,0.645,0.000,0.000,FALSE,-5.435,4.255,0.000,0.000,0.000,0.000,0.000,0.000,1.750,2.750,11.350,
59300,Tele Enable,0.005,0.684,0.000,0.000,FALSE,-6.729,4.255,0.000,0.000,0.000,0.000,0.000,0.000,18.125,20.000,10.900,
59350,Tele Enable,0.008,0.750,0.000,0.000,FALSE,-8.152,4.243,0.000,0.000,0.000,0.000,0.000,0.000,26.250,28.250,10.750,
59400,Tele Enable,0.008,0.750,0.000,0.000,FALSE,-11.036,4.038,0.000,0.000,0.000,0.000,0.000,0.000,26.250,29.750,10.850,
59450,Tele Enable,0.000,0.849,0.000,0.000,FALSE,-13.253,3.909,0.000,0.000,0.000,0.000,0.000,0.000,26.250,29.750,10.800,
59500,Tele Enable,-0.000,0.778,0.000,0.000,FALSE,-17.393,3.704,0.000,0.000,0.000,0.000,0.000,0.000,27.750,27.750,10.900,
59550,Tele Enable,-0.000,0.583,0.000,0.000,FALSE,-20.226,3.615,0.000,0.000,0.000,0.000,0.000,0.000,22.875,27.750,11.400,
59600,Tele Enable,0.080,0.174,0.000,0.000,FALSE,-24.225,3.474,0.000,0.000,0.000,0.000,0.000,0.000,7.000,8.750,11.650,
59650,Tele Enable,0.313,-0.000,0.000,0.000,FALSE,-26.148,3.409,0.000,0.000,0.000,0.000,2.375,0.000,0.000,0.000,12.050,
59700,Tele Enable,0.480,-0.001,0.000,0.000,FALSE,-27.993,2.717,1.625,0.000,0.000,2.625,2.375,0.000,0.000,0.000,11.900,
59750,Tele Enable,0.658,-0.072,0.000,0.000,FALSE,-28.929,1.512,9.750,0.000,0.000,8.750,8.250,0.000,0.000,0.000,10.650,
59800,Tele Enable,0.658,-0.072,0.000,0.000,FALSE,-29.532,-1.756,9.750,0.000,0.000,18.125,16.625,0.000,0.000,0.000,11.050,
59850,Tele Enable,0.658,-0.120,0.000,0.000,FALSE,-29.878,-5.576,15.500,0.000,0.000,14.625,12.625,0.000,0.000,0.000,11.250,
59900,Tele Enable,0.658,-0.161,0.000,0.000,FALSE,-29.967,-8.344,15.500,0.000,0.000,14.625,12.625,0.000,0.000,0.000,11.200,
59950,Tele Enable,0.658,-0.216,0.000,0.000,FALSE,-29.942,-12.715,13.000,0.000,0.000,12.125,10.875,0.000,0.000,0.000,11.350,
60000,Tele Enable,0.658,-0.278,0.000,0.000,FALSE,-29.814,-15.842,10.750,0.000,0.000,10.250,8.375,0.000,0.000,0.000,11.400,
60050,Tele Enable,0.571,-0.278,0.000,0.000,FALSE,-29.403,-20.611,10.750,0.000,0.000,10.250,8.375,0.000,0.000,0.000,11.300,
60100,Tele Enable,0.513,-0.278,0.000,0.000,FALSE,-28.993,-23.648,6.875,0.000,0.000,7.250,5.625,0.000,2.375,3.000,11.600,
60150,Tele Enable,0.513,-0.278,0.000,0.000,FALSE,-28.275,-27.968,3.125,0.000,0.000,3.750,2.500,0.000,2.250,3.125,11.800,
60200,Tele Enable,0.459,-0.278,0.000,0.000,FALSE,-27.711,-30.762,3.125,0.000,0.000,3.250,0.000,0.000,1.875,2.875,11.750,
60250,Tele Enable,0.407,-0.216,0.000,0.000,FALSE,-26.827,-34.594,2.625,0.000,0.000,3.250,0.000,0.000,1.750,2.250,11.950,
60300,Tele Enable,0.313,-0.181,0.000,0.000,FALSE,-26.327,-36.927,1.375,0.000,0.000,0.000,0.000,0.000,0.000,2.250,12.000,
60350,Tele Enable,0.313,-0.181,0.000,0.000,FALSE,-25.673,-40.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,
60400,Tele Enable,0.295,-0.161,0.000,0.000,FALSE,-25.391,-41.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,
60450,Tele Enable,0.427,-0.161,0.000,0.000,FALSE,-25.225,-44.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.950,
60500,Tele Enable,0.480,-0.161,0.000,0.000,FALSE,-25.225,-46.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.850,
60550,Tele Enable,0.536,-0.216,0.000,0.000,FALSE,-25.225,-47.873,5.250,0.000,0.000,4.875,4.000,0.000,0.000,0.000,11.400,
60600,Tele Enable,0.536,-0.216,0.000,0.000,FALSE,-25.225,-50.732,9.125,0.000,0.000,8.750,6.875,0.000,0.000,0.000,11.400,
60650,Tele Enable,0.427,-0.216,0.000,0.000,FALSE,-25.186,-52.795,9.250,0.000,0.000,9.000,7.750,0.000,1.500,2.125,11.450,
60700,Tele Enable,0.407,-0.216,0.000,0.000,FALSE,-25.174,-55.987,5.250,0.000,0.000,5.125,4.125,0.000,0.000,2.250,11.800,
60750,Tele Enable,0.377,-0.216,0.000,0.000,FALSE,-25.174,-57.909,5.250,0.000,0.000,5.125,4.125,0.000,1.500,2.250,11.850,
60800,Tele Enable,0.340,-0.216,0.000,0.000,FALSE,-25.174,-60.614,2.000,0.000,0.000,2.750,0.000,0.000,1.500,2.250,11.950,
60850,Tele Enable,0.254,-0.131,0.000,0.000,FALSE,-25.174,-62.216,0.000,0.000,0.000,0.000,0.000,0.000,1.500,2.250,11.950,
60900,Tele Enable,0.174,-0.060,0.000,0.000,FALSE,-25.199,-64.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
60950,Tele Enable,0.131,-0.000,0.000,0.000,FALSE,-25.276,-65.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
61000,Tele Enable,0.131,0.000,0.000,0.000,FALSE,-25.468,-66.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.150,
61050,Tele Enable,0.115,0.000,0.000,0.000,FALSE,-25.609,-66.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
61100,Tele Enable,0.115,0.000,0.000,0.000,FALSE,-25.802,-67.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
61150,Tele Enable,0.115,0.000,0.000,0.000,FALSE,-25.891,-67.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
61200,Tele Enable,0.115,0.009,0.000,0.000,FALSE,-25.930,-67.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
61250,Tele Enable,0.115,0.025,0.000,0.000,FALSE,-25.904,-67.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
61300,Tele Enable,0.115,0.076,0.000,0.000,FALSE,-25.891,-67.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,
61350,Tele Enable,0.115,0.143,0.000,0.000,FALSE,-25.891,-67.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,
61400,Tele Enable,0.115,0.254,0.000,0.000,FALSE,-25.904,-67.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.100,
61450,Tele Enable,0.155,0.295,0.000,0.000,FALSE,-26.045,-67.292,0.000,0.000,0.000,0.000,0.000,0.000,2.625,3.125,11.950,
61500,Tele Enable,0.223,0.340,0.000,0.000,FALSE,-26.289,-67.305,0.000,0.000,0.000,0.000,0.000,0.000,2.625,3.125,11.850,
61550,Tele Enable,0.223,0.368,0.000,0.000,FALSE,-26.878,-67.651,0.000,0.000,0.000,0.000,0.000,0.000,4.625,6.000,11.750,
61600,Tele Enable,0.174,0.437,0.000,0.000,FALSE,-27.429,-68.035,1.375,0.000,0.000,0.000,0.000,0.000,5.625,7.125,11.650,
61650,Tele Enable,0.143,0.469,0.000,0.000,FALSE,-28.724,-68.689,1.375,0.000,0.000,0.000,0.000,0.000,8.000,10.125,11.600,
61700,Tele Enable,0.143,0.491,0.000,0.000,FALSE,-29.839,-69.138,0.000,0.000,0.000,0.000,0.000,0.000,9.625,12.000,11.600,
61750,Tele Enable,0.143,0.491,0.000,0.000,FALSE,-31.890,-69.740,0.000,0.000,0.000,0.000,0.000,0.000,8.625,12.000,11.650,
61800,Tele Enable,0.143,0.525,0.000,0.000,FALSE,-33.402,-70.137,0.000,0.000,0.000,0.000,0.000,0.000,8.625,11.125,11.700,
61850,Tele Enable,0.104,0.548,0.000,0.000,FALSE,-35.876,-70.778,0.000,0.000,0.000,0.000,0.000,0.000,8.625,10.875,11.650,
61900,Tele Enable,0.068,0.583,0.000,0.000,FALSE,-38.568,-71.419,0.000,0.000,0.000,0.000,0.000,0.000,9.500,10.875,11.650,
61950,Tele Enable,0.000,0.583,0.000,0.000,FALSE,-40.606,-71.804,0.000,0.000,0.000,0.000,0.000,0.000,9.500,11.625,11.550,
62000,Tele Enable,-0.000,0.583,0.000,0.000,FALSE,-43.733,-72.227,0.000,0.000,0.000,0.000,0.000,0.000,9.875,13.750,11.600,
62050,Tele Enable,-0.002,0.491,0.000,0.000,FALSE,-45.951,-72.470,0.000,0.000,0.000,0.000,0.000,0.000,9.875,12.375,11.650,
62100,Tele Enable,-0.004,0.469,0.000,0.000,FALSE,-49.219,-72.778,0.000,0.000,0.000,0.000,0.000,0.000,6.875,9.000,11.800,
62150,Tele Enable,-0.010,0.469,0.000,0.000,FALSE,-51.232,-72.983,0.000,0.000,12.625,0.000,0.000,0.000,3.750,4.875,11.550,
62200,Tele Enable,-0.020,0.469,0.000,0.000,FALSE,-54.167,-73.278,0.000,0.000,12.625,0.000,0.000,0.000,4.000,4.875,11.500,
62250,Tele Enable,-0.033,0.387,0.000,0.000,FALSE,-56.025,-73.444,0.000,0.000,13.750,0.000,0.000,0.000,3.750,5.500,11.700,
62300,Tele Enable,-0.008,0.209,0.000,0.000,FALSE,-58.666,-73.701,0.000,0.000,5.125,0.000,0.000,0.000,3.750,5.125,11.900,
62350,Tele Enable,-0.004,0.000,0.000,0.000,FALSE,-60.191,-73.867,0.000,0.000,2.875,0.000,0.000,0.000,0.000,0.000,12.000,
62400,Tele Enable,-0.004,-0.016,0.000,0.000,FALSE,-61.652,-74.149,0.000,0.000,2.875,0.000,0.000,0.000,0.000,0.000,12.050,
62450,Tele Enable,-0.033,-0.149,0.000,0.000,FALSE,-62.229,-74.342,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,12.050,
62500,Tele Enable,-0.072,-0.149,0.000,0.000,FALSE,-62.549,-74.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,
62550,Tele Enable,-0.104,-0.149,0.000,0.000,FALSE,-62.524,-74.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,
62600,Tele Enable,-0.131,-0.201,0.000,0.000,FALSE,-62.511,-74.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.050,
62650,Tele Enable,-0.149,-0.216,0.000,0.000,FALSE,-62.421,-74.636,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,
62700,Tele Enable,-0.161,-0.295,0.000,0.000,FALSE,-62.306,-74.572,0.000,0.000,0.000,0.000,0.000,0.000,2.500,0.000,12.050,
62750,Tele Enable,-0.161,-0.321,0.000,0.000,FALSE,-61.973,-74.393,0.000,0.000,0.000,0.000,0.000,0.000,2.500,3.375,11.850,
62800,Tele Enable,-0.238,-0.340,0.000,0.000,FALSE,-61.601,-74.226,0.000,0.000,0.000,0.000,0.000,0.000,3.875,5.375,11.800,
62850,Tele Enable,-0.254,-0.340,0.000,0.000,FALSE,-60.845,-73.765,0.000,0.000,0.000,0.000,0.000,0.000,4.125,6.000,11.750,
62900,Tele Enable,-0.278,-0.254,0.000,0.000,FALSE,-60.255,-73.290,1.625,0.000,0.000,0.000,0.000,0.000,3.000,4.375,12.150,
62950,Tele Enable,-0.295,-0.254,0.000,0.000,FALSE,-59.319,-72.278,2.125,0.000,0.000,0.000,0.000,0.000,3.000,4.375,12.200,
63000,Tele Enable,-0.368,-0.238,0.000,0.000,FALSE,-58.717,-71.445,2.250,0.000,0.000,2.500,0.000,0.000,0.000,2.125,12.150,
63050,Tele Enable,-0.387,-0.201,0.000,0.000,FALSE,-57.820,-69.907,3.750,0.000,0.000,4.000,2.625,0.000,0.000,0.000,12.050,
63100,Tele Enable,-0.448,-0.094,0.000,0.000,FALSE,-57.230,-68.612,3.750,0.000,0.000,4.000,2.625,0.000,0.000,0.000,12.050,
63150,Tele Enable,-0.448,-0.042,0.000,0.000,FALSE,-56.371,-66.331,5.500,0.000,3.000,6.375,4.500,0.000,0.000,0.000,11.950,
63200,Tele Enable,-0.448,0.000,0.000,0.000,FALSE,-55.974,-64.651,6.750,0.000,3.000,6.375,4.500,0.000,0.000,0.000,11.950,
63250,Tele Enable,-0.448,0.000,0.000,0.000,FALSE,-55.461,-61.909,5.500,0.000,2.500,5.500,4.125,0.000,0.000,0.000,12.000,
63300,Tele Enable,-0.448,-0.010,0.000,0.000,FALSE,-55.154,-60.037,4.875,0.000,2.125,5.000,3.750,0.000,0.000,0.000,12.050,
63350,Tele Enable,-0.368,-0.033,0.000,0.000,FALSE,-54.756,-57.192,4.875,0.000,2.125,4.750,3.500,0.000,0.000,0.000,12.000,
63400,Tele Enable,-0.321,-0.072,0.000,0.000,FALSE,-54.397,-54.436,4.750,0.000,2.375,4.750,0.000,0.000,0.000,0.000,12.150,
63450,Tele Enable,-0.254,-0.181,0.000,0.000,FALSE,-54.141,-52.859,1.625,0.000,4.000,2.500,0.000,0.000,0.000,0.000,12.300,
63500,Tele Enable,-0.238,-0.216,0.000,0.000,FALSE,-53.616,-50.898,0.000,0.000,3.625,0.000,0.000,0.000,0.000,0.000,12.300,
63550,Tele Enable,-0.216,-0.278,0.000,0.000,FALSE,-53.141,-49.822,0.000,0.000,2.750,0.000,0.000,0.000,0.000,0.000,12.250,
63600,Tele Enable,-0.216,-0.295,0.000,0.000,FALSE,-52.244,-48.604,0.000,0.000,2.625,0.000,0.000,0.000,1.500,2.250,12.250,
63650,Tele Enable,-0.216,-0.321,0.000,0.000,FALSE,-51.449,-47.861,0.000,0.000,2.625,0.000,0.000,0.000,1.500,2.250,12.200,
63700,Tele Enable,-0.216,-0.321,0.000,0.000,FALSE,-50.219,-46.874,0.000,0.000,2.375,0.000,0.000,0.000,2.375,3.750,12.200,
63750,Tele Enable,-0.278,-0.321,0.000,0.000,FALSE,-49.335,-46.194,0.000,0.000,2.375,0.000,0.000,0.000,2.500,3.750,12.200,
63800,Tele Enable,-0.321,-0.321,0.000,0.000,FALSE,-47.963,-45.028,0.000,0.000,2.375,0.000,0.000,0.000,2.250,3.500,12.200,
63850,Tele Enable,-0.321,-0.321,0.000,0.000,FALSE,-47.027,-44.079,1.500,0.000,2.375,3.000,0.000,0.000,2.250,3.375,12.100,
63900,Tele Enable,-0.321,-0.340,0.000,0.000,FALSE,-45.553,-42.452,2.625,0.000,2.375,3.000,0.000,0.000,2.250,3.375,12.150,
63950,Tele Enable,-0.321,-0.340,0.000,0.000,FALSE,-44.477,-41.260,2.250,0.000,0.000,2.625,0.000,0.000,2.250,3.500,12.150,
64000,Tele Enable,-0.368,-0.340,0.000,0.000,FALSE,-42.759,-39.427,2.250,0.000,0.000,0.000,0.000,0.000,2.250,3.625,12.200,
64050,Tele Enable,-0.387,-0.254,0.000,0.000,FALSE,-41.618,-38.068,3.750,0.000,0.000,3.750,2.750,0.000,1.500,2.250,12.150,
64100,Tele Enable,-0.417,-0.238,0.000,0.000,FALSE,-39.952,-35.761,3.750,0.000,0.000,3.750,2.750,0.000,0.000,2.250,12.200,
64150,Tele Enable,-0.278,-0.238,0.000,0.000,FALSE,-38.376,-33.210,4.125,0.000,0.000,4.125,3.375,0.000,0.000,0.000,12.150,
64200,Tele Enable,-0.216,-0.238,0.000,0.000,FALSE,-37.363,-31.659,2.750,0.000,0.000,3.500,2.625,0.000,0.000,0.000,12.400,
64250,Tele Enable,-0.161,-0.238,0.000,0.000,FALSE,-35.838,-29.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,
64300,Tele Enable,-0.080,-0.238,0.000,0.000,FALSE,-34.851,-28.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,
64350,Tele Enable,-0.072,-0.238,0.000,0.000,FALSE,-33.351,-27.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,
64400,Tele Enable,-0.072,-0.238,0.000,0.000,FALSE,-32.467,-26.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,
64450,Tele Enable,-0.052,-0.238,0.000,0.000,FALSE,-31.275,-25.776,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,
64500,Tele Enable,-0.027,-0.295,0.000,0.000,FALSE,-30.621,-25.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.450,
64550,Tele Enable,-0.020,-0.295,0.000,0.000,FALSE,-29.634,-25.097,0.000,0.000,0.000,0.000,0.000,0.000,1.875,0.000,12.300,
64600,Tele Enable,-0.052,-0.295,0.000,0.000,FALSE,-29.057,-24.943,0.000,0.000,0.000,0.000,0.000,0.000,2.375,3.000,12.350,
64650,Tele Enable,-0.072,-0.216,0.000,0.000,FALSE,-28.199,-24.738,0.000,0.000,0.000,0.000,0.000,0.000,2.375,3.625,12.450,
64700,Tele Enable,-0.072,-0.181,0.000,0.000,FALSE,-27.750,-24.584,0.000,0.000,0.000,0.000,0.000,0.000,1.625,2.375,12.450,
64750,Tele Enable,-0.042,-0.033,0.000,0.000,FALSE,-27.327,-24.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,
64800,Tele Enable,-0.042,-0.001,0.000,0.000,FALSE,-27.199,-24.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,
64850,Tele Enable,-0.008,0.000,0.000,0.000,FALSE,-27.173,-24.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
64900,Tele Enable,-0.004,0.000,0.000,0.000,FALSE,-27.212,-24.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
64950,Tele Enable,-0.001,0.000,0.000,0.000,FALSE,-27.237,-24.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
65000,Tele Enable,-0.001,0.000,0.000,0.000,FALSE,-27.250,-24.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
65050,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-27.237,-24.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
65100,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-27.237,-24.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,
65150,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-27.237,-24.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,
65200,Tele Enable,-0.000,0.000,0.000,0.000,FALSE,-27.237,-24.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.500,
