Fri.Apr.07.2017.1.11.PM
Match: 0,Battery: 
time,	realTime,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	seesTarget,	targetDistance,	targetAngle,	PDP2,	PDP3,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
int,	int,	string,	boolean,	float,	float,	float,	float,	string,	string,	float,	float,	boolean,	float,	float,	boolean,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,	float,
Time (ms),	Real Time (ms),	Robot Mode,	FMS Connected,	Left Tank,	Right Tank,	Intake Speed,	Climber Speed,	Pincher State,	Arm State,	Yaw,	Y-Axis Acceleration,	Moving?,	Left Distance,	Right Distance,	Sees Target?,	Target Distance,	Target Angle,	PWM 0 PDP 2 (L Drive),	PWM 1 PDP 3 (Scaler),	PWM 2 PDP 1 (Intake),	PWM 3 PDP 0 (L Drive),	PWM 4 PDP 15 (L Drive),	PWM 5 PDP 12 (R Drive),	PWM 6 PDP 13 (R Drive),	PWM 7 PDP 14 (R Drive),	Voltage,	PCM Current,	PCM Input Voltage,
0, 0,Tele Enable,FALSE,-0.056,-0.006,-0.005,0.000,Open,Down,-0.070,0.000,FALSE,0.000,0.000,FALSE,-4.867,12.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,10.812,11.850,
100, 101,Tele Enable,FALSE,-0.056,-0.006,-0.005,0.000,Open,Down,-0.030,-0.023,TRUE,0.000,0.000,FALSE,-4.917,12.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,10.031,11.900,
200, 201,Tele Enable,FALSE,-0.056,-0.006,-0.005,0.000,Open,Down,0.060,-0.066,TRUE,0.000,0.000,FALSE,-4.907,12.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.875,11.900,
300, 302,Tele Enable,FALSE,-0.056,-0.006,-0.005,0.000,Open,Down,0.040,0.260,TRUE,0.000,0.000,FALSE,-4.907,12.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.906,11.850,
400, 404,Tele Enable,FALSE,-0.056,-0.006,-0.005,0.000,Open,Down,-0.040,0.151,TRUE,0.000,0.000,FALSE,-4.907,12.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,9.969,11.850,
500, 506,Tele Enable,FALSE,-0.056,-0.006,-0.005,0.000,Open,Down,0.010,-0.174,TRUE,0.000,0.000,FALSE,-4.907,12.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,9.875,11.850,
600, 607,Tele Enable,FALSE,-0.056,-0.006,-0.005,0.000,Open,Down,0.080,0.232,TRUE,0.000,0.000,FALSE,-4.897,12.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,9.906,11.850,
700, 707,Tele Enable,FALSE,-0.056,-0.006,-0.005,0.000,Open,Down,-0.050,-0.273,TRUE,0.000,0.000,FALSE,-4.897,12.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,9.906,11.800,
