Sat.Mar.11.2017.2.00.PM
Match: 9,Battery: 2017
time,	robotMode,	FMSConnected,	leftTank,	rightTank,	intakeSpeed,	climberSpeed,	pincherState,	armState,	yaw,	yAxisAccel,	isMoving,	leftDistance,	rightDistance,	PDP2,	PDP4,	PDP1,	PDP0,	PDP15,	PDP12,	PDP13,	PDP14,	voltage,	PCMCurrent,	PCMInputVolt,
450,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-0.310,0.231,TRUE,3.999,4.345,1.625,0.000,0.000,0.000,0.000,3.875,1.750,2.500,12.100,0.000,11.900,
500,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-1.510,-0.366,TRUE,4.140,5.319,0.000,0.000,0.000,0.000,0.000,3.625,0.000,4.000,12.350,0.000,12.350,
550,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-2.910,0.298,TRUE,4.563,6.832,0.000,0.000,0.000,0.000,0.000,3.000,0.000,3.250,12.300,0.000,12.300,
600,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-4.850,-0.043,TRUE,4.871,8.113,0.000,0.000,0.000,0.000,0.000,3.000,0.000,3.625,11.400,0.000,11.650,
650,Auto Enable,TRUE,-0.303,-0.042,0.000,0.000,Close,Up,-6.030,-0.216,TRUE,5.204,9.062,0.000,0.000,0.000,0.000,0.000,2.750,0.000,3.250,11.450,0.000,11.450,
700,Auto Enable,TRUE,-0.303,-0.042,0.000,0.000,Close,Up,-6.940,0.284,TRUE,5.819,9.728,1.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.300,0.000,11.350,
750,Auto Enable,TRUE,-0.303,-0.042,0.000,0.000,Close,Up,-6.350,-0.117,TRUE,7.024,10.254,1.625,0.000,0.000,3.000,0.000,0.000,0.000,0.000,12.550,0.000,12.450,
800,Auto Enable,TRUE,-0.303,-0.042,0.000,0.000,Close,Up,-5.310,-0.004,TRUE,7.729,10.498,1.625,0.000,0.000,2.750,2.375,0.000,0.000,0.000,12.450,0.000,12.400,
850,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-3.550,-0.095,TRUE,9.254,10.997,2.000,0.000,0.000,2.750,0.000,2.000,0.000,2.625,12.250,0.000,12.300,
900,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-3.120,-0.481,TRUE,9.767,11.869,0.000,0.000,0.000,0.000,0.000,3.250,0.000,2.625,11.800,0.000,11.800,
950,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-4.220,-0.026,TRUE,10.087,13.074,0.000,0.000,0.000,0.000,0.000,2.875,0.000,3.500,11.550,0.000,11.650,
1000,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-6.140,-0.075,TRUE,10.357,13.984,0.000,0.000,0.000,0.000,0.000,2.875,0.000,3.500,11.300,0.000,11.300,
1050,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Close,Up,-6.830,0.077,TRUE,10.703,14.907,0.000,0.000,0.000,0.000,0.000,2.750,0.000,3.250,11.300,0.000,11.350,
1100,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Up,-7.770,0.041,TRUE,11.036,15.766,0.000,0.000,0.000,0.000,0.000,2.750,0.000,3.250,11.400,0.000,11.250,
1150,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Up,-8.700,-0.026,TRUE,11.382,16.650,0.000,0.000,0.000,0.000,0.000,2.625,0.000,3.500,11.250,0.000,11.200,
1200,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Up,-9.620,-0.075,TRUE,11.600,17.240,0.000,0.000,0.000,0.000,0.000,2.500,0.000,3.625,11.250,0.000,11.100,
1250,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Up,-10.560,0.014,TRUE,12.061,18.419,0.000,0.000,0.000,0.000,0.000,2.750,0.000,3.500,11.250,0.000,11.100,
1300,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-11.300,0.226,TRUE,12.420,19.278,0.000,0.000,0.000,0.000,0.000,2.500,0.000,3.250,11.100,0.000,11.150,
1350,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-12.430,0.129,TRUE,12.766,20.188,0.000,0.000,0.000,0.000,0.000,2.500,0.000,3.250,11.150,0.000,11.050,
1400,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-12.920,-0.002,TRUE,13.112,21.059,0.000,0.000,0.000,0.000,0.000,2.625,0.000,3.500,11.250,0.000,11.250,
1450,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-13.840,-0.013,TRUE,13.381,21.649,0.000,0.000,0.000,0.000,0.000,2.625,0.000,3.375,11.150,0.000,11.100,
1500,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-14.670,0.011,TRUE,13.740,22.508,0.000,0.000,0.000,0.000,0.000,2.625,0.000,3.500,11.250,0.000,11.100,
1550,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-15.260,-0.002,TRUE,13.997,23.097,0.000,0.000,0.000,0.000,0.000,2.500,0.000,3.375,11.300,0.000,11.200,
1600,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-16.160,0.008,TRUE,14.368,23.956,0.000,0.000,0.000,0.000,0.000,2.250,0.000,3.375,11.150,0.000,11.050,
1650,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-16.700,-0.029,TRUE,14.625,24.546,0.000,0.000,0.000,0.000,0.000,2.250,0.000,3.625,11.200,0.000,11.100,
1700,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-17.540,0.027,TRUE,15.022,25.417,0.000,0.000,0.000,0.000,0.000,2.375,0.000,3.500,11.250,0.000,11.150,
1750,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-18.350,0.025,TRUE,15.266,26.263,0.000,0.000,0.000,0.000,0.000,2.125,0.000,3.500,11.200,0.000,11.050,
1800,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-18.910,0.117,TRUE,15.650,26.853,0.000,0.000,0.000,0.000,0.000,2.250,0.000,3.500,11.150,0.000,11.000,
1850,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-19.470,0.067,TRUE,16.022,27.686,0.000,0.000,0.000,0.000,0.000,2.375,0.000,3.500,11.100,0.000,11.050,
1900,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-20.300,-0.031,TRUE,16.253,28.224,0.000,0.000,0.000,0.000,0.000,2.375,0.000,3.375,11.100,0.000,11.000,
1950,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-20.830,-0.003,TRUE,16.573,28.980,0.000,0.000,0.000,0.000,0.000,2.375,0.000,3.750,11.050,0.000,10.950,
2000,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-21.590,-0.014,TRUE,16.778,29.493,0.000,0.000,0.000,0.000,0.000,2.625,0.000,3.625,11.150,0.000,11.000,
2050,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-22.400,0.030,TRUE,17.099,30.262,0.000,0.000,0.000,0.000,0.000,2.250,0.000,3.750,11.050,0.000,10.950,
2100,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-22.930,-0.023,TRUE,17.265,30.762,0.000,0.000,0.000,0.000,0.000,2.500,1.500,3.750,11.150,0.000,11.000,
2150,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-23.540,0.004,TRUE,17.547,31.544,0.000,0.000,0.000,0.000,0.000,2.500,1.500,3.750,11.200,0.000,11.100,
2200,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-24.290,0.215,TRUE,17.701,32.044,0.000,0.000,0.000,0.000,0.000,2.625,0.000,3.500,11.150,0.000,11.050,
2250,Auto Enable,TRUE,-0.042,-0.303,0.000,0.000,Open,Down,-25.380,-0.072,TRUE,17.970,32.800,0.000,0.000,0.000,0.000,0.000,2.625,0.000,3.750,11.350,0.000,11.200,
2300,Auto Enable,TRUE,0.640,0.640,0.000,0.000,Open,Down,-25.930,-0.024,TRUE,17.996,33.172,9.125,0.000,1.875,10.125,9.625,10.125,6.625,10.250,9.350,0.000,9.450,
2350,Auto Enable,TRUE,0.640,0.640,0.000,0.000,Open,Down,-26.530,0.583,TRUE,17.034,31.762,9.125,2.125,2.625,21.375,21.125,19.375,15.125,23.750,10.100,0.000,9.950,
2400,Auto Enable,TRUE,0.640,0.640,0.000,0.000,Open,Down,-26.650,0.512,TRUE,14.638,29.314,15.250,0.000,0.000,18.375,16.250,19.375,10.625,23.125,10.200,0.000,10.250,
2450,Auto Enable,TRUE,0.640,0.640,0.000,0.000,Open,Down,-26.430,0.446,TRUE,12.036,26.532,11.250,0.000,0.000,13.000,10.000,10.625,9.125,18.000,10.800,0.000,10.600,
2500,Auto Enable,TRUE,0.640,0.640,0.000,0.000,Open,Down,-25.990,0.188,TRUE,7.908,22.097,9.250,0.000,0.000,10.875,8.125,8.750,7.375,14.875,11.050,0.000,10.850,
2550,Auto Enable,TRUE,0.640,0.640,0.000,0.000,Open,Down,-25.260,0.076,TRUE,3.204,17.099,6.875,0.000,0.000,10.375,7.125,7.500,6.625,11.500,11.250,0.000,11.100,
2600,Auto Enable,TRUE,0.640,0.640,0.000,0.000,Open,Down,-25.020,0.129,TRUE,-0.769,12.971,5.875,0.000,0.000,9.125,6.500,6.500,5.625,11.500,11.400,0.000,11.250,
2650,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-24.510,-0.332,TRUE,-4.717,8.806,5.875,0.000,0.000,9.125,6.500,6.500,5.625,10.125,12.400,0.000,12.400,
2700,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-24.440,-2.203,TRUE,-6.614,5.845,2.875,0.000,0.000,4.750,3.375,3.750,3.250,5.125,12.450,0.000,12.350,
2750,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-19.740,-0.694,TRUE,-6.024,4.537,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,
2800,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-12.950,0.367,TRUE,-4.666,2.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.500,
2850,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-9.590,-0.361,TRUE,-3.935,2.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,
2900,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-4.100,0.154,TRUE,-3.307,0.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.550,0.000,12.550,
2950,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-3.350,-0.152,TRUE,-2.974,0.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,
3000,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-1.900,-0.082,TRUE,-2.756,0.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,
3050,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.050,-0.259,TRUE,-2.666,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.550,
3100,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.060,-0.164,TRUE,-2.640,0.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,
3150,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.155,TRUE,-2.666,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.600,0.000,12.550,
3200,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.110,-0.033,TRUE,-2.692,0.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,
3250,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,0.099,TRUE,-2.679,0.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,
3300,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.040,0.059,TRUE,-2.679,0.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,
3350,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.019,TRUE,-2.666,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,
3400,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.050,0.024,TRUE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,
3450,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,-0.094,TRUE,-2.679,0.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,
3500,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.060,-0.040,TRUE,-2.666,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,
3550,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.060,0.012,TRUE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,
3600,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.015,TRUE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,
3650,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,0.032,TRUE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,
3700,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.060,0.013,TRUE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,
3750,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.060,-0.021,TRUE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,
3800,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.018,TRUE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,
3850,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.060,-0.034,TRUE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.650,
3900,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.060,0.000,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,
3950,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.009,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,
4000,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,0.025,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.600,
4050,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.014,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.650,0.000,12.600,
4100,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,-0.020,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
4150,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.009,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
4200,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.015,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
4250,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.007,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
4300,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,0.004,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
4350,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,-0.004,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
4400,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.001,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
4450,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,0.008,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
4500,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.010,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
4550,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,0.027,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
4600,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,0.014,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
4650,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,0.019,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
4700,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,-0.028,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
4750,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.003,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
4800,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,0.012,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
4850,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.013,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
4900,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,0.005,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
4950,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,0.000,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
5000,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,0.003,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
5050,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,0.001,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
5100,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.009,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
5150,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.004,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
5200,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.003,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
5250,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.005,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
5300,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.004,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
5350,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.002,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
5400,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.002,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
5450,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,0.005,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
5500,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,-0.001,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
5550,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.070,-0.003,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
5600,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,-0.004,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
5650,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,0.006,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
5700,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,-0.001,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
5750,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,0.000,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
5800,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,0.001,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
5850,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,0.000,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
5900,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,-0.006,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
5950,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,0.001,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.700,
6000,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,-0.001,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.700,0.000,12.650,
6050,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,0.002,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.650,
6100,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,-0.003,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.700,
6150,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,-0.001,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.700,
6200,Auto Enable,TRUE,0.000,0.000,0.000,0.000,Open,Down,-2.080,0.002,FALSE,-2.679,0.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.750,0.000,12.700,
